t (s),I [Positive ions] (A),I [Negative ions] (A),I [Electrons] (A)
0.000000E+00,1.407015E-14,2.883663E-20,6.923868E-12
1.000000E-13,2.814031E-14,7.689752E-20,1.384768E-11
2.000000E-13,4.221046E-14,1.505906E-19,2.077142E-11
3.000000E-13,5.628061E-14,2.520515E-19,2.769507E-11
4.000000E-13,7.035076E-14,3.819921E-19,3.461864E-11
1.778147E-12,2.642581E-13,5.108294E-18,1.300270E-10
1.301729E-11,1.845623E-12,2.479514E-16,9.075386E-10
7.325901E-11,1.032172E-11,7.732900E-15,5.059238E-09
3.040950E-10,4.280065E-11,1.317084E-13,2.073951E-08
9.806800E-10,1.379967E-10,1.335095E-12,6.476963E-08
2.583260E-09,3.634789E-10,8.786446E-12,1.591223E-07
5.793683E-09,8.151748E-10,4.034668E-11,3.150849E-07
1.054368E-08,1.483461E-09,1.193104E-10,4.866518E-07
1.529368E-08,2.151719E-09,2.278206E-10,6.069337E-07
2.004368E-08,2.819948E-09,3.580219E-10,6.906862E-07
2.479368E-08,3.488147E-09,5.037276E-10,7.482582E-07
2.954368E-08,4.156315E-09,6.602322E-10,7.868789E-07
3.429368E-08,4.824452E-09,8.239986E-10,8.117153E-07
3.904368E-08,5.492556E-09,9.923892E-10,8.265744E-07
4.379368E-08,6.160627E-09,1.163466E-09,8.343559E-07
4.854368E-08,6.828665E-09,1.335847E-09,8.373419E-07
5.329368E-08,7.496670E-09,1.508611E-09,8.373696E-07
5.804368E-08,8.164639E-09,1.681207E-09,8.359058E-07
6.279368E-08,8.832575E-09,1.853382E-09,8.340481E-07
6.754368E-08,9.500475E-09,2.025091E-09,8.324978E-07
7.229368E-08,1.016834E-08,2.196413E-09,8.315627E-07
7.704368E-08,1.083617E-08,2.367466E-09,8.312263E-07
8.179368E-08,1.150396E-08,2.538351E-09,8.312814E-07
8.654368E-08,1.217172E-08,2.709126E-09,8.314809E-07
9.129368E-08,1.283944E-08,2.879804E-09,8.316481E-07
9.604368E-08,1.350713E-08,3.050376E-09,8.317147E-07
1.007937E-07,1.417478E-08,3.220825E-09,8.316959E-07
1.055437E-07,1.484239E-08,3.391139E-09,8.316389E-07
1.102937E-07,1.550996E-08,3.561315E-09,8.315826E-07
1.150437E-07,1.617750E-08,3.731353E-09,8.315420E-07
1.197937E-07,1.684500E-08,3.901258E-09,8.315145E-07
1.245437E-07,1.751247E-08,4.071029E-09,8.314918E-07
1.292937E-07,1.817989E-08,4.240668E-09,8.314682E-07
1.340437E-07,1.884728E-08,4.410175E-09,8.314421E-07
1.387937E-07,1.951464E-08,4.579549E-09,8.314146E-07
1.435437E-07,2.018195E-08,4.748791E-09,8.313868E-07
1.482937E-07,2.084923E-08,4.917900E-09,8.313593E-07
1.530437E-07,2.151647E-08,5.086877E-09,8.313321E-07
1.577937E-07,2.218367E-08,5.255722E-09,8.313049E-07
1.625437E-07,2.285084E-08,5.424434E-09,8.312777E-07
1.672937E-07,2.351796E-08,5.593015E-09,8.312504E-07
1.720437E-07,2.418505E-08,5.761464E-09,8.312231E-07
1.767937E-07,2.485210E-08,5.929782E-09,8.311958E-07
1.815437E-07,2.551912E-08,6.097968E-09,8.311685E-07
1.862937E-07,2.618609E-08,6.266022E-09,8.311412E-07
1.910437E-07,2.685303E-08,6.433945E-09,8.311139E-07
1.957937E-07,2.751993E-08,6.601738E-09,8.310865E-07
2.005437E-07,2.818679E-08,6.769399E-09,8.310591E-07
2.052937E-07,2.885361E-08,6.936929E-09,8.310317E-07
2.100437E-07,2.952039E-08,7.104329E-09,8.310043E-07
2.147937E-07,3.018713E-08,7.271597E-09,8.309769E-07
2.195437E-07,3.085384E-08,7.438736E-09,8.309494E-07
2.242937E-07,3.152050E-08,7.605744E-09,8.309220E-07
2.290437E-07,3.218713E-08,7.772622E-09,8.308945E-07
2.337937E-07,3.285372E-08,7.939369E-09,8.308670E-07
2.385437E-07,3.352026E-08,8.105987E-09,8.308395E-07
2.432937E-07,3.418677E-08,8.272474E-09,8.308119E-07
2.480437E-07,3.485324E-08,8.438832E-09,8.307844E-07
2.527937E-07,3.551967E-08,8.605061E-09,8.307568E-07
2.575437E-07,3.618606E-08,8.771159E-09,8.307293E-07
2.622937E-07,3.685241E-08,8.937128E-09,8.307017E-07
2.670437E-07,3.751872E-08,9.102968E-09,8.306741E-07
2.717937E-07,3.818499E-08,9.268679E-09,8.306465E-07
2.765437E-07,3.885122E-08,9.434261E-09,8.306189E-07
2.812937E-07,3.951741E-08,9.599714E-09,8.305913E-07
2.860437E-07,4.018356E-08,9.765038E-09,8.305636E-07
2.907937E-07,4.084967E-08,9.930233E-09,8.305360E-07
2.955437E-07,4.151574E-08,1.009530E-08,8.305083E-07
3.002937E-07,4.218177E-08,1.026024E-08,8.304805E-07
3.050437E-07,4.284776E-08,1.042505E-08,8.304528E-07
3.097937E-07,4.351371E-08,1.058973E-08,8.304250E-07
3.145437E-07,4.417961E-08,1.075428E-08,8.303973E-07
3.192937E-07,4.484548E-08,1.091871E-08,8.303695E-07
3.240437E-07,4.551130E-08,1.108301E-08,8.303417E-07
3.287937E-07,4.617709E-08,1.124717E-08,8.303140E-07
3.335437E-07,4.684283E-08,1.141122E-08,8.302862E-07
3.382937E-07,4.750853E-08,1.157513E-08,8.302584E-07
3.430437E-07,4.817419E-08,1.173892E-08,8.302306E-07
3.477937E-07,4.883981E-08,1.190258E-08,8.302028E-07
3.525437E-07,4.950538E-08,1.206611E-08,8.301749E-07
3.572937E-07,5.017092E-08,1.222952E-08,8.301470E-07
3.620437E-07,5.083641E-08,1.239279E-08,8.301191E-07
3.667937E-07,5.150186E-08,1.255595E-08,8.300912E-07
3.715437E-07,5.216727E-08,1.271897E-08,8.300633E-07
3.762937E-07,5.283263E-08,1.288187E-08,8.300353E-07
3.810437E-07,5.349796E-08,1.304464E-08,8.300074E-07
3.857937E-07,5.416324E-08,1.320729E-08,8.299794E-07
3.905437E-07,5.482848E-08,1.336980E-08,8.299514E-07
3.952937E-07,5.549367E-08,1.353220E-08,8.299234E-07
4.000437E-07,5.615883E-08,1.369446E-08,8.298954E-07
4.047937E-07,5.682394E-08,1.385660E-08,8.298674E-07
4.095437E-07,5.748901E-08,1.401862E-08,8.298394E-07
4.142937E-07,5.815403E-08,1.418051E-08,8.298113E-07
4.190437E-07,5.881902E-08,1.434227E-08,8.297832E-07
4.237937E-07,5.948396E-08,1.450391E-08,8.297551E-07
4.285437E-07,6.014885E-08,1.466542E-08,8.297270E-07
4.332937E-07,6.081370E-08,1.482681E-08,8.296989E-07
4.380437E-07,6.147851E-08,1.498807E-08,8.296707E-07
4.427937E-07,6.214328E-08,1.514921E-08,8.296426E-07
4.475437E-07,6.280800E-08,1.531022E-08,8.296144E-07
4.522937E-07,6.347268E-08,1.547110E-08,8.295862E-07
4.570437E-07,6.413731E-08,1.563187E-08,8.295580E-07
4.617937E-07,6.480190E-08,1.579250E-08,8.295298E-07
4.665437E-07,6.546645E-08,1.595301E-08,8.295015E-07
4.712937E-07,6.613095E-08,1.611340E-08,8.294733E-07
4.760437E-07,6.679541E-08,1.627367E-08,8.294450E-07
4.807937E-07,6.745982E-08,1.643381E-08,8.294167E-07
4.855437E-07,6.812419E-08,1.659382E-08,8.293885E-07
4.902937E-07,6.878852E-08,1.675371E-08,8.293602E-07
4.950437E-07,6.945280E-08,1.691348E-08,8.293319E-07
4.997937E-07,7.011703E-08,1.707312E-08,8.293035E-07
5.045437E-07,7.078122E-08,1.723264E-08,8.292752E-07
5.092937E-07,7.144537E-08,1.739204E-08,8.292469E-07
5.140437E-07,7.210947E-08,1.755131E-08,8.292185E-07
5.187937E-07,7.277352E-08,1.771046E-08,8.291901E-07
5.235437E-07,7.343753E-08,1.786949E-08,8.291617E-07
5.282937E-07,7.410150E-08,1.802839E-08,8.291333E-07
5.330437E-07,7.476542E-08,1.818717E-08,8.291049E-07
5.377937E-07,7.542929E-08,1.834582E-08,8.290764E-07
5.425437E-07,7.609312E-08,1.850436E-08,8.290480E-07
5.472937E-07,7.675690E-08,1.866277E-08,8.290195E-07
5.520437E-07,7.742064E-08,1.882106E-08,8.289910E-07
5.567937E-07,7.808433E-08,1.897922E-08,8.289625E-07
5.615437E-07,7.874797E-08,1.913727E-08,8.289340E-07
5.662937E-07,7.941157E-08,1.929519E-08,8.289055E-07
5.710437E-07,8.007512E-08,1.945298E-08,8.288769E-07
5.757937E-07,8.073862E-08,1.961066E-08,8.288483E-07
5.805437E-07,8.140208E-08,1.976821E-08,8.288197E-07
5.852937E-07,8.206550E-08,1.992565E-08,8.287911E-07
5.900437E-07,8.272886E-08,2.008296E-08,8.287625E-07
5.947937E-07,8.339218E-08,2.024014E-08,8.287338E-07
5.995437E-07,8.405545E-08,2.039721E-08,8.287052E-07
6.042937E-07,8.471868E-08,2.055415E-08,8.286766E-07
6.090437E-07,8.538185E-08,2.071098E-08,8.286479E-07
6.137937E-07,8.604499E-08,2.086768E-08,8.286193E-07
6.185437E-07,8.670807E-08,2.102426E-08,8.285906E-07
6.232937E-07,8.737111E-08,2.118072E-08,8.285618E-07
6.280437E-07,8.803409E-08,2.133706E-08,8.285331E-07
6.327937E-07,8.869703E-08,2.149327E-08,8.285043E-07
6.375437E-07,8.935993E-08,2.164937E-08,8.284755E-07
6.422937E-07,9.002277E-08,2.180535E-08,8.284467E-07
6.470437E-07,9.068557E-08,2.196120E-08,8.284179E-07
6.517937E-07,9.134832E-08,2.211694E-08,8.283891E-07
6.565437E-07,9.201102E-08,2.227255E-08,8.283603E-07
6.612937E-07,9.267368E-08,2.242804E-08,8.283315E-07
6.660437E-07,9.333628E-08,2.258342E-08,8.283026E-07
6.707937E-07,9.399884E-08,2.273867E-08,8.282738E-07
6.755437E-07,9.466134E-08,2.289380E-08,8.282449E-07
6.802937E-07,9.532380E-08,2.304881E-08,8.282161E-07
6.850437E-07,9.598621E-08,2.320371E-08,8.281872E-07
6.897937E-07,9.664858E-08,2.335848E-08,8.281583E-07
6.945437E-07,9.731089E-08,2.351313E-08,8.281293E-07
6.992937E-07,9.797315E-08,2.366766E-08,8.281003E-07
7.040437E-07,9.863537E-08,2.382208E-08,8.280713E-07
7.087937E-07,9.929753E-08,2.397637E-08,8.280423E-07
7.135437E-07,9.995965E-08,2.413055E-08,8.280133E-07
7.182937E-07,1.006217E-07,2.428460E-08,8.279843E-07
7.230437E-07,1.012837E-07,2.443854E-08,8.279553E-07
7.277937E-07,1.019457E-07,2.459236E-08,8.279263E-07
7.325437E-07,1.026076E-07,2.474606E-08,8.278972E-07
7.372937E-07,1.032695E-07,2.489964E-08,8.278682E-07
7.420437E-07,1.039313E-07,2.505310E-08,8.278391E-07
7.467937E-07,1.045931E-07,2.520644E-08,8.278100E-07
7.515437E-07,1.052548E-07,2.535966E-08,8.277809E-07
7.562937E-07,1.059165E-07,2.551277E-08,8.277518E-07
7.610437E-07,1.065781E-07,2.566576E-08,8.277226E-07
7.657937E-07,1.072396E-07,2.581862E-08,8.276935E-07
7.705437E-07,1.079012E-07,2.597138E-08,8.276643E-07
7.752937E-07,1.085626E-07,2.612401E-08,8.276351E-07
7.800437E-07,1.092240E-07,2.627652E-08,8.276059E-07
7.847937E-07,1.098854E-07,2.642892E-08,8.275767E-07
7.895437E-07,1.105467E-07,2.658120E-08,8.275474E-07
7.942937E-07,1.112080E-07,2.673336E-08,8.275182E-07
7.990437E-07,1.118692E-07,2.688540E-08,8.274889E-07
8.037937E-07,1.125304E-07,2.703733E-08,8.274596E-07
8.085437E-07,1.131915E-07,2.718914E-08,8.274303E-07
8.132937E-07,1.138525E-07,2.734083E-08,8.274010E-07
8.180437E-07,1.145135E-07,2.749240E-08,8.273716E-07
8.227937E-07,1.151745E-07,2.764386E-08,8.273423E-07
8.275437E-07,1.158354E-07,2.779520E-08,8.273129E-07
8.322937E-07,1.164962E-07,2.794642E-08,8.272835E-07
8.370437E-07,1.171570E-07,2.809753E-08,8.272541E-07
8.417937E-07,1.178178E-07,2.824851E-08,8.272248E-07
8.465437E-07,1.184785E-07,2.839939E-08,8.271954E-07
8.512937E-07,1.191391E-07,2.855014E-08,8.271659E-07
8.560437E-07,1.197997E-07,2.870078E-08,8.271365E-07
8.607937E-07,1.204602E-07,2.885130E-08,8.271070E-07
8.655437E-07,1.211207E-07,2.900171E-08,8.270775E-07
8.702937E-07,1.217812E-07,2.915200E-08,8.270480E-07
8.750437E-07,1.224415E-07,2.930218E-08,8.270184E-07
8.797937E-07,1.231019E-07,2.945223E-08,8.269889E-07
8.845437E-07,1.237621E-07,2.960218E-08,8.269594E-07
8.892937E-07,1.244224E-07,2.975200E-08,8.269298E-07
8.940437E-07,1.250825E-07,2.990171E-08,8.269003E-07
8.987937E-07,1.257426E-07,3.005131E-08,8.268707E-07
9.035437E-07,1.264027E-07,3.020079E-08,8.268411E-07
9.082937E-07,1.270627E-07,3.035015E-08,8.268115E-07
9.130437E-07,1.277227E-07,3.049940E-08,8.267818E-07
9.177937E-07,1.283826E-07,3.064853E-08,8.267522E-07
9.225437E-07,1.290424E-07,3.079755E-08,8.267225E-07
9.272937E-07,1.297022E-07,3.094645E-08,8.266928E-07
9.320437E-07,1.303619E-07,3.109524E-08,8.266632E-07
9.367937E-07,1.310216E-07,3.124391E-08,8.266335E-07
9.415437E-07,1.316813E-07,3.139247E-08,8.266038E-07
9.462937E-07,1.323408E-07,3.154091E-08,8.265741E-07
9.510437E-07,1.330004E-07,3.168924E-08,8.265444E-07
9.557937E-07,1.336598E-07,3.183745E-08,8.265146E-07
9.605437E-07,1.343192E-07,3.198555E-08,8.264849E-07
9.652937E-07,1.349786E-07,3.213354E-08,8.264551E-07
9.700437E-07,1.356379E-07,3.228141E-08,8.264253E-07
9.747937E-07,1.362971E-07,3.242916E-08,8.263955E-07
9.795437E-07,1.369563E-07,3.257680E-08,8.263656E-07
9.842937E-07,1.376155E-07,3.272433E-08,8.263357E-07
9.890437E-07,1.382746E-07,3.287174E-08,8.263058E-07
9.937937E-07,1.389336E-07,3.301904E-08,8.262759E-07
9.985437E-07,1.395925E-07,3.316623E-08,8.262460E-07
1.003294E-06,1.402515E-07,3.331330E-08,8.262160E-07
1.008044E-06,1.409103E-07,3.346026E-08,8.261861E-07
1.012794E-06,1.415691E-07,3.360711E-08,8.261561E-07
1.017544E-06,1.422279E-07,3.375384E-08,8.261262E-07
1.022294E-06,1.428866E-07,3.390046E-08,8.260963E-07
1.027044E-06,1.435452E-07,3.404696E-08,8.260663E-07
1.031794E-06,1.442038E-07,3.419335E-08,8.260363E-07
1.036544E-06,1.448623E-07,3.433963E-08,8.260063E-07
1.041294E-06,1.455208E-07,3.448580E-08,8.259762E-07
1.046044E-06,1.461792E-07,3.463185E-08,8.259462E-07
1.050794E-06,1.468375E-07,3.477779E-08,8.259161E-07
1.055544E-06,1.474958E-07,3.492361E-08,8.258860E-07
1.060294E-06,1.481541E-07,3.506933E-08,8.258559E-07
1.065044E-06,1.488123E-07,3.521493E-08,8.258258E-07
1.069794E-06,1.494704E-07,3.536042E-08,8.257957E-07
1.074544E-06,1.501285E-07,3.550579E-08,8.257655E-07
1.079294E-06,1.507865E-07,3.565106E-08,8.257354E-07
1.084044E-06,1.514444E-07,3.579621E-08,8.257052E-07
1.088794E-06,1.521023E-07,3.594125E-08,8.256751E-07
1.093544E-06,1.527602E-07,3.608618E-08,8.256449E-07
1.098294E-06,1.534180E-07,3.623099E-08,8.256147E-07
1.103044E-06,1.540757E-07,3.637570E-08,8.255845E-07
1.107794E-06,1.547334E-07,3.652029E-08,8.255543E-07
1.112544E-06,1.553910E-07,3.666477E-08,8.255240E-07
1.117294E-06,1.560485E-07,3.680914E-08,8.254937E-07
1.122044E-06,1.567060E-07,3.695339E-08,8.254634E-07
1.126794E-06,1.573635E-07,3.709754E-08,8.254331E-07
1.131544E-06,1.580208E-07,3.724157E-08,8.254028E-07
1.136294E-06,1.586782E-07,3.738549E-08,8.253725E-07
1.141044E-06,1.593354E-07,3.752930E-08,8.253422E-07
1.145794E-06,1.599926E-07,3.767300E-08,8.253119E-07
1.150544E-06,1.606498E-07,3.781659E-08,8.252815E-07
1.155294E-06,1.613068E-07,3.796007E-08,8.252511E-07
1.160044E-06,1.619639E-07,3.810344E-08,8.252207E-07
1.164794E-06,1.626208E-07,3.824669E-08,8.251903E-07
1.169544E-06,1.632777E-07,3.838984E-08,8.251598E-07
1.174294E-06,1.639346E-07,3.853287E-08,8.251294E-07
1.179044E-06,1.645914E-07,3.867579E-08,8.250989E-07
1.183794E-06,1.652481E-07,3.881861E-08,8.250685E-07
1.188544E-06,1.659048E-07,3.896131E-08,8.250380E-07
1.193294E-06,1.665614E-07,3.910390E-08,8.250075E-07
1.198044E-06,1.672179E-07,3.924638E-08,8.249770E-07
1.202794E-06,1.678744E-07,3.938875E-08,8.249465E-07
1.207544E-06,1.685309E-07,3.953102E-08,8.249159E-07
1.212294E-06,1.691872E-07,3.967317E-08,8.248853E-07
1.217044E-06,1.698436E-07,3.981521E-08,8.248547E-07
1.221794E-06,1.704998E-07,3.995714E-08,8.248241E-07
1.226544E-06,1.711560E-07,4.009896E-08,8.247935E-07
1.231294E-06,1.718121E-07,4.024068E-08,8.247628E-07
1.236044E-06,1.724682E-07,4.038228E-08,8.247322E-07
1.240794E-06,1.731242E-07,4.052377E-08,8.247015E-07
1.245544E-06,1.737802E-07,4.066515E-08,8.246709E-07
1.250294E-06,1.744360E-07,4.080643E-08,8.246402E-07
1.255044E-06,1.750919E-07,4.094759E-08,8.246095E-07
1.259794E-06,1.757476E-07,4.108865E-08,8.245788E-07
1.264544E-06,1.764033E-07,4.122960E-08,8.245481E-07
1.269294E-06,1.770590E-07,4.137043E-08,8.245174E-07
1.274044E-06,1.777146E-07,4.151116E-08,8.244866E-07
1.278794E-06,1.783701E-07,4.165178E-08,8.244558E-07
1.283544E-06,1.790255E-07,4.179229E-08,8.244250E-07
1.288294E-06,1.796809E-07,4.193269E-08,8.243942E-07
1.293044E-06,1.803363E-07,4.207299E-08,8.243634E-07
1.297794E-06,1.809915E-07,4.221317E-08,8.243326E-07
1.302544E-06,1.816468E-07,4.235325E-08,8.243017E-07
1.307294E-06,1.823019E-07,4.249321E-08,8.242709E-07
1.312044E-06,1.829570E-07,4.263307E-08,8.242400E-07
1.316794E-06,1.836120E-07,4.277282E-08,8.242091E-07
1.321544E-06,1.842670E-07,4.291247E-08,8.241783E-07
1.326294E-06,1.849219E-07,4.305200E-08,8.241474E-07
1.331044E-06,1.855767E-07,4.319143E-08,8.241165E-07
1.335794E-06,1.862315E-07,4.333075E-08,8.240855E-07
1.340544E-06,1.868862E-07,4.346996E-08,8.240545E-07
1.345294E-06,1.875409E-07,4.360906E-08,8.240235E-07
1.350044E-06,1.881954E-07,4.374805E-08,8.239925E-07
1.354794E-06,1.888500E-07,4.388694E-08,8.239615E-07
1.359544E-06,1.895044E-07,4.402572E-08,8.239305E-07
1.364294E-06,1.901588E-07,4.416439E-08,8.238995E-07
1.369044E-06,1.908132E-07,4.430296E-08,8.238684E-07
1.373794E-06,1.914674E-07,4.444142E-08,8.238374E-07
1.378544E-06,1.921216E-07,4.457977E-08,8.238063E-07
1.383294E-06,1.927758E-07,4.471801E-08,8.237752E-07
1.388044E-06,1.934299E-07,4.485615E-08,8.237441E-07
1.392794E-06,1.940839E-07,4.499417E-08,8.237130E-07
1.397544E-06,1.947378E-07,4.513210E-08,8.236819E-07
1.402294E-06,1.953917E-07,4.526991E-08,8.236508E-07
1.407044E-06,1.960455E-07,4.540762E-08,8.236197E-07
1.411794E-06,1.966993E-07,4.554522E-08,8.235885E-07
1.416544E-06,1.973530E-07,4.568272E-08,8.235573E-07
1.421294E-06,1.980066E-07,4.582010E-08,8.235261E-07
1.426044E-06,1.986602E-07,4.595739E-08,8.234948E-07
1.430794E-06,1.993137E-07,4.609456E-08,8.234636E-07
1.435544E-06,1.999671E-07,4.623163E-08,8.234323E-07
1.440294E-06,2.006205E-07,4.636859E-08,8.234010E-07
1.445044E-06,2.012738E-07,4.650545E-08,8.233697E-07
1.449794E-06,2.019270E-07,4.664220E-08,8.233384E-07
1.454544E-06,2.025802E-07,4.677884E-08,8.233071E-07
1.459294E-06,2.032333E-07,4.691538E-08,8.232758E-07
