t (s),I [Positive ions] (A),I [Negative ions] (A),I [Electrons] (A)
0.000000E+00,8.390909E-16,1.719708E-21,4.129134E-13
1.000000E-13,1.678182E-15,4.585879E-21,8.258235E-13
2.000000E-13,2.517273E-15,8.980655E-21,1.238729E-12
3.000000E-13,3.356364E-15,1.503140E-20,1.651630E-12
4.000000E-13,4.195454E-15,2.278057E-20,2.064525E-12
1.778147E-12,1.575936E-14,3.046394E-19,7.754321E-12
1.301729E-11,1.100660E-13,1.478689E-17,5.412218E-11
7.325901E-11,6.155486E-13,4.611610E-16,3.017139E-10
3.040950E-10,2.552469E-12,7.854593E-15,1.236826E-09
9.806800E-10,8.229603E-12,7.962006E-14,3.862617E-09
2.583260E-09,2.167651E-11,5.239906E-13,9.489453E-09
5.793683E-09,4.861396E-11,2.406125E-12,1.879048E-08
1.054368E-08,8.846805E-11,7.115241E-12,2.902215E-08
1.529368E-08,1.283205E-10,1.358655E-11,3.619560E-08
2.004368E-08,1.681712E-10,2.135180E-11,4.119091E-08
2.479368E-08,2.080202E-10,3.004229E-11,4.462525E-08
2.954368E-08,2.478674E-10,3.937765E-11,4.692970E-08
3.429368E-08,2.877127E-10,4.914713E-11,4.841233E-08
3.904368E-08,3.275561E-10,5.919355E-11,4.930009E-08
4.379368E-08,3.673977E-10,6.940138E-11,4.976579E-08
4.854368E-08,4.072373E-10,7.968829E-11,4.994547E-08
5.329368E-08,4.470750E-10,8.999916E-11,4.994864E-08
5.804368E-08,4.869106E-10,1.003012E-10,4.986279E-08
6.279368E-08,5.267443E-10,1.105791E-10,4.975339E-08
6.754368E-08,5.665760E-10,1.208303E-10,4.966234E-08
7.229368E-08,6.064057E-10,1.310593E-10,4.960801E-08
7.704368E-08,6.462333E-10,1.412734E-10,4.958944E-08
8.179368E-08,6.860589E-10,1.514784E-10,4.959426E-08
8.654368E-08,7.258824E-10,1.616779E-10,4.960769E-08
9.129368E-08,7.657039E-10,1.718727E-10,4.961920E-08
9.604368E-08,8.055234E-10,1.820622E-10,4.962470E-08
1.007937E-07,8.453407E-10,1.922454E-10,4.962509E-08
1.055437E-07,8.851560E-10,2.024216E-10,4.962320E-08
1.102937E-07,9.249693E-10,2.125906E-10,4.962136E-08
1.150437E-07,9.647805E-10,2.227526E-10,4.962046E-08
1.197937E-07,1.004590E-09,2.329075E-10,4.962034E-08
1.245437E-07,1.044397E-09,2.430556E-10,4.962051E-08
1.292937E-07,1.084202E-09,2.531968E-10,4.962063E-08
1.340437E-07,1.124005E-09,2.633312E-10,4.962060E-08
1.387937E-07,1.163805E-09,2.734587E-10,4.962048E-08
1.435437E-07,1.203604E-09,2.835794E-10,4.962035E-08
1.482937E-07,1.243401E-09,2.936932E-10,4.962024E-08
1.530437E-07,1.283195E-09,3.038002E-10,4.962014E-08
1.577937E-07,1.322988E-09,3.139004E-10,4.962005E-08
1.625437E-07,1.362779E-09,3.239938E-10,4.961996E-08
1.672937E-07,1.402567E-09,3.340804E-10,4.961986E-08
1.720437E-07,1.442353E-09,3.441602E-10,4.961976E-08
1.767937E-07,1.482138E-09,3.542332E-10,4.961967E-08
1.815437E-07,1.521920E-09,3.642994E-10,4.961957E-08
1.862937E-07,1.561700E-09,3.743588E-10,4.961947E-08
1.910437E-07,1.601478E-09,3.844115E-10,4.961938E-08
1.957937E-07,1.641254E-09,3.944575E-10,4.961928E-08
2.005437E-07,1.681028E-09,4.044966E-10,4.961919E-08
2.052937E-07,1.720800E-09,4.145291E-10,4.961909E-08
2.100437E-07,1.760570E-09,4.245548E-10,4.961899E-08
