t (s),I [Positive ions] (A),I [Negative ions] (A),I [Electrons] (A)
0.000000E+00,2.984210E-13,6.116107E-19,1.468518E-10
1.000000E-13,5.968420E-13,1.630959E-18,2.937025E-10
2.000000E-13,8.952631E-13,3.193952E-18,4.405515E-10
3.000000E-13,1.193684E-12,5.345890E-18,5.873988E-10
4.000000E-13,1.492105E-12,8.101865E-18,7.342443E-10
1.778147E-12,5.604784E-12,1.083444E-16,2.757809E-09
1.301729E-11,3.914476E-11,5.258927E-15,1.924845E-08
7.325901E-11,2.189187E-10,1.640110E-13,1.073039E-07
3.040950E-10,9.077807E-10,2.793471E-12,4.398748E-07
9.806800E-10,2.926842E-09,2.831672E-11,1.373732E-06
2.583260E-09,7.709207E-09,1.863562E-10,3.374903E-06
5.793684E-09,1.728943E-08,8.557290E-10,6.682748E-06
1.054368E-08,3.146332E-08,2.530374E-09,1.032109E-05
1.529368E-08,4.563645E-08,4.830550E-09,1.286996E-05
2.004368E-08,5.980875E-08,7.587977E-09,1.464159E-05
2.479368E-08,7.398015E-08,1.066949E-08,1.585533E-05
2.954368E-08,8.815060E-08,1.397345E-08,1.666481E-05
3.429368E-08,1.023200E-07,1.742339E-08,1.718023E-05
3.904368E-08,1.164884E-07,2.096241E-08,1.748302E-05
4.379368E-08,1.306557E-07,2.454893E-08,1.763540E-05
4.854368E-08,1.448218E-07,2.815366E-08,1.768629E-05
5.329368E-08,1.589867E-07,3.175729E-08,1.767498E-05
5.804368E-08,1.731503E-07,3.534862E-08,1.763254E-05
6.279368E-08,1.873127E-07,3.892273E-08,1.758199E-05
6.754368E-08,2.014737E-07,4.247901E-08,1.753784E-05
7.229368E-08,2.156332E-07,4.601925E-08,1.750634E-05
7.704368E-08,2.297913E-07,4.954590E-08,1.748707E-05
8.179368E-08,2.439479E-07,5.306094E-08,1.747575E-05
8.654368E-08,2.581030E-07,5.656542E-08,1.746731E-05
9.129368E-08,2.722564E-07,6.005950E-08,1.745816E-05
9.604368E-08,2.864081E-07,6.354286E-08,1.744687E-05
1.007937E-07,3.005582E-07,6.701513E-08,1.743375E-05
1.055437E-07,3.147065E-07,7.047603E-08,1.741974E-05
1.102937E-07,3.288529E-07,7.392553E-08,1.740563E-05
1.150437E-07,3.429976E-07,7.736368E-08,1.739174E-05
1.197937E-07,3.571403E-07,8.079057E-08,1.737802E-05
1.245437E-07,3.712811E-07,8.420624E-08,1.736431E-05
1.292937E-07,3.854199E-07,8.761071E-08,1.735047E-05
1.340437E-07,3.995566E-07,9.100399E-08,1.733648E-05
1.387937E-07,4.136912E-07,9.438607E-08,1.732234E-05
1.435437E-07,4.278236E-07,9.775694E-08,1.730809E-05
1.482937E-07,4.419539E-07,1.011166E-07,1.729373E-05
1.530437E-07,4.560819E-07,1.044650E-07,1.727926E-05
1.577937E-07,4.702076E-07,1.078021E-07,1.726468E-05
1.625437E-07,4.843309E-07,1.111279E-07,1.725000E-05
1.672937E-07,4.984518E-07,1.144422E-07,1.723522E-05
1.720437E-07,5.125702E-07,1.177450E-07,1.722034E-05
1.767937E-07,5.266862E-07,1.210362E-07,1.720535E-05
1.815437E-07,5.407995E-07,1.243158E-07,1.719027E-05
1.862937E-07,5.549102E-07,1.275837E-07,1.717510E-05
1.910437E-07,5.690183E-07,1.308398E-07,1.715984E-05
1.957937E-07,5.831236E-07,1.340840E-07,1.714450E-05
2.005437E-07,5.972261E-07,1.373164E-07,1.712906E-05
2.052937E-07,6.113257E-07,1.405368E-07,1.711354E-05
2.100437E-07,6.254225E-07,1.437452E-07,1.709794E-05
2.147937E-07,6.395163E-07,1.469417E-07,1.708224E-05
2.195437E-07,6.536071E-07,1.501262E-07,1.706646E-05
2.242937E-07,6.676949E-07,1.532987E-07,1.705059E-05
2.290437E-07,6.817795E-07,1.564591E-07,1.703463E-05
2.337937E-07,6.958609E-07,1.596074E-07,1.701859E-05
2.385437E-07,7.099391E-07,1.627436E-07,1.700246E-05
2.432937E-07,7.240140E-07,1.658676E-07,1.698625E-05
2.480437E-07,7.380856E-07,1.689794E-07,1.696995E-05
2.527937E-07,7.521537E-07,1.720790E-07,1.695357E-05
2.575437E-07,7.662184E-07,1.751664E-07,1.693710E-05
2.622937E-07,7.802796E-07,1.782415E-07,1.692055E-05
2.670437E-07,7.943372E-07,1.813043E-07,1.690391E-05
2.717937E-07,8.083911E-07,1.843548E-07,1.688719E-05
2.765437E-07,8.224414E-07,1.873929E-07,1.687039E-05
2.812937E-07,8.364879E-07,1.904186E-07,1.685351E-05
2.860437E-07,8.505306E-07,1.934318E-07,1.683655E-05
2.907937E-07,8.645694E-07,1.964327E-07,1.681951E-05
2.955437E-07,8.786043E-07,1.994210E-07,1.680240E-05
3.002937E-07,8.926352E-07,2.023968E-07,1.678523E-05
3.050437E-07,9.066621E-07,2.053601E-07,1.676798E-05
3.097937E-07,9.206848E-07,2.083109E-07,1.675065E-05
3.145437E-07,9.347034E-07,2.112491E-07,1.673326E-05
3.192937E-07,9.487177E-07,2.141748E-07,1.671579E-05
3.240437E-07,9.627278E-07,2.170878E-07,1.669825E-05
3.287937E-07,9.767335E-07,2.199882E-07,1.668063E-05
3.335437E-07,9.907348E-07,2.228759E-07,1.666292E-05
3.382937E-07,1.004732E-06,2.257510E-07,1.664514E-05
3.430437E-07,1.018724E-06,2.286134E-07,1.662727E-05
3.477937E-07,1.032712E-06,2.314631E-07,1.660932E-05
3.525437E-07,1.046695E-06,2.343001E-07,1.659130E-05
3.572937E-07,1.060673E-06,2.371244E-07,1.657320E-05
3.620437E-07,1.074647E-06,2.399360E-07,1.655502E-05
3.667937E-07,1.088615E-06,2.427348E-07,1.653676E-05
3.715437E-07,1.102579E-06,2.455210E-07,1.651842E-05
3.762937E-07,1.116538E-06,2.482943E-07,1.650001E-05
3.810437E-07,1.130492E-06,2.510549E-07,1.648153E-05
3.857937E-07,1.144441E-06,2.538026E-07,1.646297E-05
3.905437E-07,1.158384E-06,2.565376E-07,1.644434E-05
3.952937E-07,1.172323E-06,2.592597E-07,1.642565E-05
4.000437E-07,1.186256E-06,2.619690E-07,1.640690E-05
4.047937E-07,1.200184E-06,2.646653E-07,1.638809E-05
4.095437E-07,1.214106E-06,2.673488E-07,1.636924E-05
4.142937E-07,1.228023E-06,2.700194E-07,1.635033E-05
4.190437E-07,1.241934E-06,2.726770E-07,1.633137E-05
4.237937E-07,1.255840E-06,2.753217E-07,1.631236E-05
4.285437E-07,1.269740E-06,2.779534E-07,1.629330E-05
4.332937E-07,1.283635E-06,2.805722E-07,1.627418E-05
4.380437E-07,1.297524E-06,2.831780E-07,1.625502E-05
4.427937E-07,1.311407E-06,2.857710E-07,1.623579E-05
4.475437E-07,1.325284E-06,2.883510E-07,1.621651E-05
4.522937E-07,1.339155E-06,2.909180E-07,1.619716E-05
4.570437E-07,1.353020E-06,2.934722E-07,1.617775E-05
4.617937E-07,1.366879E-06,2.960135E-07,1.615829E-05
4.665437E-07,1.380732E-06,2.985419E-07,1.613878E-05
4.712937E-07,1.394578E-06,3.010573E-07,1.611921E-05
4.760437E-07,1.408419E-06,3.035599E-07,1.609959E-05
4.807937E-07,1.422253E-06,3.060495E-07,1.607993E-05
4.855437E-07,1.436080E-06,3.085263E-07,1.606023E-05
4.902937E-07,1.449902E-06,3.109902E-07,1.604049E-05
4.950437E-07,1.463716E-06,3.134412E-07,1.602072E-05
4.997937E-07,1.477524E-06,3.158794E-07,1.600090E-05
5.045437E-07,1.491326E-06,3.183046E-07,1.598104E-05
5.092937E-07,1.505121E-06,3.207170E-07,1.596115E-05
5.140437E-07,1.518909E-06,3.231166E-07,1.594122E-05
5.187937E-07,1.532690E-06,3.255033E-07,1.592126E-05
5.235437E-07,1.546464E-06,3.278772E-07,1.590126E-05
5.282937E-07,1.560231E-06,3.302382E-07,1.588121E-05
5.330437E-07,1.573991E-06,3.325864E-07,1.586113E-05
5.377937E-07,1.587745E-06,3.349218E-07,1.584102E-05
5.425437E-07,1.601491E-06,3.372445E-07,1.582087E-05
5.472937E-07,1.615230E-06,3.395543E-07,1.580069E-05
5.520437E-07,1.628961E-06,3.418514E-07,1.578048E-05
5.567937E-07,1.642685E-06,3.441357E-07,1.576024E-05
5.615437E-07,1.656402E-06,3.464073E-07,1.573997E-05
5.662937E-07,1.670112E-06,3.486662E-07,1.571969E-05
5.710437E-07,1.683814E-06,3.509124E-07,1.569939E-05
5.757937E-07,1.697508E-06,3.531459E-07,1.567905E-05
5.805437E-07,1.711195E-06,3.553668E-07,1.565871E-05
5.852937E-07,1.724874E-06,3.575750E-07,1.563834E-05
5.900437E-07,1.738545E-06,3.597707E-07,1.561795E-05
5.947937E-07,1.752208E-06,3.619537E-07,1.559755E-05
5.995437E-07,1.765864E-06,3.641242E-07,1.557714E-05
6.042937E-07,1.779511E-06,3.662822E-07,1.555670E-05
6.090437E-07,1.793151E-06,3.684277E-07,1.553626E-05
6.137937E-07,1.806782E-06,3.705608E-07,1.551580E-05
6.185437E-07,1.820405E-06,3.726814E-07,1.549532E-05
6.232937E-07,1.834021E-06,3.747896E-07,1.547483E-05
6.280437E-07,1.847628E-06,3.768854E-07,1.545434E-05
6.327937E-07,1.861226E-06,3.789688E-07,1.543383E-05
6.375437E-07,1.874816E-06,3.810400E-07,1.541332E-05
6.422937E-07,1.888398E-06,3.830988E-07,1.539280E-05
6.470437E-07,1.901971E-06,3.851454E-07,1.537228E-05
6.517937E-07,1.915536E-06,3.871798E-07,1.535176E-05
6.565437E-07,1.929092E-06,3.892020E-07,1.533123E-05
6.612937E-07,1.942640E-06,3.912120E-07,1.531070E-05
6.660437E-07,1.956178E-06,3.932099E-07,1.529017E-05
6.707937E-07,1.969708E-06,3.951957E-07,1.526963E-05
6.755437E-07,1.983229E-06,3.971695E-07,1.524910E-05
