t (s),I [Positive ions] (A),I [Negative ions] (A),I [Electrons] (A)
0.000000E+00,1.280803E-16,2.624993E-22,6.302785E-14
1.000000E-13,2.561607E-16,6.999968E-22,1.260552E-13
2.000000E-13,3.842410E-16,1.370823E-21,1.890818E-13
3.000000E-13,5.123214E-16,2.294421E-21,2.521077E-13
4.000000E-13,6.404017E-16,3.477267E-21,3.151328E-13
1.778147E-12,2.405537E-15,4.650070E-20,1.183633E-12
1.301729E-11,1.680067E-14,2.257097E-18,8.261307E-12
7.325901E-11,9.395845E-14,7.039245E-17,4.605415E-11
3.040950E-10,3.896135E-13,1.198939E-15,1.887914E-10
9.806800E-10,1.256181E-12,1.215335E-14,5.895968E-10
2.583260E-09,3.308742E-12,7.998286E-14,1.448487E-09
5.793683E-09,7.420522E-12,3.672752E-13,2.868213E-09
1.054368E-08,1.350392E-11,1.086083E-12,4.429994E-09
1.529368E-08,1.958707E-11,2.073877E-12,5.524965E-09
2.004368E-08,2.566996E-11,3.259182E-12,6.287462E-09
2.479368E-08,3.175258E-11,4.585725E-12,6.811694E-09
2.954368E-08,3.783492E-11,6.010708E-12,7.163460E-09
3.429368E-08,4.391699E-11,7.501964E-12,7.389783E-09
3.904368E-08,4.999876E-11,9.035502E-12,7.525305E-09
4.379368E-08,5.608025E-11,1.059369E-11,7.596405E-09
4.854368E-08,6.216145E-11,1.216396E-11,7.623844E-09
5.329368E-08,6.824234E-11,1.373789E-11,7.624341E-09
5.804368E-08,7.432293E-11,1.531048E-11,7.611248E-09
6.279368E-08,8.040322E-11,1.687940E-11,7.594561E-09
6.754368E-08,8.648321E-11,1.844425E-11,7.580674E-09
7.229368E-08,9.256289E-11,2.000574E-11,7.572394E-09
7.704368E-08,9.864225E-11,2.156493E-11,7.569571E-09
8.179368E-08,1.047213E-10,2.312276E-11,7.570318E-09
8.654368E-08,1.108001E-10,2.467975E-11,7.572382E-09
9.129368E-08,1.168785E-10,2.623604E-11,7.574151E-09
9.604368E-08,1.229566E-10,2.779152E-11,7.575002E-09
1.007937E-07,1.290344E-10,2.934606E-11,7.575074E-09
1.055437E-07,1.351119E-10,3.089953E-11,7.574799E-09
1.102937E-07,1.411891E-10,3.245192E-11,7.574530E-09
1.150437E-07,1.472659E-10,3.400323E-11,7.574405E-09
1.197937E-07,1.533425E-10,3.555348E-11,7.574400E-09
1.245437E-07,1.594187E-10,3.710269E-11,7.574438E-09
1.292937E-07,1.654947E-10,3.865087E-11,7.574468E-09
1.340437E-07,1.715703E-10,4.019801E-11,7.574476E-09
1.387937E-07,1.776456E-10,4.174411E-11,7.574471E-09
1.435437E-07,1.837205E-10,4.328918E-11,7.574463E-09
1.482937E-07,1.897952E-10,4.483321E-11,7.574458E-09
1.530437E-07,1.958695E-10,4.637621E-11,7.574456E-09
1.577937E-07,2.019436E-10,4.791817E-11,7.574454E-09
1.625437E-07,2.080173E-10,4.945911E-11,7.574452E-09
1.672937E-07,2.140907E-10,5.099901E-11,7.574450E-09
1.720437E-07,2.201638E-10,5.253789E-11,7.574448E-09
1.767937E-07,2.262366E-10,5.407573E-11,7.574446E-09
1.815437E-07,2.323091E-10,5.561256E-11,7.574443E-09
1.862937E-07,2.383812E-10,5.714835E-11,7.574441E-09
1.910437E-07,2.444530E-10,5.868313E-11,7.574439E-09
1.957937E-07,2.505246E-10,6.021688E-11,7.574437E-09
2.005437E-07,2.565958E-10,6.174961E-11,7.574434E-09
2.052937E-07,2.626667E-10,6.328133E-11,7.574432E-09
2.100437E-07,2.687373E-10,6.481202E-11,7.574430E-09
2.147937E-07,2.748075E-10,6.634170E-11,7.574428E-09
2.195437E-07,2.808775E-10,6.787036E-11,7.574425E-09
2.242937E-07,2.869471E-10,6.939801E-11,7.574423E-09
2.290437E-07,2.930164E-10,7.092464E-11,7.574421E-09
2.337937E-07,2.990855E-10,7.245026E-11,7.574419E-09
2.385437E-07,3.051542E-10,7.397487E-11,7.574416E-09
2.432937E-07,3.112225E-10,7.549848E-11,7.574414E-09
2.480437E-07,3.172906E-10,7.702107E-11,7.574412E-09
2.527937E-07,3.233584E-10,7.854266E-11,7.574410E-09
2.575437E-07,3.294258E-10,8.006324E-11,7.574408E-09
2.622937E-07,3.354929E-10,8.158282E-11,7.574405E-09
2.670437E-07,3.415597E-10,8.310139E-11,7.574403E-09
2.717937E-07,3.476262E-10,8.461896E-11,7.574401E-09
2.765437E-07,3.536924E-10,8.613554E-11,7.574399E-09
2.812937E-07,3.597583E-10,8.765111E-11,7.574396E-09
2.860437E-07,3.658239E-10,8.916568E-11,7.574394E-09
2.907937E-07,3.718891E-10,9.067926E-11,7.574392E-09
2.955437E-07,3.779540E-10,9.219184E-11,7.574389E-09
3.002937E-07,3.840186E-10,9.370343E-11,7.574387E-09
3.050437E-07,3.900829E-10,9.521402E-11,7.574385E-09
3.097937E-07,3.961469E-10,9.672362E-11,7.574383E-09
3.145437E-07,4.022106E-10,9.823223E-11,7.574380E-09
3.192937E-07,4.082739E-10,9.973985E-11,7.574378E-09
3.240437E-07,4.143369E-10,1.012465E-10,7.574376E-09
3.287937E-07,4.203997E-10,1.027521E-10,7.574374E-09
3.335437E-07,4.264621E-10,1.042568E-10,7.574371E-09
3.382937E-07,4.325242E-10,1.057604E-10,7.574369E-09
3.430437E-07,4.385859E-10,1.072631E-10,7.574367E-09
3.477937E-07,4.446474E-10,1.087648E-10,7.574365E-09
3.525437E-07,4.507085E-10,1.102656E-10,7.574362E-09
3.572937E-07,4.567694E-10,1.117653E-10,7.574360E-09
3.620437E-07,4.628299E-10,1.132641E-10,7.574358E-09
3.667937E-07,4.688901E-10,1.147618E-10,7.574356E-09
3.715437E-07,4.749499E-10,1.162587E-10,7.574353E-09
3.762937E-07,4.810095E-10,1.177545E-10,7.574351E-09
3.810437E-07,4.870688E-10,1.192493E-10,7.574349E-09
3.857937E-07,4.931277E-10,1.207432E-10,7.574347E-09
3.905437E-07,4.991863E-10,1.222361E-10,7.574344E-09
3.952937E-07,5.052446E-10,1.237281E-10,7.574342E-09
4.000437E-07,5.113026E-10,1.252190E-10,7.574340E-09
4.047937E-07,5.173603E-10,1.267090E-10,7.574338E-09
4.095437E-07,5.234176E-10,1.281981E-10,7.574335E-09
4.142937E-07,5.294747E-10,1.296861E-10,7.574333E-09
4.190437E-07,5.355314E-10,1.311732E-10,7.574331E-09
4.237937E-07,5.415878E-10,1.326593E-10,7.574328E-09
4.285437E-07,5.476439E-10,1.341445E-10,7.574326E-09
4.332937E-07,5.536996E-10,1.356287E-10,7.574324E-09
4.380437E-07,5.597551E-10,1.371120E-10,7.574322E-09
4.427937E-07,5.658102E-10,1.385942E-10,7.574319E-09
4.475437E-07,5.718651E-10,1.400756E-10,7.574317E-09
4.522937E-07,5.779196E-10,1.415559E-10,7.574315E-09
4.570437E-07,5.839738E-10,1.430353E-10,7.574313E-09
4.617937E-07,5.900276E-10,1.445138E-10,7.574310E-09
4.665437E-07,5.960812E-10,1.459913E-10,7.574308E-09
4.712937E-07,6.021344E-10,1.474678E-10,7.574306E-09
4.760437E-07,6.081874E-10,1.489434E-10,7.574304E-09
4.807937E-07,6.142400E-10,1.504180E-10,7.574301E-09
4.855437E-07,6.202922E-10,1.518917E-10,7.574299E-09
4.902937E-07,6.263442E-10,1.533644E-10,7.574297E-09
4.950437E-07,6.323959E-10,1.548362E-10,7.574294E-09
4.997937E-07,6.384472E-10,1.563071E-10,7.574292E-09
5.045437E-07,6.444982E-10,1.577770E-10,7.574290E-09
5.092937E-07,6.505489E-10,1.592459E-10,7.574288E-09
5.140437E-07,6.565993E-10,1.607139E-10,7.574285E-09
5.187937E-07,6.626494E-10,1.621809E-10,7.574283E-09
5.235437E-07,6.686992E-10,1.636471E-10,7.574281E-09
5.282937E-07,6.747486E-10,1.651122E-10,7.574279E-09
5.330437E-07,6.807977E-10,1.665765E-10,7.574276E-09
5.377937E-07,6.868465E-10,1.680397E-10,7.574274E-09
5.425437E-07,6.928950E-10,1.695021E-10,7.574272E-09
5.472937E-07,6.989431E-10,1.709635E-10,7.574269E-09
5.520437E-07,7.049910E-10,1.724240E-10,7.574267E-09
5.567937E-07,7.110385E-10,1.738835E-10,7.574265E-09
5.615437E-07,7.170857E-10,1.753421E-10,7.574263E-09
5.662937E-07,7.231326E-10,1.767998E-10,7.574260E-09
5.710437E-07,7.291792E-10,1.782565E-10,7.574258E-09
5.757937E-07,7.352255E-10,1.797123E-10,7.574256E-09
5.805437E-07,7.412714E-10,1.811672E-10,7.574253E-09
5.852937E-07,7.473170E-10,1.826212E-10,7.574251E-09
5.900437E-07,7.533623E-10,1.840742E-10,7.574249E-09
5.947937E-07,7.594073E-10,1.855263E-10,7.574247E-09
5.995437E-07,7.654520E-10,1.869774E-10,7.574244E-09
6.042937E-07,7.714963E-10,1.884277E-10,7.574242E-09
6.090437E-07,7.775404E-10,1.898770E-10,7.574240E-09
6.137937E-07,7.835841E-10,1.913254E-10,7.574237E-09
6.185437E-07,7.896275E-10,1.927728E-10,7.574235E-09
6.232937E-07,7.956705E-10,1.942194E-10,7.574233E-09
6.280437E-07,8.017133E-10,1.956650E-10,7.574231E-09
6.327937E-07,8.077557E-10,1.971097E-10,7.574228E-09
6.375437E-07,8.137978E-10,1.985535E-10,7.574226E-09
6.422937E-07,8.198396E-10,1.999964E-10,7.574224E-09
6.470437E-07,8.258811E-10,2.014383E-10,7.574221E-09
6.517937E-07,8.319223E-10,2.028793E-10,7.574219E-09
6.565437E-07,8.379631E-10,2.043195E-10,7.574217E-09
6.612937E-07,8.440037E-10,2.057587E-10,7.574215E-09
6.660437E-07,8.500439E-10,2.071969E-10,7.574212E-09
6.707937E-07,8.560837E-10,2.086343E-10,7.574210E-09
6.755437E-07,8.621233E-10,2.100708E-10,7.574208E-09
6.802937E-07,8.681626E-10,2.115063E-10,7.574205E-09
6.850437E-07,8.742015E-10,2.129410E-10,7.574203E-09
6.897937E-07,8.802401E-10,2.143747E-10,7.574201E-09
6.945437E-07,8.862784E-10,2.158075E-10,7.574199E-09
6.992937E-07,8.923164E-10,2.172395E-10,7.574196E-09
7.040437E-07,8.983540E-10,2.186705E-10,7.574194E-09
7.087937E-07,9.043913E-10,2.201006E-10,7.574192E-09
7.135437E-07,9.104283E-10,2.215298E-10,7.574189E-09
7.182937E-07,9.164650E-10,2.229581E-10,7.574187E-09
7.230437E-07,9.225014E-10,2.243855E-10,7.574185E-09
7.277937E-07,9.285375E-10,2.258120E-10,7.574182E-09
7.325437E-07,9.345732E-10,2.272376E-10,7.574180E-09
7.372937E-07,9.406086E-10,2.286623E-10,7.574178E-09
7.420437E-07,9.466437E-10,2.300861E-10,7.574176E-09
7.467937E-07,9.526785E-10,2.315090E-10,7.574173E-09
7.515437E-07,9.587129E-10,2.329310E-10,7.574171E-09
7.562937E-07,9.647470E-10,2.343521E-10,7.574169E-09
7.610437E-07,9.707809E-10,2.357723E-10,7.574166E-09
7.657937E-07,9.768143E-10,2.371916E-10,7.574164E-09
7.705437E-07,9.828475E-10,2.386101E-10,7.574162E-09
7.752937E-07,9.888804E-10,2.400276E-10,7.574159E-09
7.800437E-07,9.949129E-10,2.414442E-10,7.574157E-09
7.847937E-07,1.000945E-09,2.428600E-10,7.574155E-09
7.895437E-07,1.006977E-09,2.442749E-10,7.574153E-09
7.942937E-07,1.013009E-09,2.456888E-10,7.574150E-09
7.990437E-07,1.019040E-09,2.471019E-10,7.574148E-09
8.037937E-07,1.025071E-09,2.485141E-10,7.574146E-09
8.085437E-07,1.031101E-09,2.499254E-10,7.574143E-09
8.132937E-07,1.037132E-09,2.513358E-10,7.574141E-09
