t (s),I [Positive ions] (A),I [Negative ions] (A),I [Electrons] (A)
0.000000E+00,-6.630108E-16,-1.359883E-21,-3.265464E-13
1.000000E-13,-1.326022E-15,-3.626352E-21,-6.530922E-13
2.000000E-13,-1.989033E-15,-7.101600E-21,-9.796373E-13
3.000000E-13,-2.652043E-15,-1.188636E-20,-1.306182E-12
4.000000E-13,-3.315054E-15,-1.801419E-20,-1.632725E-12
1.778325E-12,-1.245350E-14,-2.409568E-19,-6.133466E-12
1.302020E-11,-8.698826E-14,-1.170370E-17,-4.283680E-11
7.328689E-11,-4.865606E-13,-3.658893E-16,-2.394650E-10
3.043542E-10,-2.018522E-12,-6.284689E-15,-9.916132E-10
9.831522E-10,-6.518613E-12,-6.520506E-14,-3.186150E-09
2.603030E-09,-1.725569E-11,-4.515283E-13,-8.330511E-09
5.865331E-09,-3.887008E-11,-2.237604E-12,-1.827500E-08
1.061533E-08,-7.031590E-11,-7.082483E-12,-3.171522E-08
1.536533E-08,-1.017282E-10,-1.436093E-11,-4.388235E-08
2.011533E-08,-1.331044E-10,-2.381560E-11,-5.474281E-08
2.486533E-08,-1.644431E-10,-3.518051E-11,-6.426716E-08
2.961533E-08,-1.957440E-10,-4.818740E-11,-7.242441E-08
3.436533E-08,-2.270073E-10,-6.256688E-11,-7.917960E-08
3.911533E-08,-2.582337E-10,-7.804864E-11,-8.450015E-08
4.386533E-08,-2.894236E-10,-9.436388E-11,-8.837716E-08
4.861533E-08,-3.205775E-10,-1.112528E-10,-9.086194E-08
5.336533E-08,-3.516954E-10,-1.284784E-10,-9.210532E-08
5.811533E-08,-3.827775E-10,-1.458449E-10,-9.237519E-08
6.286533E-08,-4.138237E-10,-1.632134E-10,-9.202935E-08
6.761533E-08,-4.448341E-10,-1.805094E-10,-9.144182E-08
7.236533E-08,-4.758087E-10,-1.977153E-10,-9.091105E-08
7.711533E-08,-5.067476E-10,-2.148513E-10,-9.059524E-08
8.186533E-08,-5.376511E-10,-2.319518E-10,-9.050689E-08
8.661533E-08,-5.685192E-10,-2.490453E-10,-9.056400E-08
9.136533E-08,-5.993523E-10,-2.661465E-10,-9.066342E-08
9.611533E-08,-6.301504E-10,-2.832570E-10,-9.073576E-08
1.008653E-07,-6.609136E-10,-3.003717E-10,-9.076143E-08
1.056153E-07,-6.916420E-10,-3.174850E-10,-9.075482E-08
1.103653E-07,-7.223357E-10,-3.345940E-10,-9.073886E-08
1.151153E-07,-7.529948E-10,-3.516984E-10,-9.072804E-08
1.198653E-07,-7.836195E-10,-3.687990E-10,-9.072527E-08
1.246153E-07,-8.142099E-10,-3.858966E-10,-9.072707E-08
1.293653E-07,-8.447660E-10,-4.029917E-10,-9.072947E-08
1.341153E-07,-8.752881E-10,-4.200841E-10,-9.073069E-08
1.388653E-07,-9.057763E-10,-4.371739E-10,-9.073085E-08
1.436153E-07,-9.362306E-10,-4.542608E-10,-9.073064E-08
1.483653E-07,-9.666511E-10,-4.713450E-10,-9.073052E-08
1.531153E-07,-9.970381E-10,-4.884264E-10,-9.073058E-08
1.578653E-07,-1.027392E-09,-5.055051E-10,-9.073074E-08
1.626153E-07,-1.057712E-09,-5.225811E-10,-9.073089E-08
1.673653E-07,-1.087998E-09,-5.396543E-10,-9.073102E-08
1.721153E-07,-1.118252E-09,-5.567249E-10,-9.073113E-08
1.768653E-07,-1.148472E-09,-5.737929E-10,-9.073124E-08
1.816153E-07,-1.178660E-09,-5.908581E-10,-9.073135E-08
1.863653E-07,-1.208815E-09,-6.079208E-10,-9.073147E-08
1.911153E-07,-1.238937E-09,-6.249807E-10,-9.073159E-08
1.958653E-07,-1.269026E-09,-6.420381E-10,-9.073170E-08
2.006153E-07,-1.299083E-09,-6.590928E-10,-9.073182E-08
2.053653E-07,-1.329107E-09,-6.761448E-10,-9.073193E-08
2.101153E-07,-1.359100E-09,-6.931943E-10,-9.073205E-08
2.148653E-07,-1.389059E-09,-7.102411E-10,-9.073216E-08
2.196153E-07,-1.418987E-09,-7.272852E-10,-9.073228E-08
2.243653E-07,-1.448883E-09,-7.443267E-10,-9.073240E-08
2.291153E-07,-1.478747E-09,-7.613656E-10,-9.073251E-08
2.338653E-07,-1.508579E-09,-7.784018E-10,-9.073263E-08
2.386153E-07,-1.538380E-09,-7.954353E-10,-9.073274E-08
2.433653E-07,-1.568149E-09,-8.124662E-10,-9.073286E-08
2.481153E-07,-1.597886E-09,-8.294943E-10,-9.073298E-08
2.528653E-07,-1.627592E-09,-8.465198E-10,-9.073309E-08
2.576153E-07,-1.657267E-09,-8.635425E-10,-9.073321E-08
2.623653E-07,-1.686910E-09,-8.805625E-10,-9.073332E-08
2.671153E-07,-1.716522E-09,-8.975798E-10,-9.073344E-08
2.718653E-07,-1.746104E-09,-9.145943E-10,-9.073355E-08
2.766153E-07,-1.775654E-09,-9.316061E-10,-9.073367E-08
2.813653E-07,-1.805174E-09,-9.486151E-10,-9.073379E-08
2.861153E-07,-1.834663E-09,-9.656213E-10,-9.073390E-08
2.908653E-07,-1.864121E-09,-9.826248E-10,-9.073402E-08
2.956153E-07,-1.893549E-09,-9.996254E-10,-9.073413E-08
3.003653E-07,-1.922947E-09,-1.016623E-09,-9.073425E-08
3.051153E-07,-1.952314E-09,-1.033618E-09,-9.073437E-08
3.098653E-07,-1.981651E-09,-1.050611E-09,-9.073448E-08
3.146153E-07,-2.010957E-09,-1.067600E-09,-9.073460E-08
3.193653E-07,-2.040234E-09,-1.084587E-09,-9.073471E-08
3.241153E-07,-2.069480E-09,-1.101570E-09,-9.073483E-08
3.288653E-07,-2.098697E-09,-1.118551E-09,-9.073494E-08
3.336153E-07,-2.127884E-09,-1.135529E-09,-9.073506E-08
3.383653E-07,-2.157041E-09,-1.152504E-09,-9.073518E-08
3.431153E-07,-2.186169E-09,-1.169477E-09,-9.073529E-08
3.478653E-07,-2.215267E-09,-1.186446E-09,-9.073541E-08
3.526153E-07,-2.244336E-09,-1.203412E-09,-9.073552E-08
3.573653E-07,-2.273375E-09,-1.220376E-09,-9.073564E-08
