t (s),I [Positive ions] (A),I [Negative ions] (A),I [Electrons] (A)
0.000000E+00,2.049105E-16,4.199618E-22,1.008357E-13
1.000000E-13,4.098209E-16,1.119896E-21,2.016705E-13
2.000000E-13,6.147314E-16,2.193124E-21,3.025042E-13
3.000000E-13,8.196418E-16,3.670749E-21,4.033367E-13
4.000000E-13,1.024552E-15,5.563136E-21,5.041680E-13
1.778147E-12,3.848519E-15,7.439456E-20,1.893646E-12
1.301729E-11,2.687871E-14,3.611036E-18,1.321692E-11
7.325901E-11,1.503202E-13,1.126180E-16,7.368013E-11
3.040950E-10,6.233265E-13,1.918133E-15,3.020395E-10
9.806800E-10,2.009713E-12,1.944364E-14,9.432715E-10
2.583260E-09,5.293520E-12,1.279613E-13,2.317375E-09
5.793683E-09,1.187179E-11,5.875884E-13,4.588736E-09
1.054368E-08,2.160437E-11,1.737580E-12,7.087365E-09
1.529368E-08,3.133655E-11,3.317909E-12,8.839163E-09
2.004368E-08,4.106831E-11,5.214230E-12,1.005905E-08
2.479368E-08,5.079964E-11,7.336510E-12,1.089774E-08
2.954368E-08,6.053053E-11,9.616278E-12,1.146052E-08
3.429368E-08,7.026097E-11,1.200207E-11,1.182260E-08
3.904368E-08,7.999096E-11,1.445551E-11,1.203942E-08
4.379368E-08,8.972048E-11,1.694838E-11,1.215316E-08
4.854368E-08,9.944953E-11,1.946058E-11,1.219706E-08
5.329368E-08,1.091781E-10,2.197864E-11,1.219785E-08
5.804368E-08,1.189062E-10,2.449455E-11,1.217690E-08
6.279368E-08,1.286338E-10,2.700458E-11,1.215020E-08
6.754368E-08,1.383609E-10,2.950811E-11,1.212799E-08
7.229368E-08,1.480875E-10,3.200625E-11,1.211474E-08
7.704368E-08,1.578137E-10,3.450072E-11,1.211022E-08
8.179368E-08,1.675393E-10,3.699301E-11,1.211141E-08
8.654368E-08,1.772644E-10,3.948396E-11,1.211471E-08
9.129368E-08,1.869891E-10,4.197377E-11,1.211754E-08
9.604368E-08,1.967132E-10,4.446230E-11,1.211890E-08
1.007937E-07,2.064368E-10,4.694931E-11,1.211901E-08
1.055437E-07,2.161599E-10,4.943462E-11,1.211857E-08
1.102937E-07,2.258826E-10,5.191819E-11,1.211814E-08
1.150437E-07,2.356047E-10,5.440003E-11,1.211794E-08
1.197937E-07,2.453263E-10,5.688018E-11,1.211792E-08
1.245437E-07,2.550474E-10,5.935867E-11,1.211798E-08
1.292937E-07,2.647680E-10,6.183550E-11,1.211803E-08
1.340437E-07,2.744881E-10,6.431067E-11,1.211804E-08
1.387937E-07,2.842078E-10,6.678418E-11,1.211803E-08
1.435437E-07,2.939269E-10,6.925603E-11,1.211801E-08
1.482937E-07,3.036455E-10,7.172622E-11,1.211800E-08
1.530437E-07,3.133636E-10,7.419476E-11,1.211800E-08
1.577937E-07,3.230811E-10,7.666164E-11,1.211799E-08
1.625437E-07,3.327982E-10,7.912687E-11,1.211799E-08
1.672937E-07,3.425148E-10,8.159045E-11,1.211798E-08
1.720437E-07,3.522309E-10,8.405239E-11,1.211798E-08
1.767937E-07,3.619465E-10,8.651268E-11,1.211797E-08
1.815437E-07,3.716616E-10,8.897133E-11,1.211797E-08
1.862937E-07,3.813762E-10,9.142833E-11,1.211796E-08
1.910437E-07,3.910902E-10,9.388370E-11,1.211795E-08
1.957937E-07,4.008038E-10,9.633743E-11,1.211795E-08
2.005437E-07,4.105169E-10,9.878953E-11,1.211794E-08
2.052937E-07,4.202295E-10,1.012400E-10,1.211794E-08
2.100437E-07,4.299415E-10,1.036888E-10,1.211793E-08
2.147937E-07,4.396531E-10,1.061360E-10,1.211793E-08
2.195437E-07,4.493641E-10,1.085816E-10,1.211792E-08
2.242937E-07,4.590747E-10,1.110256E-10,1.211791E-08
2.290437E-07,4.687848E-10,1.134679E-10,1.211791E-08
2.337937E-07,4.784943E-10,1.159086E-10,1.211790E-08
2.385437E-07,4.882034E-10,1.183477E-10,1.211790E-08
2.432937E-07,4.979119E-10,1.207852E-10,1.211789E-08
2.480437E-07,5.076200E-10,1.232210E-10,1.211789E-08
2.527937E-07,5.173275E-10,1.256553E-10,1.211788E-08
2.575437E-07,5.270345E-10,1.280879E-10,1.211787E-08
2.622937E-07,5.367411E-10,1.305190E-10,1.211787E-08
2.670437E-07,5.464471E-10,1.329484E-10,1.211786E-08
2.717937E-07,5.561526E-10,1.353762E-10,1.211786E-08
2.765437E-07,5.658576E-10,1.378024E-10,1.211785E-08
2.812937E-07,5.755622E-10,1.402271E-10,1.211785E-08
2.860437E-07,5.852662E-10,1.426501E-10,1.211784E-08
2.907937E-07,5.949697E-10,1.450715E-10,1.211783E-08
2.955437E-07,6.046727E-10,1.474913E-10,1.211783E-08
3.002937E-07,6.143752E-10,1.499096E-10,1.211782E-08
3.050437E-07,6.240772E-10,1.523262E-10,1.211782E-08
3.097937E-07,6.337787E-10,1.547413E-10,1.211781E-08
3.145437E-07,6.434797E-10,1.571547E-10,1.211781E-08
3.192937E-07,6.531802E-10,1.595666E-10,1.211780E-08
3.240437E-07,6.628801E-10,1.619769E-10,1.211779E-08
3.287937E-07,6.725796E-10,1.643856E-10,1.211779E-08
3.335437E-07,6.822786E-10,1.667928E-10,1.211778E-08
3.382937E-07,6.919771E-10,1.691983E-10,1.211778E-08
3.430437E-07,7.016750E-10,1.716023E-10,1.211777E-08
3.477937E-07,7.113725E-10,1.740047E-10,1.211776E-08
3.525437E-07,7.210694E-10,1.764056E-10,1.211776E-08
3.572937E-07,7.307659E-10,1.788048E-10,1.211775E-08
3.620437E-07,7.404618E-10,1.812025E-10,1.211775E-08
3.667937E-07,7.501572E-10,1.835987E-10,1.211774E-08
3.715437E-07,7.598522E-10,1.859932E-10,1.211774E-08
3.762937E-07,7.695466E-10,1.883862E-10,1.211773E-08
3.810437E-07,7.792405E-10,1.907777E-10,1.211772E-08
3.857937E-07,7.889339E-10,1.931675E-10,1.211772E-08
3.905437E-07,7.986268E-10,1.955559E-10,1.211771E-08
3.952937E-07,8.083192E-10,1.979426E-10,1.211771E-08
4.000437E-07,8.180111E-10,2.003279E-10,1.211770E-08
4.047937E-07,8.277025E-10,2.027115E-10,1.211770E-08
4.095437E-07,8.373934E-10,2.050936E-10,1.211769E-08
4.142937E-07,8.470838E-10,2.074742E-10,1.211768E-08
4.190437E-07,8.567736E-10,2.098532E-10,1.211768E-08
4.237937E-07,8.664630E-10,2.122307E-10,1.211767E-08
4.285437E-07,8.761519E-10,2.146066E-10,1.211767E-08
4.332937E-07,8.858402E-10,2.169810E-10,1.211766E-08
4.380437E-07,8.955280E-10,2.193538E-10,1.211765E-08
4.427937E-07,9.052154E-10,2.217251E-10,1.211765E-08
4.475437E-07,9.149022E-10,2.240949E-10,1.211764E-08
4.522937E-07,9.245885E-10,2.264631E-10,1.211764E-08
4.570437E-07,9.342743E-10,2.288298E-10,1.211763E-08
4.617937E-07,9.439597E-10,2.311950E-10,1.211763E-08
4.665437E-07,9.536445E-10,2.335586E-10,1.211762E-08
4.712937E-07,9.633287E-10,2.359207E-10,1.211761E-08
4.760437E-07,9.730125E-10,2.382813E-10,1.211761E-08
4.807937E-07,9.826958E-10,2.406404E-10,1.211760E-08
4.855437E-07,9.923786E-10,2.429979E-10,1.211760E-08
4.902937E-07,1.002061E-09,2.453539E-10,1.211759E-08
4.950437E-07,1.011743E-09,2.477084E-10,1.211758E-08
4.997937E-07,1.021424E-09,2.500614E-10,1.211758E-08
5.045437E-07,1.031105E-09,2.524128E-10,1.211757E-08
5.092937E-07,1.040785E-09,2.547628E-10,1.211757E-08
5.140437E-07,1.050465E-09,2.571112E-10,1.211756E-08
5.187937E-07,1.060144E-09,2.594581E-10,1.211756E-08
5.235437E-07,1.069822E-09,2.618036E-10,1.211755E-08
5.282937E-07,1.079501E-09,2.641475E-10,1.211754E-08
5.330437E-07,1.089178E-09,2.664898E-10,1.211754E-08
5.377937E-07,1.098855E-09,2.688307E-10,1.211753E-08
5.425437E-07,1.108532E-09,2.711701E-10,1.211753E-08
5.472937E-07,1.118208E-09,2.735080E-10,1.211752E-08
5.520437E-07,1.127884E-09,2.758444E-10,1.211752E-08
5.567937E-07,1.137559E-09,2.781793E-10,1.211751E-08
5.615437E-07,1.147234E-09,2.805127E-10,1.211750E-08
5.662937E-07,1.156908E-09,2.828445E-10,1.211750E-08
5.710437E-07,1.166581E-09,2.851749E-10,1.211749E-08
5.757937E-07,1.176255E-09,2.875039E-10,1.211749E-08
5.805437E-07,1.185927E-09,2.898313E-10,1.211748E-08
5.852937E-07,1.195599E-09,2.921572E-10,1.211747E-08
5.900437E-07,1.205271E-09,2.944816E-10,1.211747E-08
5.947937E-07,1.214942E-09,2.968046E-10,1.211746E-08
5.995437E-07,1.224612E-09,2.991261E-10,1.211746E-08
6.042937E-07,1.234282E-09,3.014460E-10,1.211745E-08
6.090437E-07,1.243952E-09,3.037645E-10,1.211744E-08
6.137937E-07,1.253621E-09,3.060816E-10,1.211744E-08
6.185437E-07,1.263290E-09,3.083971E-10,1.211743E-08
6.232937E-07,1.272958E-09,3.107112E-10,1.211743E-08
6.280437E-07,1.282625E-09,3.130238E-10,1.211742E-08
6.327937E-07,1.292292E-09,3.153349E-10,1.211742E-08
6.375437E-07,1.301958E-09,3.176446E-10,1.211741E-08
6.422937E-07,1.311624E-09,3.199527E-10,1.211740E-08
6.470437E-07,1.321290E-09,3.222594E-10,1.211740E-08
6.517937E-07,1.330955E-09,3.245647E-10,1.211739E-08
6.565437E-07,1.340619E-09,3.268685E-10,1.211739E-08
6.612937E-07,1.350283E-09,3.291708E-10,1.211738E-08
6.660437E-07,1.359947E-09,3.314716E-10,1.211737E-08
6.707937E-07,1.369609E-09,3.337710E-10,1.211737E-08
6.755437E-07,1.379272E-09,3.360689E-10,1.211736E-08
6.802937E-07,1.388934E-09,3.383654E-10,1.211736E-08
6.850437E-07,1.398595E-09,3.406604E-10,1.211735E-08
6.897937E-07,1.408256E-09,3.429540E-10,1.211734E-08
6.945437E-07,1.417916E-09,3.452461E-10,1.211734E-08
6.992937E-07,1.427576E-09,3.475367E-10,1.211733E-08
7.040437E-07,1.437235E-09,3.498259E-10,1.211733E-08
7.087937E-07,1.446894E-09,3.521137E-10,1.211732E-08
7.135437E-07,1.456552E-09,3.544000E-10,1.211732E-08
7.182937E-07,1.466210E-09,3.566848E-10,1.211731E-08
7.230437E-07,1.475867E-09,3.589683E-10,1.211730E-08
7.277937E-07,1.485524E-09,3.612502E-10,1.211730E-08
7.325437E-07,1.495180E-09,3.635307E-10,1.211729E-08
7.372937E-07,1.504836E-09,3.658098E-10,1.211729E-08
7.420437E-07,1.514491E-09,3.680875E-10,1.211728E-08
7.467937E-07,1.524146E-09,3.703637E-10,1.211727E-08
7.515437E-07,1.533800E-09,3.726384E-10,1.211727E-08
7.562937E-07,1.543454E-09,3.749118E-10,1.211726E-08
7.610437E-07,1.553107E-09,3.771837E-10,1.211726E-08
7.657937E-07,1.562760E-09,3.794542E-10,1.211725E-08
7.705437E-07,1.572412E-09,3.817232E-10,1.211724E-08
7.752937E-07,1.582063E-09,3.839908E-10,1.211724E-08
7.800437E-07,1.591714E-09,3.862570E-10,1.211723E-08
7.847937E-07,1.601365E-09,3.885217E-10,1.211723E-08
7.895437E-07,1.611015E-09,3.907851E-10,1.211722E-08
7.942937E-07,1.620665E-09,3.930470E-10,1.211722E-08
7.990437E-07,1.630314E-09,3.953074E-10,1.211721E-08
8.037937E-07,1.639962E-09,3.975665E-10,1.211720E-08
8.085437E-07,1.649610E-09,3.998241E-10,1.211720E-08
8.132937E-07,1.659258E-09,4.020804E-10,1.211719E-08
8.180437E-07,1.668905E-09,4.043352E-10,1.211719E-08
8.227937E-07,1.678551E-09,4.065886E-10,1.211718E-08
8.275437E-07,1.688197E-09,4.088405E-10,1.211717E-08
8.322937E-07,1.697843E-09,4.110911E-10,1.211717E-08
8.370437E-07,1.707487E-09,4.133403E-10,1.211716E-08
8.417937E-07,1.717132E-09,4.155880E-10,1.211716E-08
8.465437E-07,1.726776E-09,4.178343E-10,1.211715E-08
8.512937E-07,1.736419E-09,4.200792E-10,1.211714E-08
8.560437E-07,1.746062E-09,4.223228E-10,1.211714E-08
8.607937E-07,1.755704E-09,4.245649E-10,1.211713E-08
8.655437E-07,1.765346E-09,4.268056E-10,1.211713E-08
8.702937E-07,1.774987E-09,4.290449E-10,1.211712E-08
8.750437E-07,1.784628E-09,4.312828E-10,1.211711E-08
8.797937E-07,1.794268E-09,4.335193E-10,1.211711E-08
8.845437E-07,1.803908E-09,4.357544E-10,1.211710E-08
8.892937E-07,1.813547E-09,4.379881E-10,1.211710E-08
8.940437E-07,1.823186E-09,4.402205E-10,1.211709E-08
8.987937E-07,1.832824E-09,4.424514E-10,1.211708E-08
9.035437E-07,1.842462E-09,4.446809E-10,1.211708E-08
9.082937E-07,1.852099E-09,4.469091E-10,1.211707E-08
9.130437E-07,1.861736E-09,4.491358E-10,1.211707E-08
9.177937E-07,1.871372E-09,4.513612E-10,1.211706E-08
9.225437E-07,1.881008E-09,4.535852E-10,1.211706E-08
9.272937E-07,1.890643E-09,4.558077E-10,1.211705E-08
9.320437E-07,1.900277E-09,4.580289E-10,1.211704E-08
9.367937E-07,1.909911E-09,4.602488E-10,1.211704E-08
9.415437E-07,1.919545E-09,4.624672E-10,1.211703E-08
9.462937E-07,1.929178E-09,4.646843E-10,1.211703E-08
9.510437E-07,1.938811E-09,4.668999E-10,1.211702E-08
9.557937E-07,1.948443E-09,4.691142E-10,1.211701E-08
9.605437E-07,1.958074E-09,4.713272E-10,1.211701E-08
9.652937E-07,1.967705E-09,4.735387E-10,1.211700E-08
9.700437E-07,1.977336E-09,4.757489E-10,1.211700E-08
9.747937E-07,1.986965E-09,4.779577E-10,1.211699E-08
9.795437E-07,1.996595E-09,4.801651E-10,1.211698E-08
9.842937E-07,2.006224E-09,4.823712E-10,1.211698E-08
9.890437E-07,2.015852E-09,4.845758E-10,1.211697E-08
9.937937E-07,2.025480E-09,4.867792E-10,1.211697E-08
9.985437E-07,2.035107E-09,4.889811E-10,1.211696E-08
1.003294E-06,2.044734E-09,4.911817E-10,1.211695E-08
1.008044E-06,2.054360E-09,4.933809E-10,1.211695E-08
1.012794E-06,2.063986E-09,4.955788E-10,1.211694E-08
1.017544E-06,2.073611E-09,4.977753E-10,1.211694E-08
1.022294E-06,2.083236E-09,4.999704E-10,1.211693E-08
1.027044E-06,2.092860E-09,5.021642E-10,1.211692E-08
1.031794E-06,2.102484E-09,5.043566E-10,1.211692E-08
1.036544E-06,2.112107E-09,5.065477E-10,1.211691E-08
1.041294E-06,2.121730E-09,5.087374E-10,1.211691E-08
1.046044E-06,2.131352E-09,5.109257E-10,1.211690E-08
1.050794E-06,2.140974E-09,5.131127E-10,1.211689E-08
1.055544E-06,2.150595E-09,5.152983E-10,1.211689E-08
1.060294E-06,2.160215E-09,5.174826E-10,1.211688E-08
1.065044E-06,2.169836E-09,5.196656E-10,1.211688E-08
1.069794E-06,2.179455E-09,5.218472E-10,1.211687E-08
1.074544E-06,2.189074E-09,5.240274E-10,1.211686E-08
1.079294E-06,2.198693E-09,5.262063E-10,1.211686E-08
1.084044E-06,2.208311E-09,5.283839E-10,1.211685E-08
1.088794E-06,2.217928E-09,5.305601E-10,1.211685E-08
1.093544E-06,2.227545E-09,5.327350E-10,1.211684E-08
1.098294E-06,2.237161E-09,5.349085E-10,1.211683E-08
1.103044E-06,2.246777E-09,5.370807E-10,1.211683E-08
1.107794E-06,2.256393E-09,5.392515E-10,1.211682E-08
1.112544E-06,2.266008E-09,5.414210E-10,1.211682E-08
1.117294E-06,2.275622E-09,5.435892E-10,1.211681E-08
1.122044E-06,2.285236E-09,5.457561E-10,1.211680E-08
1.126794E-06,2.294849E-09,5.479216E-10,1.211680E-08
1.131544E-06,2.304462E-09,5.500857E-10,1.211679E-08
1.136294E-06,2.314074E-09,5.522486E-10,1.211679E-08
1.141044E-06,2.323686E-09,5.544101E-10,1.211678E-08
1.145794E-06,2.333297E-09,5.565703E-10,1.211677E-08
1.150544E-06,2.342908E-09,5.587291E-10,1.211677E-08
1.155294E-06,2.352518E-09,5.608867E-10,1.211676E-08
1.160044E-06,2.362127E-09,5.630429E-10,1.211676E-08
1.164794E-06,2.371737E-09,5.651977E-10,1.211675E-08
1.169544E-06,2.381345E-09,5.673513E-10,1.211674E-08
1.174294E-06,2.390953E-09,5.695035E-10,1.211674E-08
1.179044E-06,2.400561E-09,5.716544E-10,1.211673E-08
1.183794E-06,2.410168E-09,5.738040E-10,1.211673E-08
1.188544E-06,2.419774E-09,5.759523E-10,1.211672E-08
1.193294E-06,2.429380E-09,5.780992E-10,1.211671E-08
1.198044E-06,2.438986E-09,5.802449E-10,1.211671E-08
1.202794E-06,2.448591E-09,5.823892E-10,1.211670E-08
1.207544E-06,2.458195E-09,5.845322E-10,1.211670E-08
1.212294E-06,2.467799E-09,5.866739E-10,1.211669E-08
1.217044E-06,2.477402E-09,5.888142E-10,1.211668E-08
1.221794E-06,2.487005E-09,5.909533E-10,1.211668E-08
1.226544E-06,2.496607E-09,5.930911E-10,1.211667E-08
1.231294E-06,2.506209E-09,5.952275E-10,1.211667E-08
1.236044E-06,2.515811E-09,5.973626E-10,1.211666E-08
1.240794E-06,2.525411E-09,5.994965E-10,1.211665E-08
1.245544E-06,2.535012E-09,6.016290E-10,1.211665E-08
1.250294E-06,2.544611E-09,6.037602E-10,1.211664E-08
1.255044E-06,2.554210E-09,6.058902E-10,1.211664E-08
1.259794E-06,2.563809E-09,6.080188E-10,1.211663E-08
1.264544E-06,2.573407E-09,6.101461E-10,1.211662E-08
1.269294E-06,2.583005E-09,6.122721E-10,1.211662E-08
1.274044E-06,2.592602E-09,6.143968E-10,1.211661E-08
1.278794E-06,2.602198E-09,6.165202E-10,1.211661E-08
1.283544E-06,2.611794E-09,6.186424E-10,1.211660E-08
1.288294E-06,2.621390E-09,6.207632E-10,1.211659E-08
1.293044E-06,2.630985E-09,6.228827E-10,1.211659E-08
1.297794E-06,2.640579E-09,6.250010E-10,1.211658E-08
1.302544E-06,2.650173E-09,6.271179E-10,1.211658E-08
1.307294E-06,2.659767E-09,6.292336E-10,1.211657E-08
1.312044E-06,2.669359E-09,6.313479E-10,1.211656E-08
1.316794E-06,2.678952E-09,6.334610E-10,1.211656E-08
1.321544E-06,2.688544E-09,6.355728E-10,1.211655E-08
1.326294E-06,2.698135E-09,6.376833E-10,1.211655E-08
1.331044E-06,2.707726E-09,6.397925E-10,1.211654E-08
1.335794E-06,2.717316E-09,6.419004E-10,1.211653E-08
1.340544E-06,2.726906E-09,6.440071E-10,1.211653E-08
1.345294E-06,2.736495E-09,6.461125E-10,1.211652E-08
1.350044E-06,2.746083E-09,6.482165E-10,1.211652E-08
1.354794E-06,2.755672E-09,6.503193E-10,1.211651E-08
1.359544E-06,2.765259E-09,6.524209E-10,1.211650E-08
1.364294E-06,2.774846E-09,6.545211E-10,1.211650E-08
1.369044E-06,2.784433E-09,6.566201E-10,1.211649E-08
1.373794E-06,2.794019E-09,6.587178E-10,1.211648E-08
1.378544E-06,2.803604E-09,6.608142E-10,1.211648E-08
1.383294E-06,2.813189E-09,6.629093E-10,1.211647E-08
1.388044E-06,2.822774E-09,6.650032E-10,1.211647E-08
1.392794E-06,2.832358E-09,6.670958E-10,1.211646E-08
1.397544E-06,2.841941E-09,6.691871E-10,1.211645E-08
1.402294E-06,2.851524E-09,6.712772E-10,1.211645E-08
1.407044E-06,2.861106E-09,6.733659E-10,1.211644E-08
1.411794E-06,2.870688E-09,6.754535E-10,1.211644E-08
1.416544E-06,2.880269E-09,6.775397E-10,1.211643E-08
1.421294E-06,2.889850E-09,6.796247E-10,1.211642E-08
1.426044E-06,2.899430E-09,6.817084E-10,1.211642E-08
1.430794E-06,2.909010E-09,6.837909E-10,1.211641E-08
1.435544E-06,2.918589E-09,6.858721E-10,1.211641E-08
1.440294E-06,2.928168E-09,6.879520E-10,1.211640E-08
1.445044E-06,2.937746E-09,6.900307E-10,1.211639E-08
1.449794E-06,2.947324E-09,6.921081E-10,1.211639E-08
1.454544E-06,2.956901E-09,6.941842E-10,1.211638E-08
1.459294E-06,2.966477E-09,6.962591E-10,1.211638E-08
1.464044E-06,2.976053E-09,6.983328E-10,1.211637E-08
1.468794E-06,2.985629E-09,7.004051E-10,1.211636E-08
1.473544E-06,2.995203E-09,7.024763E-10,1.211636E-08
1.478294E-06,3.004778E-09,7.045461E-10,1.211635E-08
1.483044E-06,3.014352E-09,7.066148E-10,1.211634E-08
1.487794E-06,3.023925E-09,7.086821E-10,1.211634E-08
1.492544E-06,3.033498E-09,7.107482E-10,1.211633E-08
1.497294E-06,3.043070E-09,7.128131E-10,1.211633E-08
1.502044E-06,3.052642E-09,7.148767E-10,1.211632E-08
1.506794E-06,3.062213E-09,7.169391E-10,1.211631E-08
1.511544E-06,3.071784E-09,7.190002E-10,1.211631E-08
1.516294E-06,3.081354E-09,7.210601E-10,1.211630E-08
1.521044E-06,3.090924E-09,7.231187E-10,1.211630E-08
1.525794E-06,3.100493E-09,7.251761E-10,1.211629E-08
1.530544E-06,3.110061E-09,7.272323E-10,1.211628E-08
1.535294E-06,3.119629E-09,7.292872E-10,1.211628E-08
1.540044E-06,3.129197E-09,7.313408E-10,1.211627E-08
1.544794E-06,3.138764E-09,7.333933E-10,1.211627E-08
1.549544E-06,3.148330E-09,7.354445E-10,1.211626E-08
1.554294E-06,3.157896E-09,7.374944E-10,1.211625E-08
1.559044E-06,3.167462E-09,7.395431E-10,1.211625E-08
1.563794E-06,3.177026E-09,7.415906E-10,1.211624E-08
1.568544E-06,3.186591E-09,7.436368E-10,1.211623E-08
1.573294E-06,3.196155E-09,7.456818E-10,1.211623E-08
1.578044E-06,3.205718E-09,7.477256E-10,1.211622E-08
1.582794E-06,3.215281E-09,7.497681E-10,1.211622E-08
1.587544E-06,3.224843E-09,7.518095E-10,1.211621E-08
1.592294E-06,3.234404E-09,7.538495E-10,1.211620E-08
1.597044E-06,3.243966E-09,7.558884E-10,1.211620E-08
1.601794E-06,3.253526E-09,7.579260E-10,1.211619E-08
1.606544E-06,3.263086E-09,7.599624E-10,1.211619E-08
1.611294E-06,3.272646E-09,7.619976E-10,1.211618E-08
1.616044E-06,3.282205E-09,7.640315E-10,1.211617E-08
1.620794E-06,3.291763E-09,7.660642E-10,1.211617E-08
1.625544E-06,3.301321E-09,7.680957E-10,1.211616E-08
1.630294E-06,3.310879E-09,7.701260E-10,1.211616E-08
1.635044E-06,3.320435E-09,7.721551E-10,1.211615E-08
1.639794E-06,3.329992E-09,7.741829E-10,1.211614E-08
1.644544E-06,3.339548E-09,7.762095E-10,1.211614E-08
1.649294E-06,3.349103E-09,7.782349E-10,1.211613E-08
1.654044E-06,3.358658E-09,7.802591E-10,1.211612E-08
1.658794E-06,3.368212E-09,7.822820E-10,1.211612E-08
1.663544E-06,3.377765E-09,7.843038E-10,1.211611E-08
1.668294E-06,3.387319E-09,7.863243E-10,1.211611E-08
1.673044E-06,3.396871E-09,7.883436E-10,1.211610E-08
1.677794E-06,3.406423E-09,7.903617E-10,1.211609E-08
1.682544E-06,3.415975E-09,7.923786E-10,1.211609E-08
1.687294E-06,3.425526E-09,7.943943E-10,1.211608E-08
1.692044E-06,3.435076E-09,7.964087E-10,1.211608E-08
1.696794E-06,3.444626E-09,7.984220E-10,1.211607E-08
1.701544E-06,3.454176E-09,8.004340E-10,1.211606E-08
1.706294E-06,3.463724E-09,8.024449E-10,1.211606E-08
1.711044E-06,3.473273E-09,8.044545E-10,1.211605E-08
1.715794E-06,3.482821E-09,8.064630E-10,1.211604E-08
1.720544E-06,3.492368E-09,8.084702E-10,1.211604E-08
1.725294E-06,3.501915E-09,8.104762E-10,1.211603E-08
1.730044E-06,3.511461E-09,8.124810E-10,1.211603E-08
1.734794E-06,3.521006E-09,8.144846E-10,1.211602E-08
1.739544E-06,3.530552E-09,8.164870E-10,1.211601E-08
1.744294E-06,3.540096E-09,8.184883E-10,1.211601E-08
1.749044E-06,3.549640E-09,8.204883E-10,1.211600E-08
1.753794E-06,3.559184E-09,8.224871E-10,1.211600E-08
1.758544E-06,3.568727E-09,8.244847E-10,1.211599E-08
1.763294E-06,3.578269E-09,8.264811E-10,1.211598E-08
1.768044E-06,3.587811E-09,8.284763E-10,1.211598E-08
1.772794E-06,3.597352E-09,8.304704E-10,1.211597E-08
1.777544E-06,3.606893E-09,8.324632E-10,1.211596E-08
1.782294E-06,3.616434E-09,8.344549E-10,1.211596E-08
1.787044E-06,3.625973E-09,8.364453E-10,1.211595E-08
1.791794E-06,3.635512E-09,8.384346E-10,1.211595E-08
1.796544E-06,3.645051E-09,8.404226E-10,1.211594E-08
1.801294E-06,3.654589E-09,8.424095E-10,1.211593E-08
1.806044E-06,3.664127E-09,8.443952E-10,1.211593E-08
1.810794E-06,3.673664E-09,8.463797E-10,1.211592E-08
1.815544E-06,3.683201E-09,8.483630E-10,1.211591E-08
1.820294E-06,3.692737E-09,8.503452E-10,1.211591E-08
