t (s),I [Positive ions] (A),I [Negative ions] (A),I [Electrons] (A)
0.000000E+00,1.620031E-16,3.320236E-22,7.972110E-14
1.000000E-13,3.240062E-16,8.853946E-22,1.594415E-13
2.000000E-13,4.860093E-16,1.733893E-21,2.391611E-13
3.000000E-13,6.480124E-16,2.902110E-21,3.188798E-13
4.000000E-13,8.100154E-16,4.398240E-21,3.985974E-13
1.778147E-12,3.042656E-15,5.881666E-20,1.497125E-12
1.301729E-11,2.125042E-14,2.854901E-18,1.044936E-11
7.325901E-11,1.188438E-13,8.903626E-17,5.825183E-11
3.040950E-10,4.928047E-13,1.516484E-15,2.387938E-10
9.806800E-10,1.588888E-12,1.537223E-14,7.457546E-10
2.583260E-09,4.185080E-12,1.011667E-13,1.832126E-09
5.793683E-09,9.385886E-12,4.645500E-13,3.627874E-09
1.054368E-08,1.708051E-11,1.373738E-12,5.603301E-09
1.529368E-08,2.477481E-11,2.623153E-12,6.988281E-09
2.004368E-08,3.246878E-11,4.122394E-12,7.952728E-09
2.479368E-08,4.016241E-11,5.800277E-12,8.615805E-09
2.954368E-08,4.785570E-11,7.602673E-12,9.060739E-09
3.429368E-08,5.554863E-11,9.488895E-12,9.347004E-09
3.904368E-08,6.324120E-11,1.142860E-11,9.518419E-09
4.379368E-08,7.093340E-11,1.339947E-11,9.608348E-09
4.854368E-08,7.862523E-11,1.538563E-11,9.643054E-09
5.329368E-08,8.631668E-11,1.737643E-11,9.643682E-09
5.804368E-08,9.400775E-11,1.936552E-11,9.627120E-09
6.279368E-08,1.016984E-10,2.134997E-11,9.606013E-09
6.754368E-08,1.093887E-10,2.332928E-11,9.588448E-09
7.229368E-08,1.170786E-10,2.530432E-11,9.577973E-09
7.704368E-08,1.247682E-10,2.727648E-11,9.574402E-09
8.179368E-08,1.324573E-10,2.924690E-11,9.575347E-09
8.654368E-08,1.401460E-10,3.121626E-11,9.577956E-09
9.129368E-08,1.478344E-10,3.318472E-11,9.580193E-09
9.604368E-08,1.555223E-10,3.515218E-11,9.581269E-09
1.007937E-07,1.632098E-10,3.711843E-11,9.581360E-09
1.055437E-07,1.708970E-10,3.908334E-11,9.581011E-09
1.102937E-07,1.785837E-10,4.104688E-11,9.580670E-09
1.150437E-07,1.862701E-10,4.300904E-11,9.580511E-09
1.197937E-07,1.939561E-10,4.496988E-11,9.580503E-09
1.245437E-07,2.016416E-10,4.692939E-11,9.580551E-09
1.292937E-07,2.093268E-10,4.888760E-11,9.580588E-09
1.340437E-07,2.170115E-10,5.084450E-11,9.580597E-09
1.387937E-07,2.246959E-10,5.280008E-11,9.580590E-09
1.435437E-07,2.323799E-10,5.475436E-11,9.580580E-09
1.482937E-07,2.400634E-10,5.670732E-11,9.580573E-09
1.530437E-07,2.477466E-10,5.865897E-11,9.580569E-09
1.577937E-07,2.554294E-10,6.060932E-11,9.580566E-09
1.625437E-07,2.631118E-10,6.255836E-11,9.580563E-09
1.672937E-07,2.707937E-10,6.450610E-11,9.580560E-09
1.720437E-07,2.784753E-10,6.645254E-11,9.580556E-09
1.767937E-07,2.861565E-10,6.839768E-11,9.580552E-09
1.815437E-07,2.938373E-10,7.034152E-11,9.580549E-09
1.862937E-07,3.015177E-10,7.228406E-11,9.580545E-09
1.910437E-07,3.091977E-10,7.422531E-11,9.580542E-09
1.957937E-07,3.168773E-10,7.616526E-11,9.580538E-09
2.005437E-07,3.245565E-10,7.810393E-11,9.580534E-09
2.052937E-07,3.322353E-10,8.004130E-11,9.580531E-09
2.100437E-07,3.399137E-10,8.197739E-11,9.580527E-09
2.147937E-07,3.475917E-10,8.391218E-11,9.580524E-09
2.195437E-07,3.552693E-10,8.584570E-11,9.580520E-09
2.242937E-07,3.629465E-10,8.777793E-11,9.580516E-09
2.290437E-07,3.706233E-10,8.970888E-11,9.580513E-09
2.337937E-07,3.782997E-10,9.163854E-11,9.580509E-09
2.385437E-07,3.859758E-10,9.356693E-11,9.580506E-09
2.432937E-07,3.936514E-10,9.549404E-11,9.580502E-09
2.480437E-07,4.013266E-10,9.741988E-11,9.580498E-09
2.527937E-07,4.090014E-10,9.934444E-11,9.580495E-09
2.575437E-07,4.166759E-10,1.012677E-10,9.580491E-09
2.622937E-07,4.243499E-10,1.031898E-10,9.580488E-09
2.670437E-07,4.320235E-10,1.051105E-10,9.580484E-09
2.717937E-07,4.396968E-10,1.070300E-10,9.580480E-09
2.765437E-07,4.473696E-10,1.089482E-10,9.580477E-09
2.812937E-07,4.550421E-10,1.108651E-10,9.580473E-09
2.860437E-07,4.627141E-10,1.127808E-10,9.580470E-09
2.907937E-07,4.703857E-10,1.146953E-10,9.580466E-09
2.955437E-07,4.780570E-10,1.166084E-10,9.580462E-09
3.002937E-07,4.857278E-10,1.185203E-10,9.580459E-09
3.050437E-07,4.933983E-10,1.204310E-10,9.580455E-09
3.097937E-07,5.010683E-10,1.223404E-10,9.580452E-09
3.145437E-07,5.087380E-10,1.242485E-10,9.580448E-09
3.192937E-07,5.164072E-10,1.261554E-10,9.580444E-09
3.240437E-07,5.240761E-10,1.280610E-10,9.580441E-09
3.287937E-07,5.317446E-10,1.299654E-10,9.580437E-09
3.335437E-07,5.394126E-10,1.318686E-10,9.580434E-09
3.382937E-07,5.470803E-10,1.337705E-10,9.580430E-09
3.430437E-07,5.547475E-10,1.356711E-10,9.580426E-09
3.477937E-07,5.624144E-10,1.375705E-10,9.580423E-09
3.525437E-07,5.700808E-10,1.394687E-10,9.580419E-09
3.572937E-07,5.777469E-10,1.413656E-10,9.580416E-09
3.620437E-07,5.854126E-10,1.432613E-10,9.580412E-09
3.667937E-07,5.930778E-10,1.451557E-10,9.580408E-09
3.715437E-07,6.007427E-10,1.470489E-10,9.580405E-09
3.762937E-07,6.084072E-10,1.489409E-10,9.580401E-09
3.810437E-07,6.160712E-10,1.508316E-10,9.580397E-09
3.857937E-07,6.237349E-10,1.527211E-10,9.580394E-09
3.905437E-07,6.313981E-10,1.546094E-10,9.580390E-09
3.952937E-07,6.390610E-10,1.564964E-10,9.580387E-09
4.000437E-07,6.467235E-10,1.583822E-10,9.580383E-09
4.047937E-07,6.543855E-10,1.602668E-10,9.580379E-09
4.095437E-07,6.620472E-10,1.621502E-10,9.580376E-09
4.142937E-07,6.697085E-10,1.640323E-10,9.580372E-09
4.190437E-07,6.773693E-10,1.659132E-10,9.580369E-09
4.237937E-07,6.850298E-10,1.677929E-10,9.580365E-09
4.285437E-07,6.926899E-10,1.696714E-10,9.580361E-09
4.332937E-07,7.003495E-10,1.715487E-10,9.580358E-09
4.380437E-07,7.080088E-10,1.734247E-10,9.580354E-09
4.427937E-07,7.156677E-10,1.752995E-10,9.580350E-09
4.475437E-07,7.233261E-10,1.771731E-10,9.580347E-09
4.522937E-07,7.309842E-10,1.790455E-10,9.580343E-09
4.570437E-07,7.386418E-10,1.809167E-10,9.580339E-09
4.617937E-07,7.462991E-10,1.827867E-10,9.580336E-09
4.665437E-07,7.539560E-10,1.846555E-10,9.580332E-09
4.712937E-07,7.616124E-10,1.865230E-10,9.580329E-09
4.760437E-07,7.692685E-10,1.883894E-10,9.580325E-09
4.807937E-07,7.769241E-10,1.902545E-10,9.580321E-09
4.855437E-07,7.845794E-10,1.921184E-10,9.580318E-09
4.902937E-07,7.922343E-10,1.939812E-10,9.580314E-09
4.950437E-07,7.998887E-10,1.958427E-10,9.580310E-09
4.997937E-07,8.075428E-10,1.977031E-10,9.580307E-09
5.045437E-07,8.151964E-10,1.995622E-10,9.580303E-09
5.092937E-07,8.228497E-10,2.014202E-10,9.580299E-09
5.140437E-07,8.305025E-10,2.032769E-10,9.580296E-09
5.187937E-07,8.381550E-10,2.051325E-10,9.580292E-09
5.235437E-07,8.458070E-10,2.069868E-10,9.580289E-09
