t (s),I [Positive ions] (A),I [Negative ions] (A),I [Electrons] (A)
0.000000E+00,1.165913E-13,2.389526E-19,5.737413E-11
1.000000E-13,2.331826E-13,6.372058E-19,1.147478E-10
2.000000E-13,3.497739E-13,1.247858E-18,1.721208E-10
3.000000E-13,4.663652E-13,2.088607E-18,2.294932E-10
4.000000E-13,5.829565E-13,3.165350E-18,2.868648E-10
1.778147E-12,2.189756E-12,4.232951E-17,1.077459E-09
1.301729E-11,1.529362E-11,2.054631E-15,7.520253E-09
7.325901E-11,8.553021E-11,6.407812E-14,4.192301E-08
3.040950E-10,3.546645E-10,1.091392E-12,1.718565E-07
9.806800E-10,1.143500E-09,1.106317E-11,5.367089E-07
2.583260E-09,3.011941E-09,7.280825E-11,1.318555E-06
5.793684E-09,6.754883E-09,3.343293E-10,2.610922E-06
1.054368E-08,1.229257E-08,9.886372E-10,4.032527E-06
1.529368E-08,1.783000E-08,1.887620E-09,5.028917E-06
2.004368E-08,2.336716E-08,2.965949E-09,5.722261E-06
2.479368E-08,2.890404E-08,4.172085E-09,6.198294E-06
2.954368E-08,3.444061E-08,5.466776E-09,6.516963E-06
3.429368E-08,3.997688E-08,6.820511E-09,6.721169E-06
3.904368E-08,4.551282E-08,8.211297E-09,6.842561E-06
4.379368E-08,5.104844E-08,9.623010E-09,6.905267E-06
4.854368E-08,5.658372E-08,1.104421E-08,6.928275E-06
5.329368E-08,6.211864E-08,1.246729E-08,6.926853E-06
5.804368E-08,6.765321E-08,1.388777E-08,6.913154E-06
6.279368E-08,7.318742E-08,1.530361E-08,6.896232E-06
6.754368E-08,7.872124E-08,1.671448E-08,6.881849E-06
7.229368E-08,8.425469E-08,1.812107E-08,6.872513E-06
7.704368E-08,8.978774E-08,1.952433E-08,6.868077E-06
8.179368E-08,9.532039E-08,2.092510E-08,6.866842E-06
8.654368E-08,1.008526E-07,2.232382E-08,6.866787E-06
9.129368E-08,1.063845E-07,2.372059E-08,6.866467E-06
9.604368E-08,1.119159E-07,2.511533E-08,6.865322E-06
1.007937E-07,1.174468E-07,2.650788E-08,6.863472E-06
