t (s),I [Positive ions] (A),I [Negative ions] (A),I [Electrons] (A)
0.000000E+00,-2.982510E-13,-6.117341E-19,-1.468947E-10
1.000000E-13,-5.965019E-13,-1.631290E-18,-2.937891E-10
2.000000E-13,-8.947529E-13,-3.194607E-18,-4.406832E-10
3.000000E-13,-1.193004E-12,-5.346997E-18,-5.875770E-10
4.000000E-13,-1.491255E-12,-8.103563E-18,-7.344703E-10
1.778325E-12,-5.602122E-12,-1.083928E-16,-2.759099E-09
1.302020E-11,-3.913108E-11,-5.264832E-15,-1.926985E-08
7.328689E-11,-2.188760E-10,-1.645928E-13,-1.077217E-07
3.043542E-10,-9.080184E-10,-2.827125E-12,-4.460705E-07
9.831522E-10,-2.932354E-09,-2.933206E-11,-1.433268E-06
2.603030E-09,-7.762354E-09,-2.031170E-10,-3.747424E-06
5.865333E-09,-1.748541E-08,-1.006571E-09,-8.220868E-06
1.061533E-08,-3.163093E-08,-3.185967E-09,-1.426664E-05
1.536533E-08,-4.576112E-08,-6.459781E-09,-1.973876E-05
2.011533E-08,-5.987472E-08,-1.071177E-08,-2.462086E-05
2.486533E-08,-7.397101E-08,-1.582149E-08,-2.889840E-05
2.961533E-08,-8.804980E-08,-2.166717E-08,-3.255666E-05
3.436533E-08,-1.021113E-07,-2.812632E-08,-3.558011E-05
3.911533E-08,-1.161557E-07,-3.507600E-08,-3.795574E-05
4.386533E-08,-1.301836E-07,-4.239427E-08,-3.968276E-05
4.861533E-08,-1.441954E-07,-4.996388E-08,-4.078856E-05
5.336533E-08,-1.581913E-07,-5.767864E-08,-4.134513E-05
5.811533E-08,-1.721718E-07,-6.545160E-08,-4.147525E-05
6.286533E-08,-1.861369E-07,-7.322198E-08,-4.133902E-05
6.761533E-08,-2.000869E-07,-8.095782E-08,-4.110101E-05
7.236533E-08,-2.140218E-07,-8.865221E-08,-4.089075E-05
7.711533E-08,-2.279416E-07,-9.631453E-08,-4.077572E-05
8.186533E-08,-2.418465E-07,-1.039599E-07,-4.076016E-05
8.661533E-08,-2.557365E-07,-1.116008E-07,-4.080773E-05
9.136533E-08,-2.696119E-07,-1.192435E-07,-4.087334E-05
9.611533E-08,-2.834729E-07,-1.268884E-07,-4.092675E-05
1.008653E-07,-2.973196E-07,-1.345332E-07,-4.095941E-05
1.056153E-07,-3.111521E-07,-1.421755E-07,-4.097761E-05
1.103653E-07,-3.249707E-07,-1.498138E-07,-4.099138E-05
1.151153E-07,-3.387755E-07,-1.574481E-07,-4.100711E-05
1.198653E-07,-3.525665E-07,-1.650786E-07,-4.102613E-05
1.246153E-07,-3.663440E-07,-1.727056E-07,-4.104697E-05
1.293653E-07,-3.801079E-07,-1.803292E-07,-4.106788E-05
1.341153E-07,-3.938586E-07,-1.879495E-07,-4.108808E-05
1.388653E-07,-4.075961E-07,-1.955661E-07,-4.110758E-05
1.436153E-07,-4.213206E-07,-2.031791E-07,-4.112670E-05
1.483653E-07,-4.350321E-07,-2.107885E-07,-4.114566E-05
1.531153E-07,-4.487309E-07,-2.183941E-07,-4.116451E-05
1.578653E-07,-4.624170E-07,-2.259959E-07,-4.118320E-05
1.626153E-07,-4.760905E-07,-2.335939E-07,-4.120170E-05
1.673653E-07,-4.897515E-07,-2.411881E-07,-4.122000E-05
1.721153E-07,-5.034003E-07,-2.487783E-07,-4.123809E-05
1.768653E-07,-5.170368E-07,-2.563646E-07,-4.125598E-05
1.816153E-07,-5.306613E-07,-2.639469E-07,-4.127369E-05
1.863653E-07,-5.442738E-07,-2.715251E-07,-4.129120E-05
1.911153E-07,-5.578744E-07,-2.790991E-07,-4.130852E-05
1.958653E-07,-5.714633E-07,-2.866690E-07,-4.132564E-05
2.006153E-07,-5.850405E-07,-2.942346E-07,-4.134255E-05
