t (s),I [Positive ions] (A),I [Negative ions] (A),I [Electrons] (A)
0.000000E+00,3.774594E-13,7.735990E-19,1.857463E-10
1.000000E-13,7.549188E-13,2.062927E-18,3.714911E-10
2.000000E-13,1.132378E-12,4.039887E-18,5.572339E-10
3.000000E-13,1.509838E-12,6.761776E-18,7.429745E-10
4.000000E-13,1.887297E-12,1.024769E-17,9.287128E-10
1.778147E-12,7.089241E-12,1.370400E-16,3.488229E-09
1.301729E-11,4.951246E-11,6.651782E-15,2.434650E-08
7.325901E-11,2.769004E-10,2.074502E-13,1.357240E-07
3.040950E-10,1.148211E-09,3.533336E-12,5.563780E-07
9.806800E-10,3.702031E-09,3.581655E-11,1.737572E-06
2.583260E-09,9.751029E-09,2.357136E-10,4.268763E-06
5.793684E-09,2.186861E-08,1.082372E-09,8.452692E-06
1.054368E-08,3.979648E-08,3.200508E-09,1.305449E-05
1.529368E-08,5.772334E-08,6.109449E-09,1.627765E-05
2.004368E-08,7.564906E-08,9.595760E-09,1.851685E-05
2.479368E-08,9.357357E-08,1.349032E-08,2.004948E-05
2.954368E-08,1.114968E-07,1.766392E-08,2.106997E-05
3.429368E-08,1.294186E-07,2.201934E-08,2.171789E-05
3.904368E-08,1.473389E-07,2.648425E-08,2.209652E-05
4.379368E-08,1.652576E-07,3.100590E-08,2.228475E-05
4.854368E-08,1.831748E-07,3.554719E-08,2.234468E-05
5.329368E-08,2.010902E-07,4.008382E-08,2.232606E-05
5.804368E-08,2.190039E-07,4.460177E-08,2.226820E-05
6.279368E-08,2.369157E-07,4.909496E-08,2.220013E-05
6.754368E-08,2.548255E-07,5.356273E-08,2.214007E-05
7.229368E-08,2.727334E-07,5.800734E-08,2.209585E-05
7.704368E-08,2.906391E-07,6.243188E-08,2.206690E-05
8.179368E-08,3.085426E-07,6.683874E-08,2.204784E-05
8.654368E-08,3.264439E-07,7.122915E-08,2.203233E-05
9.129368E-08,3.443428E-07,7.560331E-08,2.201586E-05
9.604368E-08,3.622393E-07,7.996093E-08,2.199666E-05
1.007937E-07,3.801332E-07,8.430162E-08,2.197505E-05
1.055437E-07,3.980246E-07,8.862514E-08,2.195224E-05
1.102937E-07,4.159133E-07,9.293145E-08,2.192920E-05
1.150437E-07,4.337993E-07,9.722061E-08,2.190632E-05
1.197937E-07,4.516824E-07,1.014927E-07,2.188357E-05
1.245437E-07,4.695626E-07,1.057476E-07,2.186072E-05
1.292937E-07,4.874398E-07,1.099854E-07,2.183763E-05
1.340437E-07,5.053140E-07,1.142059E-07,2.181427E-05
1.387937E-07,5.231849E-07,1.184090E-07,2.179066E-05
1.435437E-07,5.410526E-07,1.225944E-07,2.176684E-05
1.482937E-07,5.589170E-07,1.267621E-07,2.174283E-05
1.530437E-07,5.767780E-07,1.309119E-07,2.171864E-05
1.577937E-07,5.946354E-07,1.350437E-07,2.169428E-05
1.625437E-07,6.124893E-07,1.391573E-07,2.166973E-05
1.672937E-07,6.303394E-07,1.432527E-07,2.164501E-05
1.720437E-07,6.481858E-07,1.473298E-07,2.162011E-05
1.767937E-07,6.660283E-07,1.513885E-07,2.159504E-05
1.815437E-07,6.838669E-07,1.554289E-07,2.156979E-05
1.862937E-07,7.017014E-07,1.594508E-07,2.154436E-05
1.910437E-07,7.195318E-07,1.634541E-07,2.151875E-05
1.957937E-07,7.373580E-07,1.674389E-07,2.149298E-05
2.005437E-07,7.551799E-07,1.714049E-07,2.146703E-05
2.052937E-07,7.729973E-07,1.753523E-07,2.144090E-05
2.100437E-07,7.908103E-07,1.792808E-07,2.141461E-05
2.147937E-07,8.086187E-07,1.831905E-07,2.138814E-05
2.195437E-07,8.264224E-07,1.870813E-07,2.136150E-05
2.242937E-07,8.442213E-07,1.909530E-07,2.133469E-05
2.290437E-07,8.620153E-07,1.948058E-07,2.130772E-05
2.337937E-07,8.798043E-07,1.986393E-07,2.128059E-05
2.385437E-07,8.975883E-07,2.024537E-07,2.125332E-05
2.432937E-07,9.153672E-07,2.062489E-07,2.122590E-05
2.480437E-07,9.331408E-07,2.100248E-07,2.119833E-05
2.527937E-07,9.509090E-07,2.137814E-07,2.117060E-05
2.575437E-07,9.686718E-07,2.175186E-07,2.114273E-05
2.622937E-07,9.864290E-07,2.212364E-07,2.111471E-05
2.670437E-07,1.004181E-06,2.249346E-07,2.108651E-05
2.717937E-07,1.021926E-06,2.286134E-07,2.105815E-05
2.765437E-07,1.039667E-06,2.322725E-07,2.102963E-05
2.812937E-07,1.057401E-06,2.359121E-07,2.100095E-05
2.860437E-07,1.075129E-06,2.395321E-07,2.097210E-05
2.907937E-07,1.092851E-06,2.431325E-07,2.094309E-05
2.955437E-07,1.110566E-06,2.467132E-07,2.091393E-05
3.002937E-07,1.128276E-06,2.502742E-07,2.088461E-05
3.050437E-07,1.145978E-06,2.538154E-07,2.085513E-05
3.097937E-07,1.163675E-06,2.573369E-07,2.082550E-05
3.145437E-07,1.181365E-06,2.608385E-07,2.079574E-05
3.192937E-07,1.199048E-06,2.643202E-07,2.076583E-05
3.240437E-07,1.216724E-06,2.677820E-07,2.073581E-05
3.287937E-07,1.234393E-06,2.712238E-07,2.070567E-05
3.335437E-07,1.252055E-06,2.746455E-07,2.067543E-05
3.382937E-07,1.269710E-06,2.780472E-07,2.064508E-05
3.430437E-07,1.287358E-06,2.814288E-07,2.061462E-05
3.477937E-07,1.304999E-06,2.847903E-07,2.058405E-05
3.525437E-07,1.322632E-06,2.881317E-07,2.055336E-05
3.572937E-07,1.340257E-06,2.914530E-07,2.052254E-05
3.620437E-07,1.357875E-06,2.947543E-07,2.049161E-05
3.667937E-07,1.375485E-06,2.980355E-07,2.046055E-05
3.715437E-07,1.393088E-06,3.012965E-07,2.042938E-05
3.762937E-07,1.410682E-06,3.045375E-07,2.039810E-05
3.810437E-07,1.428268E-06,3.077584E-07,2.036671E-05
3.857937E-07,1.445846E-06,3.109592E-07,2.033523E-05
3.905437E-07,1.463416E-06,3.141399E-07,2.030367E-05
3.952937E-07,1.480978E-06,3.173005E-07,2.027202E-05
4.000437E-07,1.498531E-06,3.204410E-07,2.024027E-05
4.047937E-07,1.516075E-06,3.235614E-07,2.020845E-05
4.095437E-07,1.533611E-06,3.266618E-07,2.017655E-05
4.142937E-07,1.551138E-06,3.297420E-07,2.014457E-05
4.190437E-07,1.568656E-06,3.328022E-07,2.011250E-05
4.237937E-07,1.586165E-06,3.358423E-07,2.008036E-05
4.285437E-07,1.603666E-06,3.388624E-07,2.004813E-05
4.332937E-07,1.621157E-06,3.418624E-07,2.001583E-05
4.380437E-07,1.638638E-06,3.448424E-07,1.998346E-05
4.427937E-07,1.656111E-06,3.478024E-07,1.995103E-05
4.475437E-07,1.673573E-06,3.507424E-07,1.991853E-05
4.522937E-07,1.691027E-06,3.536625E-07,1.988599E-05
4.570437E-07,1.708470E-06,3.565626E-07,1.985340E-05
4.617937E-07,1.725904E-06,3.594428E-07,1.982075E-05
4.665437E-07,1.743328E-06,3.623032E-07,1.978806E-05
4.712937E-07,1.760742E-06,3.651437E-07,1.975532E-05
4.760437E-07,1.778145E-06,3.679645E-07,1.972255E-05
4.807937E-07,1.795539E-06,3.707655E-07,1.968974E-05
4.855437E-07,1.812922E-06,3.735468E-07,1.965689E-05
4.902937E-07,1.830295E-06,3.763085E-07,1.962400E-05
4.950437E-07,1.847657E-06,3.790506E-07,1.959109E-05
4.997937E-07,1.865009E-06,3.817731E-07,1.955814E-05
5.045437E-07,1.882350E-06,3.844760E-07,1.952517E-05
5.092937E-07,1.899681E-06,3.871596E-07,1.949218E-05
5.140437E-07,1.917000E-06,3.898237E-07,1.945917E-05
5.187937E-07,1.934308E-06,3.924684E-07,1.942615E-05
5.235437E-07,1.951606E-06,3.950939E-07,1.939311E-05
5.282937E-07,1.968892E-06,3.977001E-07,1.936007E-05
5.330437E-07,1.986166E-06,4.002871E-07,1.932701E-05
5.377937E-07,2.003430E-06,4.028550E-07,1.929395E-05
5.425437E-07,2.020682E-06,4.054038E-07,1.926088E-05
5.472937E-07,2.037922E-06,4.079337E-07,1.922781E-05
