t (s),I [Positive ions] (A),I [Negative ions] (A),I [Electrons] (A)
0.000000E+00,-4.343573E-15,-8.908980E-21,-2.139299E-12
1.000000E-13,-8.687147E-15,-2.375727E-20,-4.278594E-12
2.000000E-13,-1.303072E-14,-4.652461E-20,-6.417884E-12
3.000000E-13,-1.737429E-14,-7.787091E-20,-8.557168E-12
4.000000E-13,-2.171787E-14,-1.180161E-19,-1.069645E-11
1.778325E-12,-8.158642E-14,-1.578577E-18,-4.018209E-11
1.302020E-11,-5.698849E-13,-7.667430E-17,-2.806361E-10
7.328689E-11,-3.187597E-12,-2.397045E-15,-1.568803E-09
3.043542E-10,-1.322391E-11,-4.117279E-14,-6.496341E-09
9.831522E-10,-4.270530E-11,-4.271769E-13,-2.087338E-08
2.603030E-09,-1.130470E-10,-2.958091E-12,-5.457556E-08
5.865331E-09,-2.546490E-10,-1.465918E-11,-1.197247E-07
1.061533E-08,-4.606595E-10,-4.639936E-11,-2.077755E-07
1.536533E-08,-6.664505E-10,-9.408246E-11,-2.874856E-07
2.011533E-08,-8.720048E-10,-1.560225E-10,-3.586349E-07
2.486533E-08,-1.077313E-09,-2.304768E-10,-4.210304E-07
2.961533E-08,-1.282374E-09,-3.156877E-10,-4.744689E-07
3.436533E-08,-1.487189E-09,-4.098901E-10,-5.187213E-07
3.911533E-08,-1.691761E-09,-5.113129E-10,-5.535745E-07
4.386533E-08,-1.896095E-09,-6.181949E-10,-5.789708E-07
4.861533E-08,-2.100192E-09,-7.288339E-10,-5.952472E-07
5.336533E-08,-2.304054E-09,-8.416779E-10,-6.033924E-07
5.811533E-08,-2.507682E-09,-9.554434E-10,-6.051620E-07
6.286533E-08,-2.711074E-09,-1.069222E-09,-6.028999E-07
6.761533E-08,-2.914232E-09,-1.182525E-09,-5.990557E-07
7.236533E-08,-3.117155E-09,-1.295237E-09,-5.955838E-07
7.711533E-08,-3.319845E-09,-1.407492E-09,-5.935199E-07
8.186533E-08,-3.522304E-09,-1.519514E-09,-5.929457E-07
8.661533E-08,-3.724531E-09,-1.631490E-09,-5.933240E-07
9.136533E-08,-3.926528E-09,-1.743516E-09,-5.939794E-07
9.611533E-08,-4.128296E-09,-1.855603E-09,-5.944574E-07
1.008653E-07,-4.329836E-09,-1.967716E-09,-5.946297E-07
1.056153E-07,-4.531149E-09,-2.079821E-09,-5.945907E-07
1.103653E-07,-4.732234E-09,-2.191898E-09,-5.944903E-07
1.151153E-07,-4.933094E-09,-2.303943E-09,-5.944236E-07
1.198653E-07,-5.133727E-09,-2.415964E-09,-5.944097E-07
1.246153E-07,-5.334137E-09,-2.527965E-09,-5.944256E-07
1.293653E-07,-5.534323E-09,-2.639948E-09,-5.944456E-07
1.341153E-07,-5.734286E-09,-2.751915E-09,-5.944578E-07
1.388653E-07,-5.934027E-09,-2.863863E-09,-5.944630E-07
1.436153E-07,-6.133546E-09,-2.975793E-09,-5.944658E-07
1.483653E-07,-6.332846E-09,-3.087705E-09,-5.944693E-07
1.531153E-07,-6.531925E-09,-3.199598E-09,-5.944739E-07
1.578653E-07,-6.730785E-09,-3.311472E-09,-5.944791E-07
1.626153E-07,-6.929428E-09,-3.423329E-09,-5.944843E-07
1.673653E-07,-7.127852E-09,-3.535168E-09,-5.944893E-07
1.721153E-07,-7.326060E-09,-3.646989E-09,-5.944943E-07
1.768653E-07,-7.524052E-09,-3.758793E-09,-5.944992E-07
1.816153E-07,-7.721828E-09,-3.870578E-09,-5.945041E-07
1.863653E-07,-7.919390E-09,-3.982346E-09,-5.945091E-07
1.911153E-07,-8.116738E-09,-4.094097E-09,-5.945141E-07
1.958653E-07,-8.313873E-09,-4.205830E-09,-5.945190E-07
2.006153E-07,-8.510796E-09,-4.317545E-09,-5.945240E-07
2.053653E-07,-8.707507E-09,-4.429243E-09,-5.945289E-07
2.101153E-07,-8.904007E-09,-4.540923E-09,-5.945339E-07
2.148653E-07,-9.100296E-09,-4.652586E-09,-5.945388E-07
2.196153E-07,-9.296376E-09,-4.764231E-09,-5.945438E-07
2.243653E-07,-9.492247E-09,-4.875859E-09,-5.945487E-07
2.291153E-07,-9.687910E-09,-4.987469E-09,-5.945537E-07
2.338653E-07,-9.883365E-09,-5.099061E-09,-5.945586E-07
2.386153E-07,-1.007861E-08,-5.210635E-09,-5.945636E-07
2.433653E-07,-1.027366E-08,-5.322192E-09,-5.945685E-07
2.481153E-07,-1.046849E-08,-5.433730E-09,-5.945735E-07
2.528653E-07,-1.066313E-08,-5.545251E-09,-5.945784E-07
2.576153E-07,-1.085755E-08,-5.656753E-09,-5.945834E-07
2.623653E-07,-1.105178E-08,-5.768238E-09,-5.945883E-07
2.671153E-07,-1.124580E-08,-5.879704E-09,-5.945932E-07
2.718653E-07,-1.143962E-08,-5.991152E-09,-5.945982E-07
2.766153E-07,-1.163323E-08,-6.102581E-09,-5.946031E-07
2.813653E-07,-1.182665E-08,-6.213992E-09,-5.946081E-07
2.861153E-07,-1.201987E-08,-6.325385E-09,-5.946130E-07
2.908653E-07,-1.221288E-08,-6.436758E-09,-5.946180E-07
2.956153E-07,-1.240570E-08,-6.548114E-09,-5.946229E-07
3.003653E-07,-1.259832E-08,-6.659450E-09,-5.946278E-07
3.051153E-07,-1.279074E-08,-6.770768E-09,-5.946328E-07
3.098653E-07,-1.298297E-08,-6.882067E-09,-5.946377E-07
3.146153E-07,-1.317499E-08,-6.993348E-09,-5.946427E-07
3.193653E-07,-1.336683E-08,-7.104609E-09,-5.946476E-07
3.241153E-07,-1.355846E-08,-7.215851E-09,-5.946525E-07
3.288653E-07,-1.374990E-08,-7.327075E-09,-5.946575E-07
3.336153E-07,-1.394115E-08,-7.438279E-09,-5.946624E-07
3.383653E-07,-1.413220E-08,-7.549464E-09,-5.946674E-07
3.431153E-07,-1.432307E-08,-7.660630E-09,-5.946723E-07
3.478653E-07,-1.451373E-08,-7.771777E-09,-5.946772E-07
3.526153E-07,-1.470421E-08,-7.882905E-09,-5.946822E-07
3.573653E-07,-1.489450E-08,-7.994013E-09,-5.946871E-07
3.621153E-07,-1.508459E-08,-8.105102E-09,-5.946920E-07
3.668653E-07,-1.527450E-08,-8.216172E-09,-5.946969E-07
3.716153E-07,-1.546421E-08,-8.327222E-09,-5.947019E-07
3.763653E-07,-1.565374E-08,-8.438254E-09,-5.947068E-07
3.811153E-07,-1.584308E-08,-8.549266E-09,-5.947117E-07
3.858653E-07,-1.603223E-08,-8.660259E-09,-5.947166E-07
3.906153E-07,-1.622119E-08,-8.771233E-09,-5.947216E-07
3.953653E-07,-1.640996E-08,-8.882187E-09,-5.947265E-07
4.001153E-07,-1.659855E-08,-8.993123E-09,-5.947314E-07
4.048653E-07,-1.678696E-08,-9.104040E-09,-5.947363E-07
4.096153E-07,-1.697518E-08,-9.214937E-09,-5.947412E-07
4.143653E-07,-1.716321E-08,-9.325816E-09,-5.947461E-07
4.191153E-07,-1.735106E-08,-9.436676E-09,-5.947511E-07
4.238653E-07,-1.753873E-08,-9.547517E-09,-5.947560E-07
4.286153E-07,-1.772622E-08,-9.658339E-09,-5.947609E-07
4.333653E-07,-1.791352E-08,-9.769142E-09,-5.947658E-07
4.381153E-07,-1.810064E-08,-9.879927E-09,-5.947707E-07
4.428653E-07,-1.828758E-08,-9.990693E-09,-5.947756E-07
4.476153E-07,-1.847434E-08,-1.010144E-08,-5.947805E-07
4.523653E-07,-1.866091E-08,-1.021217E-08,-5.947854E-07
4.571153E-07,-1.884731E-08,-1.032288E-08,-5.947903E-07
4.618653E-07,-1.903353E-08,-1.043357E-08,-5.947953E-07
4.666153E-07,-1.921957E-08,-1.054425E-08,-5.948002E-07
4.713653E-07,-1.940543E-08,-1.065490E-08,-5.948051E-07
4.761153E-07,-1.959112E-08,-1.076554E-08,-5.948100E-07
4.808653E-07,-1.977662E-08,-1.087616E-08,-5.948149E-07
4.856153E-07,-1.996195E-08,-1.098676E-08,-5.948198E-07
4.903653E-07,-2.014711E-08,-1.109734E-08,-5.948247E-07
4.951153E-07,-2.033209E-08,-1.120791E-08,-5.948296E-07
4.998653E-07,-2.051689E-08,-1.131846E-08,-5.948345E-07
5.046153E-07,-2.070152E-08,-1.142899E-08,-5.948394E-07
5.093653E-07,-2.088597E-08,-1.153950E-08,-5.948443E-07
5.141153E-07,-2.107025E-08,-1.164999E-08,-5.948492E-07
5.188653E-07,-2.125436E-08,-1.176047E-08,-5.948541E-07
5.236153E-07,-2.143829E-08,-1.187093E-08,-5.948590E-07
5.283653E-07,-2.162205E-08,-1.198137E-08,-5.948639E-07
5.331153E-07,-2.180564E-08,-1.209179E-08,-5.948688E-07
5.378653E-07,-2.198906E-08,-1.220219E-08,-5.948737E-07
5.426153E-07,-2.217231E-08,-1.231258E-08,-5.948786E-07
5.473653E-07,-2.235538E-08,-1.242295E-08,-5.948835E-07
5.521153E-07,-2.253829E-08,-1.253330E-08,-5.948884E-07
5.568653E-07,-2.272103E-08,-1.264364E-08,-5.948933E-07
5.616153E-07,-2.290359E-08,-1.275396E-08,-5.948982E-07
5.663653E-07,-2.308599E-08,-1.286426E-08,-5.949031E-07
5.711153E-07,-2.326822E-08,-1.297454E-08,-5.949080E-07
5.758653E-07,-2.345028E-08,-1.308480E-08,-5.949128E-07
5.806153E-07,-2.363218E-08,-1.319505E-08,-5.949177E-07
5.853653E-07,-2.381391E-08,-1.330528E-08,-5.949226E-07
5.901153E-07,-2.399547E-08,-1.341549E-08,-5.949275E-07
5.948653E-07,-2.417687E-08,-1.352568E-08,-5.949324E-07
5.996153E-07,-2.435810E-08,-1.363586E-08,-5.949372E-07
6.043653E-07,-2.453916E-08,-1.374602E-08,-5.949421E-07
6.091153E-07,-2.472006E-08,-1.385616E-08,-5.949470E-07
6.138653E-07,-2.490080E-08,-1.396628E-08,-5.949518E-07
6.186153E-07,-2.508137E-08,-1.407638E-08,-5.949567E-07
6.233653E-07,-2.526178E-08,-1.418647E-08,-5.949616E-07
6.281153E-07,-2.544203E-08,-1.429654E-08,-5.949664E-07
6.328653E-07,-2.562211E-08,-1.440659E-08,-5.949713E-07
6.376153E-07,-2.580203E-08,-1.451662E-08,-5.949762E-07
6.423653E-07,-2.598179E-08,-1.462664E-08,-5.949810E-07
6.471153E-07,-2.616139E-08,-1.473663E-08,-5.949859E-07
6.518653E-07,-2.634082E-08,-1.484661E-08,-5.949907E-07
6.566153E-07,-2.652010E-08,-1.495657E-08,-5.949956E-07
6.613653E-07,-2.669922E-08,-1.506651E-08,-5.950005E-07
6.661153E-07,-2.687817E-08,-1.517643E-08,-5.950053E-07
6.708653E-07,-2.705697E-08,-1.528634E-08,-5.950102E-07
6.756153E-07,-2.723561E-08,-1.539623E-08,-5.950150E-07
6.803653E-07,-2.741409E-08,-1.550610E-08,-5.950199E-07
6.851153E-07,-2.759241E-08,-1.561595E-08,-5.950247E-07
6.898653E-07,-2.777057E-08,-1.572578E-08,-5.950296E-07
6.946153E-07,-2.794858E-08,-1.583559E-08,-5.950344E-07
6.993653E-07,-2.812643E-08,-1.594539E-08,-5.950393E-07
7.041153E-07,-2.830412E-08,-1.605516E-08,-5.950441E-07
7.088653E-07,-2.848166E-08,-1.616492E-08,-5.950490E-07
7.136153E-07,-2.865904E-08,-1.627466E-08,-5.950538E-07
7.183653E-07,-2.883627E-08,-1.638438E-08,-5.950587E-07
7.231153E-07,-2.901334E-08,-1.649408E-08,-5.950635E-07
7.278653E-07,-2.919025E-08,-1.660377E-08,-5.950683E-07
7.326153E-07,-2.936702E-08,-1.671343E-08,-5.950732E-07
7.373653E-07,-2.954363E-08,-1.682308E-08,-5.950780E-07
7.421153E-07,-2.972008E-08,-1.693270E-08,-5.950828E-07
7.468653E-07,-2.989638E-08,-1.704231E-08,-5.950876E-07
7.516153E-07,-3.007253E-08,-1.715190E-08,-5.950925E-07
7.563653E-07,-3.024853E-08,-1.726147E-08,-5.950973E-07
7.611153E-07,-3.042437E-08,-1.737103E-08,-5.951021E-07
7.658653E-07,-3.060006E-08,-1.748056E-08,-5.951069E-07
7.706153E-07,-3.077561E-08,-1.759008E-08,-5.951118E-07
7.753653E-07,-3.095100E-08,-1.769957E-08,-5.951166E-07
7.801153E-07,-3.112624E-08,-1.780905E-08,-5.951214E-07
7.848653E-07,-3.130133E-08,-1.791851E-08,-5.951262E-07
7.896153E-07,-3.147627E-08,-1.802795E-08,-5.951310E-07
7.943653E-07,-3.165106E-08,-1.813737E-08,-5.951358E-07
7.991153E-07,-3.182570E-08,-1.824677E-08,-5.951407E-07
8.038653E-07,-3.200019E-08,-1.835616E-08,-5.951455E-07
8.086153E-07,-3.217454E-08,-1.846552E-08,-5.951503E-07
8.133653E-07,-3.234873E-08,-1.857487E-08,-5.951551E-07
8.181153E-07,-3.252278E-08,-1.868419E-08,-5.951599E-07
8.228653E-07,-3.269668E-08,-1.879350E-08,-5.951647E-07
8.276153E-07,-3.287044E-08,-1.890279E-08,-5.951695E-07
8.323653E-07,-3.304405E-08,-1.901206E-08,-5.951743E-07
8.371153E-07,-3.321751E-08,-1.912131E-08,-5.951791E-07
8.418653E-07,-3.339082E-08,-1.923055E-08,-5.951839E-07
8.466153E-07,-3.356399E-08,-1.933976E-08,-5.951887E-07
8.513653E-07,-3.373702E-08,-1.944895E-08,-5.951935E-07
8.561153E-07,-3.390990E-08,-1.955813E-08,-5.951983E-07
8.608653E-07,-3.408263E-08,-1.966729E-08,-5.952031E-07
8.656153E-07,-3.425522E-08,-1.977643E-08,-5.952079E-07
8.703653E-07,-3.442767E-08,-1.988554E-08,-5.952127E-07
8.751153E-07,-3.459997E-08,-1.999465E-08,-5.952175E-07
8.798653E-07,-3.477213E-08,-2.010373E-08,-5.952222E-07
8.846153E-07,-3.494415E-08,-2.021279E-08,-5.952270E-07
8.893653E-07,-3.511602E-08,-2.032183E-08,-5.952318E-07
8.941153E-07,-3.528775E-08,-2.043086E-08,-5.952366E-07
