t (s),I [Positive ions] (A),I [Negative ions] (A),I [Electrons] (A)
0.000000E+00,-1.778656E-14,-3.648152E-20,-8.760247E-12
1.000000E-13,-3.557313E-14,-9.728399E-20,-1.752048E-11
2.000000E-13,-5.335969E-14,-1.905143E-19,-2.628069E-11
3.000000E-13,-7.114625E-14,-3.188748E-19,-3.504088E-11
4.000000E-13,-8.893282E-14,-4.832660E-19,-4.380104E-11
1.778325E-12,-3.340895E-13,-6.464137E-18,-1.645422E-10
1.302020E-11,-2.333630E-12,-3.139747E-16,-1.149181E-09
7.328689E-11,-1.305294E-11,-9.815696E-15,-6.424117E-09
3.043542E-10,-5.415080E-11,-1.685991E-13,-2.660196E-08
9.831522E-10,-1.748746E-10,-1.749253E-12,-8.547471E-08
2.603030E-09,-4.629177E-10,-1.211313E-11,-2.234823E-07
5.865331E-09,-1.042766E-09,-6.002810E-11,-4.902625E-07
1.061533E-08,-1.886361E-09,-1.900013E-10,-8.508222E-07
1.536533E-08,-2.729056E-09,-3.852587E-10,-1.177225E-06
2.011533E-08,-3.570782E-09,-6.388949E-10,-1.468567E-06
2.486533E-08,-4.411500E-09,-9.437717E-10,-1.724052E-06
2.961533E-08,-5.251201E-09,-1.292688E-09,-1.942848E-06
3.436533E-08,-6.089894E-09,-1.678414E-09,-2.124016E-06
3.911533E-08,-6.927593E-09,-2.093692E-09,-2.266689E-06
4.386533E-08,-7.764315E-09,-2.531308E-09,-2.370639E-06
4.861533E-08,-8.600069E-09,-2.984290E-09,-2.437257E-06
5.336533E-08,-9.434862E-09,-3.446285E-09,-2.470603E-06
5.811533E-08,-1.026869E-08,-3.912039E-09,-2.477874E-06
6.286533E-08,-1.110157E-08,-4.377837E-09,-2.468665E-06
6.761533E-08,-1.193348E-08,-4.841683E-09,-2.452996E-06
7.236533E-08,-1.276444E-08,-5.303110E-09,-2.438858E-06
7.711533E-08,-1.359445E-08,-5.762663E-09,-2.430482E-06
8.186533E-08,-1.442350E-08,-6.221256E-09,-2.428199E-06
8.661533E-08,-1.525162E-08,-6.679660E-09,-2.429810E-06
9.136533E-08,-1.607880E-08,-7.138267E-09,-2.432554E-06
9.611533E-08,-1.690504E-08,-7.597117E-09,-2.434572E-06
1.008653E-07,-1.773035E-08,-8.056074E-09,-2.435340E-06
1.056153E-07,-1.855474E-08,-8.514990E-09,-2.435243E-06
1.103653E-07,-1.937820E-08,-8.973785E-09,-2.434895E-06
1.151153E-07,-2.020074E-08,-9.432451E-09,-2.434685E-06
1.198653E-07,-2.102236E-08,-9.891009E-09,-2.434690E-06
1.246153E-07,-2.184307E-08,-1.034948E-08,-2.434817E-06
1.293653E-07,-2.266287E-08,-1.080788E-08,-2.434961E-06
1.341153E-07,-2.348176E-08,-1.126621E-08,-2.435074E-06
1.388653E-07,-2.429975E-08,-1.172445E-08,-2.435157E-06
1.436153E-07,-2.511684E-08,-1.218262E-08,-2.435231E-06
1.483653E-07,-2.593303E-08,-1.264071E-08,-2.435307E-06
1.531153E-07,-2.674833E-08,-1.309871E-08,-2.435388E-06
1.578653E-07,-2.756274E-08,-1.355664E-08,-2.435471E-06
1.626153E-07,-2.837627E-08,-1.401449E-08,-2.435554E-06
1.673653E-07,-2.918891E-08,-1.447227E-08,-2.435637E-06
1.721153E-07,-3.000067E-08,-1.492996E-08,-2.435719E-06
1.768653E-07,-3.081156E-08,-1.538758E-08,-2.435801E-06
1.816153E-07,-3.162157E-08,-1.584512E-08,-2.435883E-06
1.863653E-07,-3.243071E-08,-1.630259E-08,-2.435965E-06
1.911153E-07,-3.323899E-08,-1.675998E-08,-2.436047E-06
1.958653E-07,-3.404640E-08,-1.721729E-08,-2.436129E-06
2.006153E-07,-3.485295E-08,-1.767452E-08,-2.436211E-06
2.053653E-07,-3.565865E-08,-1.813168E-08,-2.436293E-06
2.101153E-07,-3.646349E-08,-1.858877E-08,-2.436375E-06
2.148653E-07,-3.726748E-08,-1.904577E-08,-2.436457E-06
2.196153E-07,-3.807062E-08,-1.950270E-08,-2.436538E-06
2.243653E-07,-3.887292E-08,-1.995955E-08,-2.436620E-06
2.291153E-07,-3.967438E-08,-2.041633E-08,-2.436702E-06
2.338653E-07,-4.047499E-08,-2.087303E-08,-2.436783E-06
2.386153E-07,-4.127477E-08,-2.132965E-08,-2.436865E-06
2.433653E-07,-4.207372E-08,-2.178619E-08,-2.436946E-06
2.481153E-07,-4.287184E-08,-2.224266E-08,-2.437028E-06
2.528653E-07,-4.366913E-08,-2.269904E-08,-2.437109E-06
2.576153E-07,-4.446560E-08,-2.315535E-08,-2.437190E-06
2.623653E-07,-4.526124E-08,-2.361158E-08,-2.437271E-06
2.671153E-07,-4.605607E-08,-2.406772E-08,-2.437353E-06
2.718653E-07,-4.685008E-08,-2.452379E-08,-2.437434E-06
2.766153E-07,-4.764328E-08,-2.497978E-08,-2.437515E-06
2.813653E-07,-4.843567E-08,-2.543569E-08,-2.437596E-06
2.861153E-07,-4.922726E-08,-2.589151E-08,-2.437678E-06
2.908653E-07,-5.001803E-08,-2.634726E-08,-2.437759E-06
2.956153E-07,-5.080801E-08,-2.680292E-08,-2.437840E-06
3.003653E-07,-5.159719E-08,-2.725851E-08,-2.437921E-06
3.051153E-07,-5.238557E-08,-2.771401E-08,-2.438003E-06
3.098653E-07,-5.317316E-08,-2.816943E-08,-2.438084E-06
3.146153E-07,-5.395996E-08,-2.862476E-08,-2.438165E-06
3.193653E-07,-5.474597E-08,-2.908001E-08,-2.438246E-06
3.241153E-07,-5.553119E-08,-2.953518E-08,-2.438327E-06
3.288653E-07,-5.631564E-08,-2.999027E-08,-2.438409E-06
3.336153E-07,-5.709930E-08,-3.044527E-08,-2.438490E-06
3.383653E-07,-5.788218E-08,-3.090019E-08,-2.438571E-06
3.431153E-07,-5.866429E-08,-3.135503E-08,-2.438652E-06
3.478653E-07,-5.944563E-08,-3.180978E-08,-2.438733E-06
3.526153E-07,-6.022620E-08,-3.226445E-08,-2.438814E-06
3.573653E-07,-6.100600E-08,-3.271903E-08,-2.438895E-06
3.621153E-07,-6.178503E-08,-3.317352E-08,-2.438976E-06
3.668653E-07,-6.256331E-08,-3.362794E-08,-2.439057E-06
3.716153E-07,-6.334082E-08,-3.408226E-08,-2.439138E-06
3.763653E-07,-6.411758E-08,-3.453651E-08,-2.439219E-06
3.811153E-07,-6.489358E-08,-3.499067E-08,-2.439300E-06
3.858653E-07,-6.566883E-08,-3.544474E-08,-2.439380E-06
3.906153E-07,-6.644333E-08,-3.589873E-08,-2.439461E-06
3.953653E-07,-6.721708E-08,-3.635263E-08,-2.439542E-06
4.001153E-07,-6.799009E-08,-3.680645E-08,-2.439622E-06
4.048653E-07,-6.876235E-08,-3.726019E-08,-2.439703E-06
4.096153E-07,-6.953388E-08,-3.771384E-08,-2.439783E-06
4.143653E-07,-7.030467E-08,-3.816741E-08,-2.439863E-06
4.191153E-07,-7.107472E-08,-3.862089E-08,-2.439944E-06
4.238653E-07,-7.184403E-08,-3.907429E-08,-2.440024E-06
4.286153E-07,-7.261262E-08,-3.952760E-08,-2.440104E-06
4.333653E-07,-7.338048E-08,-3.998084E-08,-2.440185E-06
4.381153E-07,-7.414761E-08,-4.043398E-08,-2.440265E-06
4.428653E-07,-7.491402E-08,-4.088705E-08,-2.440345E-06
4.476153E-07,-7.567970E-08,-4.134003E-08,-2.440425E-06
4.523653E-07,-7.644467E-08,-4.179293E-08,-2.440505E-06
4.571153E-07,-7.720892E-08,-4.224575E-08,-2.440585E-06
4.618653E-07,-7.797245E-08,-4.269849E-08,-2.440665E-06
4.666153E-07,-7.873527E-08,-4.315114E-08,-2.440745E-06
4.713653E-07,-7.949738E-08,-4.360371E-08,-2.440824E-06
4.761153E-07,-8.025878E-08,-4.405620E-08,-2.440904E-06
4.808653E-07,-8.101948E-08,-4.450861E-08,-2.440984E-06
4.856153E-07,-8.177947E-08,-4.496094E-08,-2.441063E-06
4.903653E-07,-8.253876E-08,-4.541318E-08,-2.441143E-06
4.951153E-07,-8.329735E-08,-4.586534E-08,-2.441222E-06
4.998653E-07,-8.405524E-08,-4.631743E-08,-2.441301E-06
5.046153E-07,-8.481243E-08,-4.676943E-08,-2.441381E-06
5.093653E-07,-8.556893E-08,-4.722135E-08,-2.441460E-06
5.141153E-07,-8.632474E-08,-4.767319E-08,-2.441539E-06
5.188653E-07,-8.707986E-08,-4.812495E-08,-2.441618E-06
5.236153E-07,-8.783430E-08,-4.857664E-08,-2.441697E-06
5.283653E-07,-8.858805E-08,-4.902824E-08,-2.441777E-06
5.331153E-07,-8.934111E-08,-4.947976E-08,-2.441856E-06
5.378653E-07,-9.009349E-08,-4.993120E-08,-2.441934E-06
5.426153E-07,-9.084520E-08,-5.038256E-08,-2.442013E-06
5.473653E-07,-9.159622E-08,-5.083384E-08,-2.442092E-06
5.521153E-07,-9.234657E-08,-5.128504E-08,-2.442171E-06
5.568653E-07,-9.309625E-08,-5.173617E-08,-2.442250E-06
5.616153E-07,-9.384526E-08,-5.218721E-08,-2.442328E-06
5.663653E-07,-9.459359E-08,-5.263817E-08,-2.442407E-06
5.711153E-07,-9.534126E-08,-5.308905E-08,-2.442485E-06
5.758653E-07,-9.608827E-08,-5.353986E-08,-2.442564E-06
5.806153E-07,-9.683461E-08,-5.399058E-08,-2.442642E-06
5.853653E-07,-9.758028E-08,-5.444122E-08,-2.442721E-06
5.901153E-07,-9.832530E-08,-5.489178E-08,-2.442799E-06
5.948653E-07,-9.906966E-08,-5.534226E-08,-2.442877E-06
5.996153E-07,-9.981337E-08,-5.579267E-08,-2.442955E-06
6.043653E-07,-1.005564E-07,-5.624299E-08,-2.443033E-06
6.091153E-07,-1.012988E-07,-5.669322E-08,-2.443111E-06
6.138653E-07,-1.020406E-07,-5.714338E-08,-2.443189E-06
6.186153E-07,-1.027817E-07,-5.759346E-08,-2.443267E-06
6.233653E-07,-1.035221E-07,-5.804345E-08,-2.443345E-06
6.281153E-07,-1.042619E-07,-5.849337E-08,-2.443422E-06
6.328653E-07,-1.050011E-07,-5.894320E-08,-2.443500E-06
6.376153E-07,-1.057396E-07,-5.939295E-08,-2.443578E-06
6.423653E-07,-1.064775E-07,-5.984262E-08,-2.443655E-06
6.471153E-07,-1.072147E-07,-6.029220E-08,-2.443733E-06
6.518653E-07,-1.079513E-07,-6.074170E-08,-2.443810E-06
6.566153E-07,-1.086873E-07,-6.119112E-08,-2.443888E-06
6.613653E-07,-1.094227E-07,-6.164046E-08,-2.443965E-06
6.661153E-07,-1.101574E-07,-6.208971E-08,-2.444042E-06
6.708653E-07,-1.108914E-07,-6.253889E-08,-2.444120E-06
6.756153E-07,-1.116249E-07,-6.298797E-08,-2.444197E-06
6.803653E-07,-1.123577E-07,-6.343698E-08,-2.444274E-06
6.851153E-07,-1.130899E-07,-6.388590E-08,-2.444351E-06
6.898653E-07,-1.138215E-07,-6.433473E-08,-2.444428E-06
6.946153E-07,-1.145525E-07,-6.478348E-08,-2.444505E-06
6.993653E-07,-1.152828E-07,-6.523215E-08,-2.444581E-06
7.041153E-07,-1.160125E-07,-6.568073E-08,-2.444658E-06
7.088653E-07,-1.167417E-07,-6.612923E-08,-2.444735E-06
7.136153E-07,-1.174702E-07,-6.657765E-08,-2.444811E-06
7.183653E-07,-1.181980E-07,-6.702598E-08,-2.444888E-06
7.231153E-07,-1.189253E-07,-6.747422E-08,-2.444964E-06
7.278653E-07,-1.196520E-07,-6.792238E-08,-2.445041E-06
7.326153E-07,-1.203780E-07,-6.837045E-08,-2.445117E-06
7.373653E-07,-1.211035E-07,-6.881844E-08,-2.445193E-06
7.421153E-07,-1.218283E-07,-6.926634E-08,-2.445270E-06
7.468653E-07,-1.225526E-07,-6.971416E-08,-2.445346E-06
7.516153E-07,-1.232762E-07,-7.016189E-08,-2.445422E-06
7.563653E-07,-1.239993E-07,-7.060953E-08,-2.445498E-06
7.611153E-07,-1.247217E-07,-7.105709E-08,-2.445574E-06
