t (s),I [Positive ions] (A),I [Negative ions] (A),I [Electrons] (A)
0.000000E+00,6.953066E-15,1.425023E-20,3.421577E-12
1.000000E-13,1.390613E-14,3.800055E-20,6.843126E-12
2.000000E-13,2.085920E-14,7.441755E-20,1.026464E-11
3.000000E-13,2.781226E-14,1.245567E-19,1.368611E-11
4.000000E-13,3.476533E-14,1.887696E-19,1.710754E-11
1.778147E-12,1.305888E-13,2.524372E-18,6.425562E-11
1.301729E-11,9.120541E-13,1.225305E-16,4.484795E-10
7.325901E-11,5.100699E-12,3.821378E-15,2.500130E-09
3.040950E-10,2.115085E-11,6.508652E-14,1.024887E-08
9.806800E-10,6.819401E-11,6.597659E-13,3.200730E-08
2.583260E-09,1.796209E-10,4.342010E-12,7.863366E-08
5.793683E-09,4.028360E-10,1.993818E-11,1.557060E-07
1.054368E-08,7.330840E-10,5.895986E-11,2.404897E-07
1.529368E-08,1.063318E-09,1.125832E-10,2.999308E-07
2.004368E-08,1.393538E-09,1.769274E-10,3.413217E-07
2.479368E-08,1.723743E-09,2.489361E-10,3.697764E-07
2.954368E-08,2.053934E-09,3.262852E-10,3.888673E-07
3.429368E-08,2.384108E-09,4.072275E-10,4.011473E-07
3.904368E-08,2.714267E-09,4.904602E-10,4.084975E-07
4.379368E-08,3.044410E-09,5.750256E-10,4.123502E-07
4.854368E-08,3.374537E-09,6.602417E-10,4.138330E-07
5.329368E-08,3.704647E-09,7.456517E-10,4.138534E-07
5.804368E-08,4.034741E-09,8.309840E-10,4.131365E-07
6.279368E-08,4.364818E-09,9.161126E-10,4.122247E-07
6.754368E-08,4.694878E-09,1.001016E-09,4.114648E-07
7.229368E-08,5.024921E-09,1.085732E-09,4.110091E-07
7.704368E-08,5.354946E-09,1.170320E-09,4.108495E-07
8.179368E-08,5.684955E-09,1.254829E-09,4.108836E-07
8.654368E-08,6.014946E-09,1.339289E-09,4.109890E-07
9.129368E-08,6.344920E-09,1.423705E-09,4.110785E-07
9.604368E-08,6.674876E-09,1.508074E-09,4.111182E-07
1.007937E-07,7.004815E-09,1.592386E-09,4.111157E-07
1.055437E-07,7.334736E-09,1.676637E-09,4.110943E-07
1.102937E-07,7.664639E-09,1.760824E-09,4.110732E-07
1.150437E-07,7.994525E-09,1.844948E-09,4.110599E-07
1.197937E-07,8.324393E-09,1.929010E-09,4.110532E-07
1.245437E-07,8.654244E-09,2.013011E-09,4.110488E-07
1.292937E-07,8.984077E-09,2.096952E-09,4.110439E-07
1.340437E-07,9.313892E-09,2.180831E-09,4.110378E-07
1.387937E-07,9.643690E-09,2.264650E-09,4.110311E-07
1.435437E-07,9.973469E-09,2.348408E-09,4.110242E-07
1.482937E-07,1.030323E-08,2.432106E-09,4.110174E-07
1.530437E-07,1.063298E-08,2.515743E-09,4.110108E-07
1.577937E-07,1.096270E-08,2.599319E-09,4.110042E-07
1.625437E-07,1.129241E-08,2.682834E-09,4.109976E-07
1.672937E-07,1.162210E-08,2.766290E-09,4.109910E-07
1.720437E-07,1.195177E-08,2.849685E-09,4.109843E-07
1.767937E-07,1.228143E-08,2.933019E-09,4.109777E-07
1.815437E-07,1.261107E-08,3.016294E-09,4.109710E-07
1.862937E-07,1.294068E-08,3.099508E-09,4.109644E-07
1.910437E-07,1.327029E-08,3.182662E-09,4.109578E-07
1.957937E-07,1.359987E-08,3.265756E-09,4.109511E-07
2.005437E-07,1.392943E-08,3.348790E-09,4.109445E-07
2.052937E-07,1.425898E-08,3.431764E-09,4.109378E-07
2.100437E-07,1.458851E-08,3.514679E-09,4.109312E-07
2.147937E-07,1.491802E-08,3.597533E-09,4.109245E-07
2.195437E-07,1.524751E-08,3.680328E-09,4.109179E-07
2.242937E-07,1.557699E-08,3.763063E-09,4.109112E-07
2.290437E-07,1.590644E-08,3.845739E-09,4.109046E-07
2.337937E-07,1.623588E-08,3.928355E-09,4.108979E-07
2.385437E-07,1.656530E-08,4.010912E-09,4.108912E-07
2.432937E-07,1.689471E-08,4.093409E-09,4.108846E-07
2.480437E-07,1.722409E-08,4.175847E-09,4.108779E-07
2.527937E-07,1.755345E-08,4.258226E-09,4.108712E-07
2.575437E-07,1.788280E-08,4.340546E-09,4.108645E-07
2.622937E-07,1.821213E-08,4.422806E-09,4.108579E-07
2.670437E-07,1.854144E-08,4.505007E-09,4.108512E-07
2.717937E-07,1.887073E-08,4.587150E-09,4.108445E-07
2.765437E-07,1.920001E-08,4.669233E-09,4.108378E-07
2.812937E-07,1.952926E-08,4.751258E-09,4.108311E-07
2.860437E-07,1.985850E-08,4.833224E-09,4.108244E-07
2.907937E-07,2.018772E-08,4.915131E-09,4.108177E-07
2.955437E-07,2.051692E-08,4.996979E-09,4.108110E-07
3.002937E-07,2.084610E-08,5.078769E-09,4.108043E-07
3.050437E-07,2.117526E-08,5.160500E-09,4.107976E-07
3.097937E-07,2.150441E-08,5.242173E-09,4.107909E-07
