t (s),I [Positive ions] (A),I [Negative ions] (A),I [Electrons] (A)
0.000000E+00,-3.276410E-16,-6.720150E-22,-1.613699E-13
1.000000E-13,-6.552819E-16,-1.792039E-21,-3.227395E-13
2.000000E-13,-9.829229E-16,-3.509407E-21,-4.841087E-13
3.000000E-13,-1.310564E-15,-5.873897E-21,-6.454775E-13
4.000000E-13,-1.638205E-15,-8.902098E-21,-8.068458E-13
1.778325E-12,-6.154161E-15,-1.190739E-19,-3.030983E-12
1.302020E-11,-4.298710E-14,-5.783634E-18,-2.116872E-11
7.328689E-11,-2.404443E-13,-1.808120E-16,-1.183367E-10
3.043542E-10,-9.974956E-13,-3.105713E-15,-4.900268E-10
9.831522E-10,-3.221312E-12,-3.222247E-14,-1.574504E-09
2.603030E-09,-8.527268E-12,-2.231323E-13,-4.116700E-09
5.865331E-09,-1.920848E-11,-1.105760E-12,-9.030979E-09
1.061533E-08,-3.474810E-11,-3.499960E-12,-1.567276E-08
1.536533E-08,-5.027117E-11,-7.096759E-12,-2.168540E-08
2.011533E-08,-6.577639E-11,-1.176899E-11,-2.705234E-08
2.486533E-08,-8.126309E-11,-1.738521E-11,-3.175900E-08
2.961533E-08,-9.673108E-11,-2.381284E-11,-3.579010E-08
3.436533E-08,-1.121805E-10,-3.091878E-11,-3.912834E-08
3.911533E-08,-1.276117E-10,-3.856944E-11,-4.175762E-08
4.386533E-08,-1.430249E-10,-4.663199E-11,-4.367355E-08
4.861533E-08,-1.584202E-10,-5.497804E-11,-4.490147E-08
5.336533E-08,-1.737978E-10,-6.349051E-11,-4.551592E-08
5.811533E-08,-1.891577E-10,-7.207255E-11,-4.564927E-08
6.286533E-08,-2.044999E-10,-8.065562E-11,-4.547834E-08
6.761533E-08,-2.198243E-10,-8.920285E-11,-4.518796E-08
7.236533E-08,-2.351310E-10,-9.770557E-11,-4.492564E-08
7.711533E-08,-2.504202E-10,-1.061738E-10,-4.476954E-08
8.186533E-08,-2.656918E-10,-1.146244E-10,-4.472585E-08
8.661533E-08,-2.809459E-10,-1.230716E-10,-4.475404E-08
9.136533E-08,-2.961827E-10,-1.315225E-10,-4.480314E-08
9.611533E-08,-3.114022E-10,-1.399781E-10,-4.483887E-08
1.008653E-07,-3.266045E-10,-1.484358E-10,-4.485152E-08
1.056153E-07,-3.417896E-10,-1.568928E-10,-4.484823E-08
1.103653E-07,-3.569575E-10,-1.653476E-10,-4.484031E-08
1.151153E-07,-3.721084E-10,-1.738002E-10,-4.483493E-08
1.198653E-07,-3.872422E-10,-1.822509E-10,-4.483354E-08
1.246153E-07,-4.023591E-10,-1.907001E-10,-4.483439E-08
1.293653E-07,-4.174590E-10,-1.991481E-10,-4.483555E-08
1.341153E-07,-4.325421E-10,-2.075947E-10,-4.483613E-08
1.388653E-07,-4.476085E-10,-2.160401E-10,-4.483618E-08
1.436153E-07,-4.626581E-10,-2.244841E-10,-4.483604E-08
1.483653E-07,-4.776910E-10,-2.329266E-10,-4.483596E-08
1.531153E-07,-4.927073E-10,-2.413679E-10,-4.483596E-08
1.578653E-07,-5.077071E-10,-2.498077E-10,-4.483600E-08
1.626153E-07,-5.226903E-10,-2.582463E-10,-4.483605E-08
1.673653E-07,-5.376571E-10,-2.666835E-10,-4.483609E-08
1.721153E-07,-5.526075E-10,-2.751194E-10,-4.483611E-08
1.768653E-07,-5.675416E-10,-2.835540E-10,-4.483614E-08
1.816153E-07,-5.824594E-10,-2.919872E-10,-4.483617E-08
1.863653E-07,-5.973609E-10,-3.004192E-10,-4.483619E-08
1.911153E-07,-6.122463E-10,-3.088498E-10,-4.483622E-08
1.958653E-07,-6.271155E-10,-3.172792E-10,-4.483625E-08
2.006153E-07,-6.419687E-10,-3.257072E-10,-4.483628E-08
2.053653E-07,-6.568058E-10,-3.341340E-10,-4.483631E-08
2.101153E-07,-6.716269E-10,-3.425594E-10,-4.483634E-08
2.148653E-07,-6.864322E-10,-3.509836E-10,-4.483636E-08
2.196153E-07,-7.012216E-10,-3.594064E-10,-4.483639E-08
2.243653E-07,-7.159951E-10,-3.678279E-10,-4.483642E-08
2.291153E-07,-7.307529E-10,-3.762482E-10,-4.483645E-08
2.338653E-07,-7.454950E-10,-3.846671E-10,-4.483648E-08
2.386153E-07,-7.602214E-10,-3.930847E-10,-4.483651E-08
2.433653E-07,-7.749322E-10,-4.015010E-10,-4.483653E-08
2.481153E-07,-7.896274E-10,-4.099159E-10,-4.483656E-08
2.528653E-07,-8.043071E-10,-4.183295E-10,-4.483659E-08
2.576153E-07,-8.189714E-10,-4.267418E-10,-4.483662E-08
2.623653E-07,-8.336202E-10,-4.351527E-10,-4.483665E-08
2.671153E-07,-8.482537E-10,-4.435623E-10,-4.483668E-08
2.718653E-07,-8.628718E-10,-4.519705E-10,-4.483670E-08
2.766153E-07,-8.774746E-10,-4.603774E-10,-4.483673E-08
2.813653E-07,-8.920622E-10,-4.687829E-10,-4.483676E-08
2.861153E-07,-9.066347E-10,-4.771870E-10,-4.483679E-08
2.908653E-07,-9.211920E-10,-4.855898E-10,-4.483682E-08
2.956153E-07,-9.357342E-10,-4.939911E-10,-4.483684E-08
3.003653E-07,-9.502613E-10,-5.023911E-10,-4.483687E-08
3.051153E-07,-9.647735E-10,-5.107898E-10,-4.483690E-08
3.098653E-07,-9.792707E-10,-5.191870E-10,-4.483693E-08
3.146153E-07,-9.937530E-10,-5.275828E-10,-4.483696E-08
3.193653E-07,-1.008220E-09,-5.359772E-10,-4.483699E-08
3.241153E-07,-1.022673E-09,-5.443702E-10,-4.483701E-08
3.288653E-07,-1.037111E-09,-5.527619E-10,-4.483704E-08
3.336153E-07,-1.051534E-09,-5.611521E-10,-4.483707E-08
3.383653E-07,-1.065942E-09,-5.695409E-10,-4.483710E-08
3.431153E-07,-1.080336E-09,-5.779282E-10,-4.483713E-08
3.478653E-07,-1.094715E-09,-5.863142E-10,-4.483716E-08
3.526153E-07,-1.109080E-09,-5.946987E-10,-4.483718E-08
3.573653E-07,-1.123430E-09,-6.030819E-10,-4.483721E-08
3.621153E-07,-1.137766E-09,-6.114636E-10,-4.483724E-08
3.668653E-07,-1.152087E-09,-6.198438E-10,-4.483727E-08
