t (s),I [Positive ions] (A),I [Negative ions] (A),I [Electrons] (A)
0.000000E+00,1.112392E-14,2.279836E-20,5.474040E-12
1.000000E-13,2.224785E-14,6.079551E-20,1.094804E-11
2.000000E-13,3.337177E-14,1.190576E-19,1.642197E-11
3.000000E-13,4.449569E-14,1.992730E-19,2.189584E-11
4.000000E-13,5.561962E-14,3.020046E-19,2.736965E-11
1.778147E-12,2.089236E-13,4.038639E-18,1.027999E-10
1.301729E-11,1.459158E-12,1.960314E-16,7.175039E-10
7.325901E-11,8.160398E-12,6.113664E-15,3.999855E-09
3.040950E-10,3.383838E-11,1.041292E-13,1.639675E-08
9.806800E-10,1.091008E-10,1.055532E-12,5.120715E-08
2.583260E-09,2.873680E-10,6.946603E-12,1.258027E-07
5.793683E-09,6.444807E-10,3.189826E-11,2.491075E-07
1.054368E-08,1.172831E-09,9.432737E-11,3.847492E-07
1.529368E-08,1.701159E-09,1.801165E-10,4.798455E-07
2.004368E-08,2.229464E-09,2.830558E-10,5.460624E-07
2.479368E-08,2.757745E-09,3.982548E-10,5.915819E-07
2.954368E-08,3.286002E-09,5.219939E-10,6.221194E-07
3.429368E-08,3.814234E-09,6.514774E-10,6.417594E-07
3.904368E-08,4.342441E-09,7.846202E-10,6.535119E-07
4.379368E-08,4.870622E-09,9.198901E-10,6.596689E-07
4.854368E-08,5.398777E-09,1.056196E-09,6.620343E-07
5.329368E-08,5.926905E-09,1.192807E-09,6.620607E-07
5.804368E-08,6.455006E-09,1.329289E-09,6.609077E-07
6.279368E-08,6.983080E-09,1.465440E-09,6.594431E-07
6.754368E-08,7.511127E-09,1.601227E-09,6.582216E-07
7.229368E-08,8.039146E-09,1.736711E-09,6.574865E-07
7.704368E-08,8.567137E-09,1.871985E-09,6.572249E-07
8.179368E-08,9.095100E-09,2.007129E-09,6.572730E-07
8.654368E-08,9.623035E-09,2.142189E-09,6.574353E-07
9.129368E-08,1.015094E-08,2.277175E-09,6.575720E-07
9.604368E-08,1.067882E-08,2.412081E-09,6.576292E-07
1.007937E-07,1.120667E-08,2.546893E-09,6.576188E-07
1.055437E-07,1.173449E-08,2.681601E-09,6.575783E-07
1.102937E-07,1.226228E-08,2.816203E-09,6.575382E-07
1.150437E-07,1.279005E-08,2.950700E-09,6.575106E-07
1.197937E-07,1.331778E-08,3.085093E-09,6.574934E-07
1.245437E-07,1.384549E-08,3.219385E-09,6.574800E-07
1.292937E-07,1.437317E-08,3.353575E-09,6.574658E-07
1.340437E-07,1.490081E-08,3.487664E-09,6.574498E-07
1.387937E-07,1.542843E-08,3.621650E-09,6.574325E-07
1.435437E-07,1.595602E-08,3.755536E-09,6.574151E-07
1.482937E-07,1.648358E-08,3.889319E-09,6.573979E-07
1.530437E-07,1.701112E-08,4.023001E-09,6.573809E-07
1.577937E-07,1.753862E-08,4.156582E-09,6.573640E-07
1.625437E-07,1.806609E-08,4.290062E-09,6.573470E-07
1.672937E-07,1.859353E-08,4.423440E-09,6.573300E-07
1.720437E-07,1.912095E-08,4.556717E-09,6.573130E-07
1.767937E-07,1.964833E-08,4.689894E-09,6.572959E-07
1.815437E-07,2.017569E-08,4.822970E-09,6.572789E-07
1.862937E-07,2.070302E-08,4.955945E-09,6.572619E-07
1.910437E-07,2.123031E-08,5.088819E-09,6.572448E-07
1.957937E-07,2.175758E-08,5.221593E-09,6.572277E-07
2.005437E-07,2.228481E-08,5.354266E-09,6.572106E-07
2.052937E-07,2.281202E-08,5.486839E-09,6.571936E-07
2.100437E-07,2.333920E-08,5.619312E-09,6.571765E-07
