t (s),I [Positive ions] (A),I [Negative ions] (A),I [Electrons] (A)
0.000000E+00,-8.001166E-17,-1.641096E-22,-3.940738E-14
1.000000E-13,-1.600233E-16,-4.376255E-22,-7.881469E-14
2.000000E-13,-2.400350E-16,-8.570159E-22,-1.182219E-13
3.000000E-13,-3.200466E-16,-1.434437E-21,-1.576290E-13
4.000000E-13,-4.000583E-16,-2.173940E-21,-1.970360E-13
1.778325E-12,-1.502879E-15,-2.907848E-20,-7.401822E-13
1.302020E-11,-1.049768E-14,-1.412394E-18,-5.169514E-12
7.328689E-11,-5.871777E-14,-4.415525E-17,-2.889846E-11
3.043542E-10,-2.435937E-13,-7.584316E-16,-1.196671E-10
9.831522E-10,-7.866614E-13,-7.868898E-15,-3.845022E-10
2.603030E-09,-2.082404E-12,-5.449010E-14,-1.005320E-09
5.865331E-09,-4.690813E-12,-2.700324E-13,-2.205413E-09
1.061533E-08,-8.485671E-12,-8.547089E-13,-3.827370E-09
1.536533E-08,-1.227649E-11,-1.733066E-12,-5.295691E-09
2.011533E-08,-1.606294E-11,-2.874050E-12,-6.606325E-09
2.486533E-08,-1.984488E-11,-4.245561E-12,-7.755719E-09
2.961533E-08,-2.362224E-11,-5.815225E-12,-8.740137E-09
3.436533E-08,-2.739508E-11,-7.550535E-12,-9.555356E-09
3.911533E-08,-3.116345E-11,-9.418870E-12,-1.019745E-08
4.386533E-08,-3.492743E-11,-1.138779E-11,-1.066533E-08
4.861533E-08,-3.868706E-11,-1.342595E-11,-1.096520E-08
5.336533E-08,-4.244235E-11,-1.550475E-11,-1.111525E-08
5.811533E-08,-4.619332E-11,-1.760054E-11,-1.114781E-08
6.286533E-08,-4.993995E-11,-1.969658E-11,-1.110607E-08
6.761533E-08,-5.368226E-11,-2.178386E-11,-1.103515E-08
7.236533E-08,-5.742025E-11,-2.386028E-11,-1.097108E-08
7.711533E-08,-6.115393E-11,-2.592828E-11,-1.093295E-08
8.186533E-08,-6.488334E-11,-2.799197E-11,-1.092228E-08
8.661533E-08,-6.860849E-11,-3.005482E-11,-1.092916E-08
9.136533E-08,-7.232940E-11,-3.211861E-11,-1.094114E-08
9.611533E-08,-7.604608E-11,-3.418352E-11,-1.094986E-08
1.008653E-07,-7.975856E-11,-3.624893E-11,-1.095295E-08
1.056153E-07,-8.346683E-11,-3.831419E-11,-1.095214E-08
1.103653E-07,-8.717092E-11,-4.037892E-11,-1.095020E-08
1.151153E-07,-9.087084E-11,-4.244309E-11,-1.094888E-08
1.198653E-07,-9.456659E-11,-4.450681E-11,-1.094853E-08
1.246153E-07,-9.825820E-11,-4.657017E-11,-1.094874E-08
1.293653E-07,-1.019457E-10,-4.863322E-11,-1.094902E-08
1.341153E-07,-1.056291E-10,-5.069596E-11,-1.094915E-08
1.388653E-07,-1.093083E-10,-5.275837E-11,-1.094916E-08
1.436153E-07,-1.129835E-10,-5.482044E-11,-1.094912E-08
1.483653E-07,-1.166546E-10,-5.688218E-11,-1.094909E-08
1.531153E-07,-1.203217E-10,-5.894359E-11,-1.094909E-08
1.578653E-07,-1.239847E-10,-6.100467E-11,-1.094910E-08
1.626153E-07,-1.276437E-10,-6.306542E-11,-1.094910E-08
1.673653E-07,-1.312986E-10,-6.512585E-11,-1.094911E-08
1.721153E-07,-1.349496E-10,-6.718596E-11,-1.094911E-08
1.768653E-07,-1.385966E-10,-6.924574E-11,-1.094911E-08
1.816153E-07,-1.422396E-10,-7.130520E-11,-1.094911E-08
1.863653E-07,-1.458786E-10,-7.336435E-11,-1.094911E-08
1.911153E-07,-1.495137E-10,-7.542318E-11,-1.094911E-08
1.958653E-07,-1.531448E-10,-7.748168E-11,-1.094911E-08
2.006153E-07,-1.567720E-10,-7.953988E-11,-1.094912E-08
2.053653E-07,-1.603953E-10,-8.159775E-11,-1.094912E-08
2.101153E-07,-1.640147E-10,-8.365531E-11,-1.094912E-08
2.148653E-07,-1.676302E-10,-8.571255E-11,-1.094912E-08
2.196153E-07,-1.712418E-10,-8.776947E-11,-1.094912E-08
2.243653E-07,-1.748496E-10,-8.982608E-11,-1.094912E-08
2.291153E-07,-1.784535E-10,-9.188236E-11,-1.094913E-08
2.338653E-07,-1.820535E-10,-9.393833E-11,-1.094913E-08
2.386153E-07,-1.856498E-10,-9.599397E-11,-1.094913E-08
2.433653E-07,-1.892422E-10,-9.804929E-11,-1.094913E-08
2.481153E-07,-1.928309E-10,-1.001043E-10,-1.094913E-08
2.528653E-07,-1.964157E-10,-1.021590E-10,-1.094913E-08
2.576153E-07,-1.999968E-10,-1.042133E-10,-1.094914E-08
2.623653E-07,-2.035740E-10,-1.062673E-10,-1.094914E-08
2.671153E-07,-2.071476E-10,-1.083210E-10,-1.094914E-08
2.718653E-07,-2.107174E-10,-1.103744E-10,-1.094914E-08
2.766153E-07,-2.142834E-10,-1.124274E-10,-1.094914E-08
2.813653E-07,-2.178458E-10,-1.144801E-10,-1.094914E-08
