t (s),I [Positive ions] (A),I [Negative ions] (A),I [Electrons] (A)
0.000000E+00,-6.325756E-12,-1.297458E-17,-3.115565E-09
1.000000E-13,-1.265151E-11,-3.459886E-17,-6.231124E-09
2.000000E-13,-1.897727E-11,-6.775605E-17,-9.346675E-09
3.000000E-13,-2.530303E-11,-1.134072E-16,-1.246222E-08
4.000000E-13,-3.162878E-11,-1.718726E-16,-1.557775E-08
1.778325E-12,-1.188183E-10,-2.298958E-15,-5.851912E-08
1.302020E-11,-8.299510E-10,-1.116645E-13,-4.087040E-07
7.328689E-11,-4.642253E-09,-3.490933E-12,-2.284725E-06
3.043542E-10,-1.925862E-08,-5.996193E-11,-9.460936E-06
9.831523E-10,-6.219372E-08,-6.221187E-10,-3.039890E-05
2.603032E-09,-1.646344E-07,-4.308022E-09,-7.948076E-05
5.865365E-09,-3.708435E-07,-2.134869E-08,-1.743537E-04
1.061537E-08,-6.707886E-07,-6.755553E-08,-3.024847E-04
1.536537E-08,-9.703011E-07,-1.368450E-07,-4.180442E-04
2.011537E-08,-1.269310E-06,-2.265490E-07,-5.201459E-04
2.486537E-08,-1.567769E-06,-3.337808E-07,-6.079700E-04
2.961537E-08,-1.865663E-06,-4.555223E-07,-6.809125E-04
3.436537E-08,-2.163013E-06,-5.886685E-07,-7.388106E-04
3.911537E-08,-2.459872E-06,-7.301272E-07,-7.821315E-04
4.386537E-08,-2.756313E-06,-8.769400E-07,-8.120255E-04
4.861537E-08,-3.052414E-06,-1.026486E-06,-8.304683E-04
5.336537E-08,-3.348246E-06,-1.176630E-06,-8.401382E-04
5.811537E-08,-3.643857E-06,-1.325863E-06,-8.440383E-04
6.286537E-08,-3.939259E-06,-1.473250E-06,-8.449345E-04
6.761537E-08,-4.234438E-06,-1.618339E-06,-8.449775E-04
7.236537E-08,-4.529356E-06,-1.761032E-06,-8.453931E-04
7.711537E-08,-4.823970E-06,-1.901353E-06,-8.464791E-04
8.186537E-08,-5.118246E-06,-2.039301E-06,-8.478668E-04
8.661537E-08,-5.412162E-06,-2.174794E-06,-8.489177E-04
9.136537E-08,-5.705710E-06,-2.307673E-06,-8.490749E-04
9.611537E-08,-5.998883E-06,-2.437746E-06,-8.480637E-04
1.008654E-07,-6.291666E-06,-2.564836E-06,-8.459015E-04
1.056154E-07,-6.584034E-06,-2.688837E-06,-8.427935E-04
1.103654E-07,-6.875948E-06,-2.809696E-06,-8.389466E-04
1.151154E-07,-7.167366E-06,-2.927384E-06,-8.344906E-04
1.198654E-07,-7.458245E-06,-3.041920E-06,-8.294560E-04
1.246154E-07,-7.748543E-06,-3.153324E-06,-8.238243E-04
1.293654E-07,-8.038219E-06,-3.261636E-06,-8.176322E-04
1.341154E-07,-8.327236E-06,-3.366908E-06,-8.109042E-04
1.388654E-07,-8.615552E-06,-3.469238E-06,-8.035841E-04
1.436154E-07,-8.903127E-06,-3.568759E-06,-7.956427E-04
1.483654E-07,-9.189919E-06,-3.665608E-06,-7.871302E-04
1.531154E-07,-9.475889E-06,-3.759913E-06,-7.780603E-04
1.578654E-07,-9.760999E-06,-3.851861E-06,-7.684810E-04
1.626154E-07,-1.004521E-05,-3.941630E-06,-7.583943E-04
1.673654E-07,-1.032849E-05,-4.029415E-06,-7.478424E-04
1.721154E-07,-1.061080E-05,-4.115552E-06,-7.367527E-04
1.768654E-07,-1.089212E-05,-4.200279E-06,-7.251710E-04
1.816154E-07,-1.117241E-05,-4.283763E-06,-7.132316E-04
1.863654E-07,-1.145167E-05,-4.366266E-06,-7.009917E-04
1.911154E-07,-1.172986E-05,-4.448041E-06,-6.885254E-04
1.958654E-07,-1.200697E-05,-4.529331E-06,-6.759280E-04
2.006154E-07,-1.228299E-05,-4.610377E-06,-6.632789E-04
2.053654E-07,-1.255789E-05,-4.691428E-06,-6.506292E-04
2.101154E-07,-1.283169E-05,-4.772682E-06,-6.380442E-04
2.148654E-07,-1.310437E-05,-4.854364E-06,-6.255618E-04
2.196154E-07,-1.337594E-05,-4.936672E-06,-6.132569E-04
2.243654E-07,-1.364641E-05,-5.019774E-06,-6.012307E-04
2.291154E-07,-1.391578E-05,-5.103805E-06,-5.895548E-04
2.338654E-07,-1.418404E-05,-5.188879E-06,-5.783202E-04
2.386154E-07,-1.445121E-05,-5.275076E-06,-5.675877E-04
2.433654E-07,-1.471727E-05,-5.362427E-06,-5.574354E-04
2.481154E-07,-1.498224E-05,-5.450954E-06,-5.478800E-04
2.528654E-07,-1.524611E-05,-5.540640E-06,-5.389825E-04
2.576154E-07,-1.550888E-05,-5.631433E-06,-5.307592E-04
2.623654E-07,-1.577054E-05,-5.723265E-06,-5.232420E-04
2.671154E-07,-1.603109E-05,-5.816042E-06,-5.164320E-04
2.718654E-07,-1.629051E-05,-5.909650E-06,-5.103122E-04
2.766154E-07,-1.654879E-05,-6.003973E-06,-5.048819E-04
2.813654E-07,-1.680591E-05,-6.098875E-06,-5.001072E-04
2.861154E-07,-1.706187E-05,-6.194219E-06,-4.959648E-04
2.908654E-07,-1.731663E-05,-6.289865E-06,-4.924202E-04
2.956154E-07,-1.757018E-05,-6.385670E-06,-4.894409E-04
3.003654E-07,-1.782250E-05,-6.481487E-06,-4.869718E-04
3.051154E-07,-1.807356E-05,-6.577180E-06,-4.849733E-04
3.098654E-07,-1.832334E-05,-6.672614E-06,-4.834080E-04
3.146154E-07,-1.857181E-05,-6.767659E-06,-4.822255E-04
3.193654E-07,-1.881894E-05,-6.862194E-06,-4.813824E-04
3.241154E-07,-1.906470E-05,-6.956110E-06,-4.808373E-04
3.288654E-07,-1.930907E-05,-7.049307E-06,-4.805439E-04
3.336154E-07,-1.955203E-05,-7.141699E-06,-4.804668E-04
3.383654E-07,-1.979353E-05,-7.233209E-06,-4.805621E-04
3.431154E-07,-2.003356E-05,-7.323773E-06,-4.807955E-04
3.478654E-07,-2.027208E-05,-7.413340E-06,-4.811341E-04
3.526154E-07,-2.050908E-05,-7.501870E-06,-4.815464E-04
3.573654E-07,-2.074453E-05,-7.589336E-06,-4.820000E-04
3.621154E-07,-2.097841E-05,-7.675722E-06,-4.824733E-04
3.668654E-07,-2.121069E-05,-7.761038E-06,-4.829498E-04
3.716154E-07,-2.144136E-05,-7.845296E-06,-4.833919E-04
3.763654E-07,-2.167040E-05,-7.928513E-06,-4.837725E-04
3.811154E-07,-2.189780E-05,-8.010714E-06,-4.840757E-04
3.858654E-07,-2.212355E-05,-8.091935E-06,-4.842909E-04
3.906154E-07,-2.234764E-05,-8.172223E-06,-4.844107E-04
3.953654E-07,-2.257005E-05,-8.251628E-06,-4.844278E-04
4.001154E-07,-2.279078E-05,-8.330199E-06,-4.843347E-04
4.048654E-07,-2.300982E-05,-8.408003E-06,-4.841219E-04
4.096154E-07,-2.322718E-05,-8.485137E-06,-4.837518E-04
4.143654E-07,-2.344285E-05,-8.561699E-06,-4.832027E-04
4.191154E-07,-2.365685E-05,-8.637785E-06,-4.824682E-04
4.238654E-07,-2.386918E-05,-8.713480E-06,-4.815786E-04
4.286154E-07,-2.407985E-05,-8.788858E-06,-4.805729E-04
4.333654E-07,-2.428886E-05,-8.863979E-06,-4.794794E-04
4.381154E-07,-2.449621E-05,-8.938896E-06,-4.783154E-04
4.428654E-07,-2.470192E-05,-9.013676E-06,-4.770738E-04
4.476154E-07,-2.490601E-05,-9.088380E-06,-4.757401E-04
4.523654E-07,-2.510850E-05,-9.163072E-06,-4.742989E-04
4.571154E-07,-2.530941E-05,-9.237816E-06,-4.727602E-04
4.618654E-07,-2.550876E-05,-9.312687E-06,-4.711264E-04
4.666154E-07,-2.570658E-05,-9.387747E-06,-4.694196E-04
4.713654E-07,-2.590288E-05,-9.463060E-06,-4.676557E-04
4.761154E-07,-2.609768E-05,-9.538678E-06,-4.658456E-04
4.808654E-07,-2.629099E-05,-9.614646E-06,-4.639970E-04
4.856154E-07,-2.648284E-05,-9.691005E-06,-4.621267E-04
4.903654E-07,-2.667325E-05,-9.767784E-06,-4.602452E-04
4.951154E-07,-2.686223E-05,-9.845008E-06,-4.583694E-04
4.998654E-07,-2.704982E-05,-9.922703E-06,-4.565024E-04
5.046154E-07,-2.723602E-05,-1.000088E-05,-4.546637E-04
5.093654E-07,-2.742086E-05,-1.007955E-05,-4.528613E-04
5.141154E-07,-2.760434E-05,-1.015871E-05,-4.511184E-04
5.188654E-07,-2.778648E-05,-1.023834E-05,-4.494324E-04
5.236154E-07,-2.796730E-05,-1.031843E-05,-4.478229E-04
5.283654E-07,-2.814681E-05,-1.039895E-05,-4.462984E-04
5.331154E-07,-2.832501E-05,-1.047988E-05,-4.448652E-04
5.378654E-07,-2.850191E-05,-1.056118E-05,-4.435296E-04
5.426154E-07,-2.867753E-05,-1.064281E-05,-4.422896E-04
5.473654E-07,-2.885187E-05,-1.072475E-05,-4.411417E-04
5.521154E-07,-2.902494E-05,-1.080695E-05,-4.400844E-04
5.568654E-07,-2.919675E-05,-1.088938E-05,-4.391259E-04
5.616154E-07,-2.936730E-05,-1.097199E-05,-4.382585E-04
5.663654E-07,-2.953660E-05,-1.105475E-05,-4.374949E-04
5.711154E-07,-2.970465E-05,-1.113760E-05,-4.368275E-04
5.758654E-07,-2.987144E-05,-1.122050E-05,-4.362655E-04
5.806154E-07,-3.003697E-05,-1.130338E-05,-4.358055E-04
5.853654E-07,-3.020125E-05,-1.138620E-05,-4.354459E-04
5.901154E-07,-3.036426E-05,-1.146891E-05,-4.351870E-04
5.948654E-07,-3.052601E-05,-1.155146E-05,-4.350261E-04
5.996154E-07,-3.068649E-05,-1.163379E-05,-4.349561E-04
6.043654E-07,-3.084569E-05,-1.171585E-05,-4.349765E-04
6.091154E-07,-3.100362E-05,-1.179759E-05,-4.350765E-04
6.138654E-07,-3.116026E-05,-1.187897E-05,-4.352554E-04
6.186154E-07,-3.131561E-05,-1.195995E-05,-4.355147E-04
6.233654E-07,-3.146966E-05,-1.204047E-05,-4.358314E-04
6.281154E-07,-3.162241E-05,-1.212051E-05,-4.362217E-04
6.328654E-07,-3.177385E-05,-1.220001E-05,-4.366656E-04
6.376154E-07,-3.192398E-05,-1.227896E-05,-4.371585E-04
