t (s),I [Positive ions] (A),I [Negative ions] (A),I [Electrons] (A)
0.000000E+00,-8.386127E-16,-1.720055E-21,-4.130339E-13
1.000000E-13,-1.677225E-15,-4.586810E-21,-8.260671E-13
2.000000E-13,-2.515838E-15,-8.982496E-21,-1.239099E-12
3.000000E-13,-3.354451E-15,-1.503452E-20,-1.652130E-12
4.000000E-13,-4.193064E-15,-2.278535E-20,-2.065161E-12
1.778325E-12,-1.575187E-14,-3.047754E-19,-7.757947E-12
1.302020E-11,-1.100276E-13,-1.480349E-17,-5.418236E-11
7.328689E-11,-6.154287E-13,-4.627970E-16,-3.028885E-10
3.043542E-10,-2.553138E-12,-7.949221E-15,-1.254247E-09
9.831522E-10,-8.245102E-12,-8.247495E-14,-4.030018E-09
2.603030E-09,-2.182595E-11,-5.711179E-13,-1.053689E-08
5.865331E-09,-4.916502E-11,-2.830245E-12,-2.311522E-08
1.061533E-08,-8.893943E-11,-8.958316E-12,-4.011517E-08
1.536533E-08,-1.286715E-10,-1.816449E-11,-5.550482E-08
2.011533E-08,-1.683578E-10,-3.012328E-11,-6.924173E-08
2.486533E-08,-2.079968E-10,-4.449825E-11,-8.128863E-08
2.961533E-08,-2.475878E-10,-6.095007E-11,-9.160636E-08
3.436533E-08,-2.871314E-10,-7.913801E-11,-1.001507E-07
3.911533E-08,-3.266282E-10,-9.872017E-11,-1.068804E-07
4.386533E-08,-3.660789E-10,-1.193566E-10,-1.117842E-07
4.861533E-08,-4.054840E-10,-1.407185E-10,-1.149271E-07
5.336533E-08,-4.448438E-10,-1.625064E-10,-1.164997E-07
5.811533E-08,-4.841581E-10,-1.844724E-10,-1.168411E-07
6.286533E-08,-5.234271E-10,-2.064410E-10,-1.164037E-07
6.761533E-08,-5.626507E-10,-2.283178E-10,-1.156606E-07
7.236533E-08,-6.018290E-10,-2.500807E-10,-1.149893E-07
7.711533E-08,-6.409623E-10,-2.717553E-10,-1.145899E-07
8.186533E-08,-6.800507E-10,-2.933848E-10,-1.144782E-07
8.661533E-08,-7.190945E-10,-3.150055E-10,-1.145505E-07
9.136533E-08,-7.580939E-10,-3.366360E-10,-1.146763E-07
9.611533E-08,-7.970490E-10,-3.582782E-10,-1.147678E-07
1.008653E-07,-8.359600E-10,-3.799257E-10,-1.148003E-07
1.056153E-07,-8.748270E-10,-4.015715E-10,-1.147920E-07
1.103653E-07,-9.136501E-10,-4.232119E-10,-1.147718E-07
1.151153E-07,-9.524295E-10,-4.448463E-10,-1.147582E-07
1.198653E-07,-9.911653E-10,-4.664760E-10,-1.147547E-07
1.246153E-07,-1.029858E-09,-4.881019E-10,-1.147570E-07
1.293653E-07,-1.068507E-09,-5.097246E-10,-1.147601E-07
1.341153E-07,-1.107113E-09,-5.313440E-10,-1.147617E-07
1.388653E-07,-1.145676E-09,-5.529599E-10,-1.147619E-07
1.436153E-07,-1.184196E-09,-5.745724E-10,-1.147617E-07
1.483653E-07,-1.222674E-09,-5.961812E-10,-1.147616E-07
1.531153E-07,-1.261109E-09,-6.177866E-10,-1.147617E-07
1.578653E-07,-1.299502E-09,-6.393886E-10,-1.147619E-07
