t (s),I [Positive ions] (A),I [Negative ions] (A),I [Electrons] (A)
0.000000E+00,1.061328E-15,2.175181E-21,5.222757E-13
1.000000E-13,2.122657E-15,5.800473E-21,1.044547E-12
2.000000E-13,3.183985E-15,1.135923E-20,1.566813E-12
3.000000E-13,4.245314E-15,1.901255E-20,2.089072E-12
4.000000E-13,5.306642E-15,2.881412E-20,2.611325E-12
1.778147E-12,1.993331E-14,3.853247E-19,9.808093E-12
1.301729E-11,1.392176E-13,1.870327E-17,6.845672E-11
7.325901E-11,7.785799E-13,5.833020E-16,3.816244E-10
3.040950E-10,3.228504E-12,9.934923E-15,1.564406E-09
9.806800E-10,1.040926E-11,1.007078E-13,4.885651E-09
2.583260E-09,2.741765E-11,6.627722E-13,1.200278E-08
5.793683E-09,6.148962E-11,3.043399E-12,2.376724E-08
1.054368E-08,1.118993E-10,8.999749E-12,3.670882E-08
1.529368E-08,1.623068E-10,1.718501E-11,4.578219E-08
2.004368E-08,2.127122E-10,2.700692E-11,5.210051E-08
2.479368E-08,2.631154E-10,3.799911E-11,5.644443E-08
2.954368E-08,3.135163E-10,4.980695E-11,5.935921E-08
3.429368E-08,3.639149E-10,6.216386E-11,6.123449E-08
3.904368E-08,4.143111E-10,7.487104E-11,6.235734E-08
4.379368E-08,4.647049E-10,8.778234E-11,6.294635E-08
4.854368E-08,5.150962E-10,1.007937E-10,6.317358E-08
5.329368E-08,5.654851E-10,1.138352E-10,6.317756E-08
5.804368E-08,6.158714E-10,1.268656E-10,6.306894E-08
6.279368E-08,6.662553E-10,1.398654E-10,6.293054E-08
6.754368E-08,7.166366E-10,1.528315E-10,6.281534E-08
7.229368E-08,7.670153E-10,1.657695E-10,6.274660E-08
7.704368E-08,8.173915E-10,1.786885E-10,6.272308E-08
8.179368E-08,8.677650E-10,1.915961E-10,6.272913E-08
8.654368E-08,9.181360E-10,2.044967E-10,6.274610E-08
9.129368E-08,9.685044E-10,2.173912E-10,6.276062E-08
9.604368E-08,1.018870E-09,2.302791E-10,6.276754E-08
1.007937E-07,1.069233E-09,2.431590E-10,6.276800E-08
1.055437E-07,1.119594E-09,2.560301E-10,6.276559E-08
1.102937E-07,1.169952E-09,2.688920E-10,6.276322E-08
1.150437E-07,1.220307E-09,2.817449E-10,6.276205E-08
1.197937E-07,1.270660E-09,2.945889E-10,6.276187E-08
1.245437E-07,1.321010E-09,3.074242E-10,6.276206E-08
1.292937E-07,1.371358E-09,3.202509E-10,6.276217E-08
1.340437E-07,1.421702E-09,3.330689E-10,6.276210E-08
1.387937E-07,1.472045E-09,3.458782E-10,6.276192E-08
1.435437E-07,1.522384E-09,3.586788E-10,6.276172E-08
1.482937E-07,1.572721E-09,3.714708E-10,6.276155E-08
1.530437E-07,1.623056E-09,3.842540E-10,6.276139E-08
1.577937E-07,1.673388E-09,3.970286E-10,6.276124E-08
1.625437E-07,1.723717E-09,4.097946E-10,6.276109E-08
1.672937E-07,1.774043E-09,4.225520E-10,6.276094E-08
1.720437E-07,1.824367E-09,4.353007E-10,6.276078E-08
1.767937E-07,1.874688E-09,4.480409E-10,6.276063E-08
1.815437E-07,1.925007E-09,4.607724E-10,6.276048E-08
1.862937E-07,1.975323E-09,4.734954E-10,6.276032E-08
1.910437E-07,2.025637E-09,4.862097E-10,6.276017E-08
1.957937E-07,2.075948E-09,4.989156E-10,6.276001E-08
2.005437E-07,2.126256E-09,5.116128E-10,6.275986E-08
2.052937E-07,2.176561E-09,5.243016E-10,6.275970E-08
2.100437E-07,2.226864E-09,5.369817E-10,6.275955E-08
2.147937E-07,2.277165E-09,5.496534E-10,6.275940E-08
2.195437E-07,2.327462E-09,5.623166E-10,6.275924E-08
2.242937E-07,2.377757E-09,5.749712E-10,6.275909E-08
2.290437E-07,2.428050E-09,5.876174E-10,6.275893E-08
2.337937E-07,2.478340E-09,6.002551E-10,6.275878E-08
2.385437E-07,2.528627E-09,6.128843E-10,6.275862E-08
2.432937E-07,2.578912E-09,6.255051E-10,6.275847E-08
2.480437E-07,2.629193E-09,6.381174E-10,6.275831E-08
2.527937E-07,2.679473E-09,6.507213E-10,6.275816E-08
2.575437E-07,2.729749E-09,6.633167E-10,6.275801E-08
2.622937E-07,2.780024E-09,6.759037E-10,6.275785E-08
2.670437E-07,2.830295E-09,6.884823E-10,6.275770E-08
2.717937E-07,2.880564E-09,7.010526E-10,6.275754E-08
2.765437E-07,2.930830E-09,7.136144E-10,6.275739E-08
2.812937E-07,2.981093E-09,7.261679E-10,6.275723E-08
2.860437E-07,3.031354E-09,7.387129E-10,6.275708E-08
2.907937E-07,3.081613E-09,7.512497E-10,6.275692E-08
2.955437E-07,3.131868E-09,7.637780E-10,6.275677E-08
3.002937E-07,3.182121E-09,7.762981E-10,6.275661E-08
3.050437E-07,3.232372E-09,7.888098E-10,6.275646E-08
3.097937E-07,3.282619E-09,8.013132E-10,6.275630E-08
3.145437E-07,3.332864E-09,8.138083E-10,6.275615E-08
3.192937E-07,3.383107E-09,8.262950E-10,6.275599E-08
3.240437E-07,3.433346E-09,8.387735E-10,6.275584E-08
3.287937E-07,3.483584E-09,8.512438E-10,6.275568E-08
3.335437E-07,3.533818E-09,8.637057E-10,6.275552E-08
3.382937E-07,3.584050E-09,8.761594E-10,6.275537E-08
3.430437E-07,3.634279E-09,8.886048E-10,6.275521E-08
3.477937E-07,3.684506E-09,9.010420E-10,6.275506E-08
3.525437E-07,3.734729E-09,9.134709E-10,6.275490E-08
3.572937E-07,3.784951E-09,9.258917E-10,6.275475E-08
3.620437E-07,3.835169E-09,9.383042E-10,6.275459E-08
3.667937E-07,3.885385E-09,9.507085E-10,6.275444E-08
3.715437E-07,3.935599E-09,9.631046E-10,6.275428E-08
3.762937E-07,3.985809E-09,9.754925E-10,6.275413E-08
3.810437E-07,4.036017E-09,9.878723E-10,6.275397E-08
3.857937E-07,4.086222E-09,1.000244E-09,6.275381E-08
3.905437E-07,4.136425E-09,1.012607E-09,6.275366E-08
3.952937E-07,4.186625E-09,1.024963E-09,6.275350E-08
4.000437E-07,4.236823E-09,1.037310E-09,6.275335E-08
4.047937E-07,4.287017E-09,1.049649E-09,6.275319E-08
4.095437E-07,4.337209E-09,1.061980E-09,6.275303E-08
4.142937E-07,4.387399E-09,1.074302E-09,6.275288E-08
4.190437E-07,4.437585E-09,1.086617E-09,6.275272E-08
4.237937E-07,4.487769E-09,1.098924E-09,6.275257E-08
4.285437E-07,4.537951E-09,1.111222E-09,6.275241E-08
4.332937E-07,4.588130E-09,1.123513E-09,6.275225E-08
4.380437E-07,4.638306E-09,1.135795E-09,6.275210E-08
4.427937E-07,4.688479E-09,1.148069E-09,6.275194E-08
4.475437E-07,4.738650E-09,1.160335E-09,6.275179E-08
4.522937E-07,4.788818E-09,1.172594E-09,6.275163E-08
4.570437E-07,4.838983E-09,1.184844E-09,6.275147E-08
4.617937E-07,4.889146E-09,1.197086E-09,6.275132E-08
4.665437E-07,4.939306E-09,1.209320E-09,6.275116E-08
4.712937E-07,4.989463E-09,1.221546E-09,6.275101E-08
4.760437E-07,5.039618E-09,1.233764E-09,6.275085E-08
4.807937E-07,5.089770E-09,1.245975E-09,6.275069E-08
4.855437E-07,5.139919E-09,1.258177E-09,6.275054E-08
4.902937E-07,5.190066E-09,1.270371E-09,6.275038E-08
4.950437E-07,5.240210E-09,1.282557E-09,6.275022E-08
4.997937E-07,5.290351E-09,1.294735E-09,6.275007E-08
5.045437E-07,5.340490E-09,1.306906E-09,6.274991E-08
5.092937E-07,5.390626E-09,1.319068E-09,6.274975E-08
5.140437E-07,5.440759E-09,1.331223E-09,6.274960E-08
5.187937E-07,5.490890E-09,1.343369E-09,6.274944E-08
5.235437E-07,5.541018E-09,1.355508E-09,6.274928E-08
5.282937E-07,5.591143E-09,1.367638E-09,6.274913E-08
5.330437E-07,5.641266E-09,1.379761E-09,6.274897E-08
5.377937E-07,5.691386E-09,1.391876E-09,6.274881E-08
5.425437E-07,5.741503E-09,1.403983E-09,6.274866E-08
5.472937E-07,5.791617E-09,1.416083E-09,6.274850E-08
5.520437E-07,5.841729E-09,1.428174E-09,6.274834E-08
5.567937E-07,5.891838E-09,1.440257E-09,6.274819E-08
5.615437E-07,5.941945E-09,1.452333E-09,6.274803E-08
