t (s),I [Positive ions] (A),I [Negative ions] (A),I [Electrons] (A)
0.000000E+00,-1.864233E-13,-3.823676E-19,-9.181730E-11
1.000000E-13,-3.728466E-13,-1.019646E-18,-1.836344E-10
2.000000E-13,-5.592699E-13,-1.996806E-18,-2.754513E-10
3.000000E-13,-7.456932E-13,-3.342168E-18,-3.672680E-10
4.000000E-13,-9.321165E-13,-5.065174E-18,-4.590845E-10
1.778325E-12,-3.501635E-12,-6.775147E-17,-1.724589E-09
1.302020E-11,-2.445909E-11,-3.290810E-15,-1.204472E-08
7.328689E-11,-1.368096E-10,-1.028796E-13,-6.733201E-08
3.043542E-10,-5.675616E-10,-1.767109E-12,-2.788187E-07
9.831522E-10,-1.832883E-09,-1.833415E-11,-8.958716E-07
2.603030E-09,-4.851900E-09,-1.269593E-10,-2.342347E-06
5.865332E-09,-1.092935E-08,-6.291622E-10,-5.138500E-06
1.061533E-08,-1.977112E-08,-1.991415E-09,-8.917493E-06
1.536533E-08,-2.860338E-08,-4.037810E-09,-1.233815E-05
2.011533E-08,-3.742533E-08,-6.695804E-09,-1.539053E-05
2.486533E-08,-4.623658E-08,-9.890299E-09,-1.806585E-05
2.961533E-08,-5.503700E-08,-1.354544E-08,-2.035510E-05
3.436533E-08,-6.382669E-08,-1.758495E-08,-2.224852E-05
3.911533E-08,-7.260584E-08,-2.193233E-08,-2.373758E-05
4.386533E-08,-8.137469E-08,-2.651159E-08,-2.482105E-05
4.861533E-08,-9.013342E-08,-3.124951E-08,-2.551504E-05
5.336533E-08,-9.888219E-08,-3.607966E-08,-2.586358E-05
5.811533E-08,-1.076211E-07,-4.094739E-08,-2.594291E-05
6.286533E-08,-1.163503E-07,-4.581435E-08,-2.585329E-05
6.761533E-08,-1.250698E-07,-5.066015E-08,-2.569847E-05
7.236533E-08,-1.337796E-07,-5.548028E-08,-2.556050E-05
7.711533E-08,-1.424798E-07,-6.028057E-08,-2.548241E-05
8.186533E-08,-1.511704E-07,-6.507052E-08,-2.546719E-05
8.661533E-08,-1.598515E-07,-6.985805E-08,-2.549200E-05
9.136533E-08,-1.685232E-07,-7.464713E-08,-2.552836E-05
9.611533E-08,-1.771856E-07,-7.943811E-08,-2.555713E-05
1.008653E-07,-1.858387E-07,-8.422954E-08,-2.557293E-05
1.056153E-07,-1.944827E-07,-8.901990E-08,-2.557971E-05
1.103653E-07,-2.031176E-07,-9.380836E-08,-2.558381E-05
1.151153E-07,-2.117435E-07,-9.859482E-08,-2.558926E-05
1.198653E-07,-2.203604E-07,-1.033795E-07,-2.559689E-05
1.246153E-07,-2.289684E-07,-1.081626E-07,-2.560574E-05
1.293653E-07,-2.375675E-07,-1.129443E-07,-2.561472E-05
1.341153E-07,-2.461579E-07,-1.177244E-07,-2.562331E-05
1.388653E-07,-2.547397E-07,-1.225030E-07,-2.563155E-05
1.436153E-07,-2.633128E-07,-1.272801E-07,-2.563962E-05
1.483653E-07,-2.718773E-07,-1.320555E-07,-2.564766E-05
1.531153E-07,-2.804333E-07,-1.368294E-07,-2.565569E-05
1.578653E-07,-2.889809E-07,-1.416016E-07,-2.566369E-05
1.626153E-07,-2.975201E-07,-1.463723E-07,-2.567163E-05
1.673653E-07,-3.060510E-07,-1.511413E-07,-2.567950E-05
1.721153E-07,-3.145737E-07,-1.559086E-07,-2.568730E-05
1.768653E-07,-3.230882E-07,-1.606744E-07,-2.569505E-05
1.816153E-07,-3.315945E-07,-1.654384E-07,-2.570274E-05
1.863653E-07,-3.400928E-07,-1.702008E-07,-2.571037E-05
1.911153E-07,-3.485830E-07,-1.749616E-07,-2.571795E-05
1.958653E-07,-3.570653E-07,-1.797206E-07,-2.572548E-05
2.006153E-07,-3.655397E-07,-1.844779E-07,-2.573296E-05
2.053653E-07,-3.740063E-07,-1.892334E-07,-2.574039E-05
2.101153E-07,-3.824650E-07,-1.939872E-07,-2.574777E-05
2.148653E-07,-3.909161E-07,-1.987393E-07,-2.575510E-05
2.196153E-07,-3.993594E-07,-2.034896E-07,-2.576239E-05
2.243653E-07,-4.077951E-07,-2.082380E-07,-2.576964E-05
2.291153E-07,-4.162233E-07,-2.129847E-07,-2.577685E-05
2.338653E-07,-4.246439E-07,-2.177295E-07,-2.578401E-05
2.386153E-07,-4.330571E-07,-2.224724E-07,-2.579113E-05
2.433653E-07,-4.414629E-07,-2.272135E-07,-2.579821E-05
2.481153E-07,-4.498613E-07,-2.319526E-07,-2.580524E-05
2.528653E-07,-4.582523E-07,-2.366898E-07,-2.581222E-05
