t (s),I [Positive ions] (A),I [Negative ions] (A),I [Electrons] (A)
0.000000E+00,1.342427E-15,2.751290E-21,6.606031E-13
1.000000E-13,2.684854E-15,7.336758E-21,1.321201E-12
2.000000E-13,4.027281E-15,1.436778E-20,1.981791E-12
3.000000E-13,5.369708E-15,2.404812E-20,2.642374E-12
4.000000E-13,6.712134E-15,3.644570E-20,3.302949E-12
1.778147E-12,2.521275E-14,4.873800E-19,1.240582E-11
1.301729E-11,1.760901E-13,2.365693E-17,8.658784E-11
7.325901E-11,9.847908E-13,7.377925E-16,4.826996E-10
3.040950E-10,4.083590E-12,1.256624E-14,1.978747E-09
9.806800E-10,1.316620E-11,1.273808E-13,6.179641E-09
2.583260E-09,3.467936E-11,8.383109E-13,1.518178E-08
5.793683E-09,7.777546E-11,3.849460E-12,3.006212E-08
1.054368E-08,1.415364E-10,1.138338E-11,4.643134E-08
1.529368E-08,2.052947E-10,2.173655E-11,5.790783E-08
2.004368E-08,2.690502E-10,3.415981E-11,6.589957E-08
2.479368E-08,3.328029E-10,4.806331E-11,7.139397E-08
2.954368E-08,3.965527E-10,6.299845E-11,7.508070E-08
3.429368E-08,4.602996E-10,7.862805E-11,7.745260E-08
3.904368E-08,5.240435E-10,9.470064E-11,7.887279E-08
4.379368E-08,5.877843E-10,1.110314E-10,7.961775E-08
4.854368E-08,6.515221E-10,1.274886E-10,7.990511E-08
5.329368E-08,7.152567E-10,1.439840E-10,7.991009E-08
5.804368E-08,7.789881E-10,1.604652E-10,7.977265E-08
6.279368E-08,8.427163E-10,1.769078E-10,7.959755E-08
6.754368E-08,9.064414E-10,1.933076E-10,7.945180E-08
7.229368E-08,9.701631E-10,2.096719E-10,7.936480E-08
7.704368E-08,1.033882E-09,2.260122E-10,7.933499E-08
8.179368E-08,1.097597E-09,2.423379E-10,7.934260E-08
8.654368E-08,1.161309E-09,2.586547E-10,7.936401E-08
9.129368E-08,1.225018E-09,2.749640E-10,7.938232E-08
9.604368E-08,1.288723E-09,2.912647E-10,7.939103E-08
1.007937E-07,1.352425E-09,3.075553E-10,7.939156E-08
1.055437E-07,1.416124E-09,3.238346E-10,7.938845E-08
1.102937E-07,1.479819E-09,3.401024E-10,7.938541E-08
1.150437E-07,1.543512E-09,3.563587E-10,7.938388E-08
1.197937E-07,1.607200E-09,3.726038E-10,7.938360E-08
