t (s),I [Positive ions] (A),I [Negative ions] (A),I [Electrons] (A)
0.000000E+00,-5.758325E-14,-1.181074E-19,-2.836093E-11
1.000000E-13,-1.151665E-13,-3.149528E-19,-5.672180E-11
2.000000E-13,-1.727497E-13,-6.167821E-19,-8.508261E-11
3.000000E-13,-2.303330E-13,-1.032344E-18,-1.134433E-10
4.000000E-13,-2.879162E-13,-1.564553E-18,-1.418040E-10
1.778325E-12,-1.081600E-12,-2.092737E-17,-5.326985E-10
1.302020E-11,-7.555029E-12,-1.016480E-15,-3.720425E-09
7.328689E-11,-4.225834E-11,-3.177790E-14,-2.079781E-08
3.043542E-10,-1.753109E-10,-5.458324E-13,-8.612273E-08
9.831522E-10,-5.661490E-10,-5.663133E-12,-2.767207E-07
2.603030E-09,-1.498676E-09,-3.921575E-11,-7.235144E-07
5.865332E-09,-3.375909E-09,-1.943384E-10,-1.587204E-06
1.061533E-08,-6.107008E-09,-6.151202E-10,-2.754494E-06
1.536533E-08,-8.835188E-09,-1.247249E-09,-3.811180E-06
2.011533E-08,-1.156022E-08,-2.068356E-09,-4.754298E-06
2.486533E-08,-1.428198E-08,-3.055312E-09,-5.581242E-06
2.961533E-08,-1.700043E-08,-4.184776E-09,-6.289293E-06
3.436533E-08,-1.971561E-08,-5.433304E-09,-6.875422E-06
3.911533E-08,-2.242756E-08,-6.777369E-09,-7.336858E-06
4.386533E-08,-2.513634E-08,-8.193588E-09,-7.672949E-06
4.861533E-08,-2.784199E-08,-9.659382E-09,-7.888313E-06
5.336533E-08,-3.054454E-08,-1.115419E-08,-7.996202E-06
5.811533E-08,-3.324399E-08,-1.266103E-08,-8.019971E-06
6.286533E-08,-3.594037E-08,-1.416793E-08,-7.990666E-06
6.761533E-08,-3.863366E-08,-1.566846E-08,-7.940632E-06
7.236533E-08,-4.132388E-08,-1.716114E-08,-7.895616E-06
7.711533E-08,-4.401105E-08,-1.864774E-08,-7.869217E-06
8.186533E-08,-4.669518E-08,-2.013121E-08,-7.862472E-06
8.661533E-08,-4.937628E-08,-2.161404E-08,-7.868281E-06
9.136533E-08,-5.205438E-08,-2.309749E-08,-7.877734E-06
9.611533E-08,-5.472949E-08,-2.458168E-08,-7.884842E-06
1.008653E-07,-5.740163E-08,-2.606617E-08,-7.887912E-06
1.056153E-07,-6.007081E-08,-2.755048E-08,-7.888189E-06
1.103653E-07,-6.273704E-08,-2.903436E-08,-7.887653E-06
1.151153E-07,-6.540033E-08,-3.051778E-08,-7.887558E-06
1.198653E-07,-6.806070E-08,-3.200082E-08,-7.888158E-06
1.246153E-07,-7.071817E-08,-3.348354E-08,-7.889153E-06
1.293653E-07,-7.337274E-08,-3.496597E-08,-7.890201E-06
1.341153E-07,-7.602444E-08,-3.644813E-08,-7.891147E-06
1.388653E-07,-7.867327E-08,-3.792999E-08,-7.892000E-06
1.436153E-07,-8.131925E-08,-3.941155E-08,-7.892820E-06
1.483653E-07,-8.396240E-08,-4.089280E-08,-7.893647E-06
1.531153E-07,-8.660272E-08,-4.237376E-08,-7.894488E-06
1.578653E-07,-8.924023E-08,-4.385442E-08,-7.895337E-06
1.626153E-07,-9.187494E-08,-4.533478E-08,-7.896184E-06
1.673653E-07,-9.450687E-08,-4.681484E-08,-7.897028E-06
1.721153E-07,-9.713602E-08,-4.829461E-08,-7.897868E-06
1.768653E-07,-9.976241E-08,-4.977408E-08,-7.898707E-06
1.816153E-07,-1.023861E-07,-5.125326E-08,-7.899545E-06
