t (s),I [Positive ions] (A),I [Negative ions] (A),I [Electrons] (A)
0.000000E+00,-1.165249E-13,-2.390008E-19,-5.739088E-11
1.000000E-13,-2.330497E-13,-6.373352E-19,-1.147817E-10
2.000000E-13,-3.495746E-13,-1.248114E-18,-1.721723E-10
3.000000E-13,-4.660994E-13,-2.089040E-18,-2.295628E-10
4.000000E-13,-5.826243E-13,-3.166014E-18,-2.869531E-10
1.778325E-12,-2.188715E-12,-4.234841E-17,-1.077963E-09
1.302020E-11,-1.528828E-11,-2.056938E-15,-7.528614E-09
7.328689E-11,-8.551354E-11,-6.430543E-14,-4.208622E-08
3.043542E-10,-3.547573E-10,-1.104541E-12,-1.742771E-07
9.831522E-10,-1.145653E-09,-1.145986E-11,-5.599692E-07
2.603030E-09,-3.032706E-09,-7.935658E-11,-1.464096E-06
5.865332E-09,-6.831453E-09,-3.932612E-10,-3.211847E-06
1.061533E-08,-1.235806E-08,-1.244748E-09,-5.573948E-06
1.536533E-08,-1.787875E-08,-2.523889E-09,-7.712154E-06
2.011533E-08,-2.339303E-08,-4.185386E-09,-9.620374E-06
2.486533E-08,-2.890066E-08,-6.182370E-09,-1.129323E-05
2.961533E-08,-3.440156E-08,-8.467526E-09,-1.272517E-05
3.436533E-08,-3.989580E-08,-1.099331E-08,-1.391007E-05
3.911533E-08,-4.538348E-08,-1.371201E-08,-1.484245E-05
4.386533E-08,-5.086474E-08,-1.657623E-08,-1.552124E-05
4.861533E-08,-5.633966E-08,-1.954024E-08,-1.595611E-05
5.336533E-08,-6.180834E-08,-2.256247E-08,-1.617423E-05
5.811533E-08,-6.727080E-08,-2.560867E-08,-1.622301E-05
6.286533E-08,-7.272709E-08,-2.865471E-08,-1.616522E-05
6.761533E-08,-7.817723E-08,-3.168772E-08,-1.606603E-05
7.236533E-08,-8.362124E-08,-3.470476E-08,-1.597717E-05
7.711533E-08,-8.905914E-08,-3.770944E-08,-1.592588E-05
