t (s),I [Positive ions] (A),I [Negative ions] (A),I [Electrons] (A)
0.000000E+00,-4.144184E-16,-8.500017E-22,-2.041095E-13
1.000000E-13,-8.288367E-16,-2.266670E-21,-4.082187E-13
2.000000E-13,-1.243255E-15,-4.438892E-21,-6.123274E-13
3.000000E-13,-1.657673E-15,-7.429629E-21,-8.164355E-13
4.000000E-13,-2.072092E-15,-1.125986E-20,-1.020543E-12
1.778325E-12,-7.784123E-15,-1.506113E-19,-3.833755E-12
1.302020E-11,-5.437246E-14,-7.315460E-18,-2.677537E-11
7.328689E-11,-3.041272E-13,-2.287010E-16,-1.496788E-10
3.043542E-10,-1.261688E-12,-3.928277E-15,-6.198130E-10
9.831522E-10,-4.074493E-12,-4.075676E-14,-1.991519E-09
2.603030E-09,-1.078576E-11,-2.822301E-13,-5.207029E-09
5.865331E-09,-2.429594E-11,-1.398626E-12,-1.142288E-08
1.061533E-08,-4.395132E-11,-4.426943E-12,-1.982377E-08
1.536533E-08,-6.358575E-11,-8.976372E-12,-2.742889E-08
2.011533E-08,-8.319761E-11,-1.488607E-11,-3.421729E-08
2.486533E-08,-1.027860E-10,-2.198977E-11,-4.017053E-08
2.961533E-08,-1.223508E-10,-3.011980E-11,-4.526928E-08
3.436533E-08,-1.418921E-10,-3.910778E-11,-4.949167E-08
3.911533E-08,-1.614103E-10,-4.878475E-11,-5.281732E-08
4.386533E-08,-1.809057E-10,-5.898270E-11,-5.524069E-08
4.861533E-08,-2.003786E-10,-6.953923E-11,-5.679383E-08
5.336533E-08,-2.198291E-10,-8.030625E-11,-5.757101E-08
5.811533E-08,-2.392571E-10,-9.116128E-11,-5.773968E-08
6.286533E-08,-2.586627E-10,-1.020176E-10,-5.752349E-08
6.761533E-08,-2.780459E-10,-1.128286E-10,-5.715622E-08
7.236533E-08,-2.974067E-10,-1.235833E-10,-5.682443E-08
7.711533E-08,-3.167452E-10,-1.342943E-10,-5.662700E-08
8.186533E-08,-3.360616E-10,-1.449831E-10,-5.657174E-08
8.661533E-08,-3.553559E-10,-1.556675E-10,-5.660741E-08
9.136533E-08,-3.746283E-10,-1.663568E-10,-5.666953E-08
9.611533E-08,-3.938788E-10,-1.770518E-10,-5.671472E-08
1.008653E-07,-4.131074E-10,-1.877495E-10,-5.673074E-08
1.056153E-07,-4.323144E-10,-1.984464E-10,-5.672658E-08
1.103653E-07,-4.514996E-10,-2.091405E-10,-5.671658E-08
1.151153E-07,-4.706633E-10,-2.198318E-10,-5.670979E-08
1.198653E-07,-4.898054E-10,-2.305206E-10,-5.670803E-08
1.246153E-07,-5.089260E-10,-2.412077E-10,-5.670912E-08
1.293653E-07,-5.280253E-10,-2.518931E-10,-5.671060E-08
1.341153E-07,-5.471032E-10,-2.625769E-10,-5.671134E-08
1.388653E-07,-5.661600E-10,-2.732590E-10,-5.671140E-08
1.436153E-07,-5.851956E-10,-2.839394E-10,-5.671125E-08
1.483653E-07,-6.042101E-10,-2.946180E-10,-5.671115E-08
1.531153E-07,-6.232036E-10,-3.052949E-10,-5.671116E-08
1.578653E-07,-6.421761E-10,-3.159701E-10,-5.671123E-08
1.626153E-07,-6.611277E-10,-3.266436E-10,-5.671129E-08
1.673653E-07,-6.800586E-10,-3.373154E-10,-5.671135E-08
1.721153E-07,-6.989687E-10,-3.479856E-10,-5.671139E-08
1.768653E-07,-7.178581E-10,-3.586541E-10,-5.671143E-08
1.816153E-07,-7.367270E-10,-3.693209E-10,-5.671148E-08
1.863653E-07,-7.555753E-10,-3.799861E-10,-5.671152E-08
1.911153E-07,-7.744031E-10,-3.906496E-10,-5.671157E-08
1.958653E-07,-7.932106E-10,-4.013114E-10,-5.671161E-08
2.006153E-07,-8.119977E-10,-4.119717E-10,-5.671166E-08
2.053653E-07,-8.307646E-10,-4.226302E-10,-5.671170E-08
2.101153E-07,-8.495112E-10,-4.332872E-10,-5.671175E-08
2.148653E-07,-8.682377E-10,-4.439425E-10,-5.671179E-08
2.196153E-07,-8.869442E-10,-4.545961E-10,-5.671184E-08
2.243653E-07,-9.056306E-10,-4.652481E-10,-5.671188E-08
2.291153E-07,-9.242971E-10,-4.758984E-10,-5.671193E-08
2.338653E-07,-9.429438E-10,-4.865471E-10,-5.671198E-08
2.386153E-07,-9.615706E-10,-4.971941E-10,-5.671202E-08
2.433653E-07,-9.801776E-10,-5.078394E-10,-5.671207E-08
2.481153E-07,-9.987650E-10,-5.184831E-10,-5.671211E-08
2.528653E-07,-1.017333E-09,-5.291250E-10,-5.671216E-08
2.576153E-07,-1.035881E-09,-5.397653E-10,-5.671220E-08
2.623653E-07,-1.054410E-09,-5.504039E-10,-5.671225E-08
2.671153E-07,-1.072919E-09,-5.610407E-10,-5.671229E-08
2.718653E-07,-1.091409E-09,-5.716759E-10,-5.671234E-08
2.766153E-07,-1.109879E-09,-5.823093E-10,-5.671238E-08
2.813653E-07,-1.128331E-09,-5.929410E-10,-5.671243E-08
2.861153E-07,-1.146763E-09,-6.035710E-10,-5.671247E-08
2.908653E-07,-1.165176E-09,-6.141992E-10,-5.671252E-08
2.956153E-07,-1.183569E-09,-6.248257E-10,-5.671256E-08
3.003653E-07,-1.201944E-09,-6.354504E-10,-5.671261E-08
3.051153E-07,-1.220300E-09,-6.460734E-10,-5.671265E-08
3.098653E-07,-1.238637E-09,-6.566946E-10,-5.671270E-08
3.146153E-07,-1.256955E-09,-6.673141E-10,-5.671274E-08
3.193653E-07,-1.275254E-09,-6.779317E-10,-5.671279E-08
3.241153E-07,-1.293535E-09,-6.885477E-10,-5.671283E-08
3.288653E-07,-1.311797E-09,-6.991618E-10,-5.671288E-08
3.336153E-07,-1.330040E-09,-7.097741E-10,-5.671293E-08
3.383653E-07,-1.348265E-09,-7.203847E-10,-5.671297E-08
3.431153E-07,-1.366471E-09,-7.309934E-10,-5.671302E-08
3.478653E-07,-1.384659E-09,-7.416004E-10,-5.671306E-08
3.526153E-07,-1.402828E-09,-7.522056E-10,-5.671311E-08
3.573653E-07,-1.420979E-09,-7.628090E-10,-5.671315E-08
3.621153E-07,-1.439111E-09,-7.734105E-10,-5.671320E-08
3.668653E-07,-1.457226E-09,-7.840103E-10,-5.671324E-08
3.716153E-07,-1.475322E-09,-7.946083E-10,-5.671329E-08
3.763653E-07,-1.493400E-09,-8.052045E-10,-5.671333E-08
3.811153E-07,-1.511460E-09,-8.157989E-10,-5.671338E-08
3.858653E-07,-1.529502E-09,-8.263915E-10,-5.671342E-08
3.906153E-07,-1.547526E-09,-8.369823E-10,-5.671347E-08
3.953653E-07,-1.565532E-09,-8.475713E-10,-5.671351E-08
4.001153E-07,-1.583520E-09,-8.581585E-10,-5.671356E-08
4.048653E-07,-1.601490E-09,-8.687440E-10,-5.671360E-08
4.096153E-07,-1.619443E-09,-8.793277E-10,-5.671365E-08
4.143653E-07,-1.637378E-09,-8.899096E-10,-5.671369E-08
4.191153E-07,-1.655295E-09,-9.004898E-10,-5.671374E-08
4.238653E-07,-1.673194E-09,-9.110682E-10,-5.671379E-08
4.286153E-07,-1.691076E-09,-9.216449E-10,-5.671383E-08
4.333653E-07,-1.708941E-09,-9.322198E-10,-5.671388E-08
4.381153E-07,-1.726787E-09,-9.427930E-10,-5.671392E-08
4.428653E-07,-1.744617E-09,-9.533644E-10,-5.671397E-08
4.476153E-07,-1.762429E-09,-9.639342E-10,-5.671401E-08
4.523653E-07,-1.780224E-09,-9.745022E-10,-5.671406E-08
4.571153E-07,-1.798001E-09,-9.850685E-10,-5.671410E-08
4.618653E-07,-1.815762E-09,-9.956330E-10,-5.671415E-08
4.666153E-07,-1.833505E-09,-1.006196E-09,-5.671419E-08
4.713653E-07,-1.851231E-09,-1.016757E-09,-5.671424E-08
4.761153E-07,-1.868939E-09,-1.027317E-09,-5.671428E-08
4.808653E-07,-1.886631E-09,-1.037874E-09,-5.671433E-08
4.856153E-07,-1.904306E-09,-1.048430E-09,-5.671437E-08
4.903653E-07,-1.921964E-09,-1.058985E-09,-5.671442E-08
4.951153E-07,-1.939605E-09,-1.069538E-09,-5.671446E-08
4.998653E-07,-1.957229E-09,-1.080089E-09,-5.671451E-08
5.046153E-07,-1.974836E-09,-1.090638E-09,-5.671455E-08
5.093653E-07,-1.992426E-09,-1.101186E-09,-5.671460E-08
5.141153E-07,-2.010000E-09,-1.111732E-09,-5.671464E-08
5.188653E-07,-2.027557E-09,-1.122276E-09,-5.671469E-08
5.236153E-07,-2.045098E-09,-1.132819E-09,-5.671473E-08
5.283653E-07,-2.062621E-09,-1.143360E-09,-5.671478E-08
5.331153E-07,-2.080129E-09,-1.153900E-09,-5.671482E-08
5.378653E-07,-2.097620E-09,-1.164438E-09,-5.671487E-08
5.426153E-07,-2.115094E-09,-1.174974E-09,-5.671491E-08
5.473653E-07,-2.132552E-09,-1.185509E-09,-5.671496E-08
5.521153E-07,-2.149993E-09,-1.196042E-09,-5.671501E-08
5.568653E-07,-2.167418E-09,-1.206573E-09,-5.671505E-08
5.616153E-07,-2.184827E-09,-1.217103E-09,-5.671510E-08
5.663653E-07,-2.202220E-09,-1.227631E-09,-5.671514E-08
5.711153E-07,-2.219596E-09,-1.238157E-09,-5.671519E-08
5.758653E-07,-2.236957E-09,-1.248682E-09,-5.671523E-08
5.806153E-07,-2.254301E-09,-1.259205E-09,-5.671528E-08
5.853653E-07,-2.271629E-09,-1.269727E-09,-5.671532E-08
5.901153E-07,-2.288941E-09,-1.280247E-09,-5.671537E-08
5.948653E-07,-2.306237E-09,-1.290765E-09,-5.671541E-08
5.996153E-07,-2.323517E-09,-1.301281E-09,-5.671546E-08
6.043653E-07,-2.340781E-09,-1.311796E-09,-5.671550E-08
6.091153E-07,-2.358030E-09,-1.322310E-09,-5.671555E-08
6.138653E-07,-2.375262E-09,-1.332821E-09,-5.671559E-08
6.186153E-07,-2.392479E-09,-1.343331E-09,-5.671564E-08
6.233653E-07,-2.409680E-09,-1.353840E-09,-5.671568E-08
6.281153E-07,-2.426865E-09,-1.364346E-09,-5.671573E-08
6.328653E-07,-2.444034E-09,-1.374851E-09,-5.671577E-08
6.376153E-07,-2.461188E-09,-1.385355E-09,-5.671582E-08
6.423653E-07,-2.478327E-09,-1.395856E-09,-5.671586E-08
6.471153E-07,-2.495449E-09,-1.406356E-09,-5.671591E-08
6.518653E-07,-2.512557E-09,-1.416854E-09,-5.671595E-08
6.566153E-07,-2.529648E-09,-1.427351E-09,-5.671600E-08
6.613653E-07,-2.546725E-09,-1.437846E-09,-5.671604E-08
6.661153E-07,-2.563786E-09,-1.448339E-09,-5.671609E-08
6.708653E-07,-2.580831E-09,-1.458831E-09,-5.671613E-08
6.756153E-07,-2.597861E-09,-1.469320E-09,-5.671618E-08
6.803653E-07,-2.614876E-09,-1.479809E-09,-5.671622E-08
6.851153E-07,-2.631876E-09,-1.490295E-09,-5.671627E-08
6.898653E-07,-2.648860E-09,-1.500780E-09,-5.671631E-08
6.946153E-07,-2.665830E-09,-1.511263E-09,-5.671636E-08
6.993653E-07,-2.682784E-09,-1.521744E-09,-5.671640E-08
7.041153E-07,-2.699723E-09,-1.532224E-09,-5.671645E-08
7.088653E-07,-2.716647E-09,-1.542702E-09,-5.671649E-08
7.136153E-07,-2.733556E-09,-1.553178E-09,-5.671654E-08
7.183653E-07,-2.750450E-09,-1.563652E-09,-5.671658E-08
7.231153E-07,-2.767329E-09,-1.574125E-09,-5.671663E-08
7.278653E-07,-2.784193E-09,-1.584596E-09,-5.671667E-08
7.326153E-07,-2.801042E-09,-1.595065E-09,-5.671672E-08
7.373653E-07,-2.817876E-09,-1.605533E-09,-5.671676E-08
7.421153E-07,-2.834696E-09,-1.615999E-09,-5.671681E-08
7.468653E-07,-2.851500E-09,-1.626463E-09,-5.671685E-08
7.516153E-07,-2.868290E-09,-1.636925E-09,-5.671690E-08
7.563653E-07,-2.885066E-09,-1.647386E-09,-5.671694E-08
7.611153E-07,-2.901826E-09,-1.657845E-09,-5.671699E-08
7.658653E-07,-2.918572E-09,-1.668302E-09,-5.671703E-08
7.706153E-07,-2.935304E-09,-1.678758E-09,-5.671708E-08
7.753653E-07,-2.952020E-09,-1.689211E-09,-5.671712E-08
7.801153E-07,-2.968723E-09,-1.699663E-09,-5.671717E-08
7.848653E-07,-2.985410E-09,-1.710114E-09,-5.671721E-08
7.896153E-07,-3.002084E-09,-1.720562E-09,-5.671725E-08
7.943653E-07,-3.018742E-09,-1.731009E-09,-5.671730E-08
7.991153E-07,-3.035387E-09,-1.741454E-09,-5.671734E-08
8.038653E-07,-3.052017E-09,-1.751897E-09,-5.671739E-08
8.086153E-07,-3.068633E-09,-1.762339E-09,-5.671743E-08
8.133653E-07,-3.085234E-09,-1.772779E-09,-5.671748E-08
8.181153E-07,-3.101821E-09,-1.783217E-09,-5.671752E-08
8.228653E-07,-3.118394E-09,-1.793653E-09,-5.671757E-08
8.276153E-07,-3.134953E-09,-1.804088E-09,-5.671761E-08
8.323653E-07,-3.151497E-09,-1.814521E-09,-5.671766E-08
8.371153E-07,-3.168027E-09,-1.824952E-09,-5.671770E-08
8.418653E-07,-3.184544E-09,-1.835381E-09,-5.671775E-08
8.466153E-07,-3.201046E-09,-1.845809E-09,-5.671779E-08
8.513653E-07,-3.217534E-09,-1.856235E-09,-5.671784E-08
8.561153E-07,-3.234008E-09,-1.866659E-09,-5.671788E-08
8.608653E-07,-3.250468E-09,-1.877081E-09,-5.671793E-08
8.656153E-07,-3.266914E-09,-1.887502E-09,-5.671797E-08
8.703653E-07,-3.283347E-09,-1.897921E-09,-5.671802E-08
8.751153E-07,-3.299765E-09,-1.908338E-09,-5.671806E-08
8.798653E-07,-3.316169E-09,-1.918754E-09,-5.671810E-08
8.846153E-07,-3.332560E-09,-1.929167E-09,-5.671815E-08
8.893653E-07,-3.348937E-09,-1.939579E-09,-5.671819E-08
8.941153E-07,-3.365300E-09,-1.949990E-09,-5.671824E-08
8.988653E-07,-3.381649E-09,-1.960398E-09,-5.671828E-08
9.036153E-07,-3.397985E-09,-1.970805E-09,-5.671833E-08
9.083653E-07,-3.414307E-09,-1.981210E-09,-5.671837E-08
9.131153E-07,-3.430615E-09,-1.991613E-09,-5.671842E-08
9.178653E-07,-3.446910E-09,-2.002015E-09,-5.671846E-08
9.226153E-07,-3.463191E-09,-2.012415E-09,-5.671851E-08
9.273653E-07,-3.479459E-09,-2.022813E-09,-5.671855E-08
9.321153E-07,-3.495713E-09,-2.033209E-09,-5.671860E-08
9.368653E-07,-3.511953E-09,-2.043604E-09,-5.671864E-08
9.416153E-07,-3.528180E-09,-2.053997E-09,-5.671868E-08
9.463653E-07,-3.544394E-09,-2.064388E-09,-5.671873E-08
9.511153E-07,-3.560594E-09,-2.074777E-09,-5.671877E-08
9.558653E-07,-3.576781E-09,-2.085165E-09,-5.671882E-08
9.606153E-07,-3.592954E-09,-2.095551E-09,-5.671886E-08
9.653653E-07,-3.609115E-09,-2.105935E-09,-5.671891E-08
9.701153E-07,-3.625261E-09,-2.116317E-09,-5.671895E-08
9.748653E-07,-3.641395E-09,-2.126698E-09,-5.671900E-08
9.796153E-07,-3.657515E-09,-2.137077E-09,-5.671904E-08
9.843653E-07,-3.673622E-09,-2.147454E-09,-5.671908E-08
9.891153E-07,-3.689716E-09,-2.157830E-09,-5.671913E-08
9.938653E-07,-3.705797E-09,-2.168204E-09,-5.671917E-08
9.986153E-07,-3.721865E-09,-2.178576E-09,-5.671922E-08
1.003365E-06,-3.737919E-09,-2.188946E-09,-5.671926E-08
1.008115E-06,-3.753961E-09,-2.199314E-09,-5.671931E-08
1.012865E-06,-3.769989E-09,-2.209681E-09,-5.671935E-08
1.017615E-06,-3.786005E-09,-2.220046E-09,-5.671939E-08
1.022365E-06,-3.802007E-09,-2.230409E-09,-5.671944E-08
1.027115E-06,-3.817997E-09,-2.240771E-09,-5.671948E-08
1.031865E-06,-3.833973E-09,-2.251131E-09,-5.671953E-08
1.036615E-06,-3.849937E-09,-2.261489E-09,-5.671957E-08
1.041365E-06,-3.865887E-09,-2.271845E-09,-5.671962E-08
1.046115E-06,-3.881825E-09,-2.282199E-09,-5.671966E-08
1.050865E-06,-3.897750E-09,-2.292552E-09,-5.671971E-08
1.055615E-06,-3.913663E-09,-2.302903E-09,-5.671975E-08
1.060365E-06,-3.929562E-09,-2.313252E-09,-5.671979E-08
1.065115E-06,-3.945449E-09,-2.323600E-09,-5.671984E-08
1.069865E-06,-3.961323E-09,-2.333945E-09,-5.671988E-08
1.074615E-06,-3.977184E-09,-2.344289E-09,-5.671993E-08
1.079365E-06,-3.993033E-09,-2.354631E-09,-5.671997E-08
1.084115E-06,-4.008868E-09,-2.364972E-09,-5.672001E-08
1.088865E-06,-4.024692E-09,-2.375310E-09,-5.672006E-08
1.093615E-06,-4.040502E-09,-2.385647E-09,-5.672010E-08
1.098365E-06,-4.056301E-09,-2.395982E-09,-5.672015E-08
1.103115E-06,-4.072086E-09,-2.406315E-09,-5.672019E-08
1.107865E-06,-4.087859E-09,-2.416647E-09,-5.672024E-08
1.112615E-06,-4.103620E-09,-2.426977E-09,-5.672028E-08
1.117365E-06,-4.119368E-09,-2.437305E-09,-5.672032E-08
1.122115E-06,-4.135104E-09,-2.447631E-09,-5.672037E-08
1.126865E-06,-4.150827E-09,-2.457955E-09,-5.672041E-08
1.131615E-06,-4.166538E-09,-2.468278E-09,-5.672046E-08
1.136365E-06,-4.182236E-09,-2.478598E-09,-5.672050E-08
1.141115E-06,-4.197922E-09,-2.488917E-09,-5.672054E-08
1.145865E-06,-4.213596E-09,-2.499235E-09,-5.672059E-08
1.150615E-06,-4.229258E-09,-2.509550E-09,-5.672063E-08
1.155365E-06,-4.244907E-09,-2.519864E-09,-5.672068E-08
1.160115E-06,-4.260544E-09,-2.530175E-09,-5.672072E-08
1.164865E-06,-4.276169E-09,-2.540485E-09,-5.672076E-08
1.169615E-06,-4.291781E-09,-2.550794E-09,-5.672081E-08
1.174365E-06,-4.307382E-09,-2.561100E-09,-5.672085E-08
