t (s),I [Positive ions] (A),I [Negative ions] (A),I [Electrons] (A)
0.000000E+00,6.329363E-12,1.297196E-17,3.114656E-09
1.000000E-13,1.265873E-11,3.459183E-17,6.229285E-09
2.000000E-13,1.898809E-11,6.774216E-17,9.343881E-09
3.000000E-13,2.531745E-11,1.133837E-16,1.245844E-08
4.000000E-13,3.164682E-11,1.718366E-16,1.557296E-08
1.778147E-12,1.188747E-10,2.297932E-15,5.849177E-08
1.301729E-11,8.302412E-10,1.115393E-13,4.082501E-07
7.325901E-11,4.643157E-09,3.478593E-12,2.275864E-06
3.040950E-10,1.925358E-08,5.924814E-11,9.329528E-06
9.806800E-10,6.207681E-08,6.005837E-10,2.913616E-05
2.583261E-09,1.635073E-07,3.952507E-09,7.157916E-05
5.793697E-09,3.666875E-07,1.814764E-08,1.417162E-04
1.054370E-08,6.672477E-07,5.360492E-08,2.186549E-04
1.529370E-08,9.677192E-07,1.018181E-07,2.717094E-04
2.004370E-08,1.268079E-06,1.584638E-07,3.071806E-04
2.479370E-08,1.568303E-06,2.198342E-07,3.296470E-04
2.954370E-08,1.868371E-06,2.829185E-07,3.424313E-04
3.429370E-08,2.168259E-06,3.452909E-07,3.479913E-04
3.904370E-08,2.467941E-06,4.050281E-07,3.480998E-04
4.379370E-08,2.767391E-06,4.605999E-07,3.440163E-04
4.854370E-08,3.066575E-06,5.108305E-07,3.367164E-04
5.329370E-08,3.365459E-06,5.549573E-07,3.271092E-04
5.804370E-08,3.664004E-06,5.927208E-07,3.161221E-04
6.279370E-08,3.962174E-06,6.244064E-07,3.046318E-04
6.754370E-08,4.259929E-06,6.506907E-07,2.933162E-04
7.229370E-08,4.557236E-06,6.723783E-07,2.825303E-04
7.704370E-08,4.854061E-06,6.902060E-07,2.723859E-04
8.179370E-08,5.150373E-06,7.047908E-07,2.628826E-04
8.654370E-08,5.446143E-06,7.166629E-07,2.539857E-04
9.129370E-08,5.741341E-06,7.263014E-07,2.456615E-04
9.604370E-08,6.035937E-06,7.341337E-07,2.378830E-04
1.007937E-07,6.329903E-06,7.405325E-07,2.306157E-04
1.055437E-07,6.623208E-06,7.458188E-07,2.238179E-04
1.102937E-07,6.915823E-06,7.502701E-07,2.174466E-04
1.150437E-07,7.207721E-06,7.541280E-07,2.114739E-04
