t (s),I [Positive ions] (A),I [Negative ions] (A),I [Electrons] (A)
0.000000E+00,-2.357985E-13,-4.836396E-19,-1.161356E-10
1.000000E-13,-4.715970E-13,-1.289705E-18,-2.322710E-10
2.000000E-13,-7.073955E-13,-2.525670E-18,-3.484061E-10
3.000000E-13,-9.431940E-13,-4.227359E-18,-4.645409E-10
4.000000E-13,-1.178992E-12,-6.406712E-18,-5.806754E-10
1.778325E-12,-4.429062E-12,-8.569580E-17,-2.181355E-09
1.302020E-11,-3.093720E-11,-4.162399E-15,-1.523483E-08
7.328689E-11,-1.730443E-10,-1.301278E-13,-8.516525E-08
3.043542E-10,-7.178833E-10,-2.235137E-12,-3.526653E-07
9.831522E-10,-2.318332E-09,-2.319005E-11,-1.133148E-06
2.603030E-09,-6.136951E-09,-1.605852E-10,-2.962730E-06
5.865332E-09,-1.382405E-08,-7.957991E-10,-6.499456E-06
1.061533E-08,-2.500758E-08,-2.518846E-09,-1.127931E-05
1.536533E-08,-3.617905E-08,-5.107194E-09,-1.560579E-05
2.011533E-08,-4.733745E-08,-8.469024E-09,-1.946616E-05
2.486533E-08,-5.848224E-08,-1.250924E-08,-2.284915E-05
2.961533E-08,-6.961327E-08,-1.713175E-08,-2.574324E-05
3.436533E-08,-8.073067E-08,-2.223993E-08,-2.813613E-05
3.911533E-08,-9.183471E-08,-2.773681E-08,-3.001725E-05
4.386533E-08,-1.029257E-07,-3.352615E-08,-3.138545E-05
4.861533E-08,-1.140039E-07,-3.951530E-08,-3.226169E-05
5.336533E-08,-1.250695E-07,-4.562027E-08,-3.270218E-05
5.811533E-08,-1.361228E-07,-5.177211E-08,-3.280364E-05
6.286533E-08,-1.471638E-07,-5.792249E-08,-3.269280E-05
6.761533E-08,-1.581927E-07,-6.404587E-08,-3.250039E-05
7.236533E-08,-1.692095E-07,-7.013667E-08,-3.232956E-05
7.711533E-08,-1.802142E-07,-7.620227E-08,-3.223428E-05
8.186533E-08,-1.912070E-07,-8.225465E-08,-3.221813E-05
8.661533E-08,-2.021879E-07,-8.830376E-08,-3.225231E-05
9.136533E-08,-2.131570E-07,-9.435456E-08,-3.230095E-05
9.611533E-08,-2.241145E-07,-1.004075E-07,-3.233998E-05
1.008653E-07,-2.350605E-07,-1.064608E-07,-3.236261E-05
1.056153E-07,-2.459951E-07,-1.125124E-07,-3.237382E-05
1.103653E-07,-2.569184E-07,-1.185614E-07,-3.238161E-05
1.151153E-07,-2.678305E-07,-1.246075E-07,-3.239105E-05
1.198653E-07,-2.787315E-07,-1.306510E-07,-3.240317E-05
1.246153E-07,-2.896215E-07,-1.366922E-07,-3.241679E-05
1.293653E-07,-3.005005E-07,-1.427313E-07,-3.243053E-05
1.341153E-07,-3.113687E-07,-1.487681E-07,-3.244375E-05
1.388653E-07,-3.222262E-07,-1.548027E-07,-3.245648E-05
1.436153E-07,-3.330730E-07,-1.608349E-07,-3.246895E-05
1.483653E-07,-3.439093E-07,-1.668647E-07,-3.248133E-05
1.531153E-07,-3.547351E-07,-1.728921E-07,-3.249366E-05
1.578653E-07,-3.655506E-07,-1.789171E-07,-3.250591E-05
1.626153E-07,-3.763557E-07,-1.849396E-07,-3.251806E-05
1.673653E-07,-3.871507E-07,-1.909596E-07,-3.253009E-05
1.721153E-07,-3.979355E-07,-1.969772E-07,-3.254202E-05
1.768653E-07,-4.087103E-07,-2.029922E-07,-3.255385E-05
1.816153E-07,-4.194752E-07,-2.090047E-07,-3.256558E-05
1.863653E-07,-4.302302E-07,-2.150146E-07,-3.257722E-05
1.911153E-07,-4.409753E-07,-2.210219E-07,-3.258878E-05
1.958653E-07,-4.517108E-07,-2.270266E-07,-3.260025E-05
2.006153E-07,-4.624367E-07,-2.330287E-07,-3.261163E-05
2.053653E-07,-4.731530E-07,-2.390281E-07,-3.262291E-05
2.101153E-07,-4.838598E-07,-2.450248E-07,-3.263410E-05
2.148653E-07,-4.945572E-07,-2.510187E-07,-3.264519E-05
2.196153E-07,-5.052453E-07,-2.570099E-07,-3.265617E-05
2.243653E-07,-5.159241E-07,-2.629983E-07,-3.266706E-05
2.291153E-07,-5.265938E-07,-2.689837E-07,-3.267784E-05
2.338653E-07,-5.372543E-07,-2.749662E-07,-3.268852E-05
2.386153E-07,-5.479058E-07,-2.809458E-07,-3.269910E-05
2.433653E-07,-5.585483E-07,-2.869223E-07,-3.270958E-05
2.481153E-07,-5.691819E-07,-2.928957E-07,-3.271995E-05
2.528653E-07,-5.798066E-07,-2.988659E-07,-3.273023E-05
2.576153E-07,-5.904226E-07,-3.048328E-07,-3.274041E-05
2.623653E-07,-6.010299E-07,-3.107965E-07,-3.275049E-05
2.671153E-07,-6.116285E-07,-3.167568E-07,-3.276047E-05
2.718653E-07,-6.222185E-07,-3.227138E-07,-3.277037E-05
2.766153E-07,-6.328001E-07,-3.286672E-07,-3.278019E-05
2.813653E-07,-6.433731E-07,-3.346172E-07,-3.278992E-05
2.861153E-07,-6.539378E-07,-3.405637E-07,-3.279957E-05
2.908653E-07,-6.644941E-07,-3.465066E-07,-3.280914E-05
2.956153E-07,-6.750421E-07,-3.524459E-07,-3.281864E-05
3.003653E-07,-6.855819E-07,-3.583816E-07,-3.282806E-05
3.051153E-07,-6.961136E-07,-3.643135E-07,-3.283742E-05
3.098653E-07,-7.066371E-07,-3.702418E-07,-3.284671E-05
3.146153E-07,-7.171526E-07,-3.761663E-07,-3.285595E-05
3.193653E-07,-7.276600E-07,-3.820871E-07,-3.286513E-05
3.241153E-07,-7.381595E-07,-3.880040E-07,-3.287426E-05
3.288653E-07,-7.486512E-07,-3.939171E-07,-3.288334E-05
3.336153E-07,-7.591349E-07,-3.998263E-07,-3.289236E-05
3.383653E-07,-7.696109E-07,-4.057317E-07,-3.290134E-05
3.431153E-07,-7.800791E-07,-4.116331E-07,-3.291023E-05
3.478653E-07,-7.905396E-07,-4.175307E-07,-3.291904E-05
3.526153E-07,-8.009925E-07,-4.234243E-07,-3.292775E-05
3.573653E-07,-8.114378E-07,-4.293138E-07,-3.293637E-05
3.621153E-07,-8.218755E-07,-4.351993E-07,-3.294489E-05
3.668653E-07,-8.323057E-07,-4.410808E-07,-3.295333E-05
3.716153E-07,-8.427285E-07,-4.469581E-07,-3.296167E-05
3.763653E-07,-8.531438E-07,-4.528313E-07,-3.296993E-05
3.811153E-07,-8.635518E-07,-4.587002E-07,-3.297808E-05
3.858653E-07,-8.739524E-07,-4.645650E-07,-3.298615E-05
3.906153E-07,-8.843457E-07,-4.704255E-07,-3.299414E-05
3.953653E-07,-8.947318E-07,-4.762818E-07,-3.300206E-05
4.001153E-07,-9.051107E-07,-4.821338E-07,-3.300990E-05
4.048653E-07,-9.154824E-07,-4.879815E-07,-3.301770E-05
4.096153E-07,-9.258470E-07,-4.938249E-07,-3.302545E-05
4.143653E-07,-9.362045E-07,-4.996640E-07,-3.303316E-05
4.191153E-07,-9.465549E-07,-5.054989E-07,-3.304081E-05
4.238653E-07,-9.568984E-07,-5.113296E-07,-3.304840E-05
4.286153E-07,-9.672348E-07,-5.171559E-07,-3.305594E-05
4.333653E-07,-9.775643E-07,-5.229781E-07,-3.306340E-05
4.381153E-07,-9.878869E-07,-5.287961E-07,-3.307080E-05
4.428653E-07,-9.982026E-07,-5.346098E-07,-3.307810E-05
4.476153E-07,-1.008512E-06,-5.404194E-07,-3.308531E-05
4.523653E-07,-1.018814E-06,-5.462247E-07,-3.309242E-05
4.571153E-07,-1.029109E-06,-5.520258E-07,-3.309944E-05
4.618653E-07,-1.039397E-06,-5.578226E-07,-3.310637E-05
4.666153E-07,-1.049679E-06,-5.636151E-07,-3.311321E-05
4.713653E-07,-1.059954E-06,-5.694033E-07,-3.311996E-05
4.761153E-07,-1.070223E-06,-5.751871E-07,-3.312663E-05
4.808653E-07,-1.080485E-06,-5.809665E-07,-3.313321E-05
4.856153E-07,-1.090740E-06,-5.867416E-07,-3.313972E-05
4.903653E-07,-1.100989E-06,-5.925123E-07,-3.314617E-05
4.951153E-07,-1.111231E-06,-5.982785E-07,-3.315257E-05
4.998653E-07,-1.121467E-06,-6.040403E-07,-3.315892E-05
5.046153E-07,-1.131696E-06,-6.097976E-07,-3.316522E-05
5.093653E-07,-1.141919E-06,-6.155505E-07,-3.317148E-05
5.141153E-07,-1.152135E-06,-6.212989E-07,-3.317767E-05
5.188653E-07,-1.162345E-06,-6.270428E-07,-3.318379E-05
5.236153E-07,-1.172549E-06,-6.327822E-07,-3.318983E-05
5.283653E-07,-1.182746E-06,-6.385171E-07,-3.319579E-05
5.331153E-07,-1.192937E-06,-6.442475E-07,-3.320165E-05
5.378653E-07,-1.203121E-06,-6.499734E-07,-3.320743E-05
5.426153E-07,-1.213299E-06,-6.556947E-07,-3.321310E-05
