t (s),I [Positive ions] (A),I [Negative ions] (A),I [Electrons] (A)
0.000000E+00,3.278278E-16,6.718795E-22,1.613228E-13
1.000000E-13,6.556555E-16,1.791675E-21,3.226443E-13
2.000000E-13,9.834833E-16,3.508688E-21,4.839640E-13
3.000000E-13,1.311311E-15,5.872680E-21,6.452818E-13
4.000000E-13,1.639139E-15,8.900232E-21,8.065976E-13
1.778147E-12,6.157086E-15,1.190208E-19,3.029567E-12
1.301729E-11,4.300213E-14,5.777148E-18,2.114521E-11
7.325901E-11,2.404912E-13,1.801728E-16,1.178778E-10
3.040950E-10,9.972344E-13,3.068742E-15,4.832206E-10
9.806800E-10,3.215257E-12,3.110708E-14,1.509101E-09
2.583260E-09,8.468884E-12,2.047200E-13,3.707472E-09
5.793683E-09,1.899318E-11,9.400585E-13,7.341329E-09
1.054368E-08,3.456394E-11,2.779882E-12,1.133878E-08
1.529368E-08,5.013405E-11,5.308185E-12,1.414141E-08
2.004368E-08,6.570349E-11,8.342030E-12,1.609305E-08
2.479368E-08,8.127224E-11,1.173737E-11,1.743484E-08
2.954368E-08,9.684029E-11,1.538467E-11,1.833520E-08
3.429368E-08,1.124076E-10,1.920160E-11,1.891448E-08
3.904368E-08,1.279742E-10,2.312674E-11,1.926134E-08
4.379368E-08,1.435401E-10,2.711495E-11,1.944332E-08
4.854368E-08,1.591052E-10,3.113409E-11,1.951354E-08
5.329368E-08,1.746695E-10,3.516260E-11,1.951480E-08
5.804368E-08,1.902331E-10,3.918767E-11,1.948128E-08
6.279368E-08,2.057959E-10,4.320334E-11,1.943856E-08
6.754368E-08,2.213579E-10,4.720858E-11,1.940301E-08
7.229368E-08,2.369191E-10,5.120521E-11,1.938181E-08
7.704368E-08,2.524795E-10,5.519597E-11,1.937457E-08
8.179368E-08,2.680392E-10,5.918323E-11,1.937648E-08
8.654368E-08,2.835980E-10,6.316833E-11,1.938175E-08
9.129368E-08,2.991560E-10,6.715162E-11,1.938627E-08
9.604368E-08,3.147133E-10,7.113285E-11,1.938844E-08
1.007937E-07,3.302697E-10,7.511165E-11,1.938861E-08
1.055437E-07,3.458253E-10,7.908773E-11,1.938790E-08
1.102937E-07,3.613801E-10,8.306102E-11,1.938720E-08
1.150437E-07,3.769342E-10,8.703154E-11,1.938687E-08
1.197937E-07,3.924874E-10,9.099935E-11,1.938685E-08
1.245437E-07,4.080398E-10,9.496449E-11,1.938694E-08
1.292937E-07,4.235914E-10,9.892698E-11,1.938701E-08
1.340437E-07,4.391422E-10,1.028868E-10,1.938702E-08
1.387937E-07,4.546922E-10,1.068440E-10,1.938700E-08
1.435437E-07,4.702413E-10,1.107985E-10,1.938697E-08
1.482937E-07,4.857897E-10,1.147503E-10,1.938695E-08
1.530437E-07,5.013373E-10,1.186995E-10,1.938693E-08
1.577937E-07,5.168841E-10,1.226461E-10,1.938692E-08
1.625437E-07,5.324300E-10,1.265900E-10,1.938691E-08
1.672937E-07,5.479752E-10,1.305313E-10,1.938689E-08
1.720437E-07,5.635195E-10,1.344699E-10,1.938688E-08
1.767937E-07,5.790631E-10,1.384059E-10,1.938686E-08
1.815437E-07,5.946058E-10,1.423392E-10,1.938685E-08
1.862937E-07,6.101478E-10,1.462700E-10,1.938683E-08
1.910437E-07,6.256889E-10,1.501981E-10,1.938682E-08
1.957937E-07,6.412292E-10,1.541235E-10,1.938680E-08
2.005437E-07,6.567687E-10,1.580464E-10,1.938679E-08
2.052937E-07,6.723075E-10,1.619667E-10,1.938677E-08
2.100437E-07,6.878454E-10,1.658843E-10,1.938676E-08
2.147937E-07,7.033825E-10,1.697993E-10,1.938674E-08
2.195437E-07,7.189188E-10,1.737117E-10,1.938673E-08
2.242937E-07,7.344543E-10,1.776215E-10,1.938671E-08
2.290437E-07,7.499890E-10,1.815288E-10,1.938670E-08
2.337937E-07,7.655229E-10,1.854334E-10,1.938669E-08
2.385437E-07,7.810560E-10,1.893354E-10,1.938667E-08
2.432937E-07,7.965882E-10,1.932349E-10,1.938666E-08
2.480437E-07,8.121197E-10,1.971317E-10,1.938664E-08
2.527937E-07,8.276504E-10,2.010260E-10,1.938663E-08
2.575437E-07,8.431802E-10,2.049177E-10,1.938661E-08
2.622937E-07,8.587093E-10,2.088068E-10,1.938660E-08
2.670437E-07,8.742375E-10,2.126933E-10,1.938658E-08
2.717937E-07,8.897650E-10,2.165773E-10,1.938657E-08
2.765437E-07,9.052916E-10,2.204587E-10,1.938655E-08
2.812937E-07,9.208174E-10,2.243375E-10,1.938654E-08
2.860437E-07,9.363424E-10,2.282138E-10,1.938652E-08
2.907937E-07,9.518667E-10,2.320875E-10,1.938651E-08
2.955437E-07,9.673901E-10,2.359587E-10,1.938649E-08
3.002937E-07,9.829127E-10,2.398273E-10,1.938648E-08
3.050437E-07,9.984344E-10,2.436933E-10,1.938646E-08
3.097937E-07,1.013955E-09,2.475568E-10,1.938645E-08
3.145437E-07,1.029476E-09,2.514178E-10,1.938643E-08
3.192937E-07,1.044995E-09,2.552762E-10,1.938642E-08
3.240437E-07,1.060513E-09,2.591321E-10,1.938640E-08
3.287937E-07,1.076031E-09,2.629855E-10,1.938639E-08
3.335437E-07,1.091548E-09,2.668363E-10,1.938638E-08
3.382937E-07,1.107064E-09,2.706846E-10,1.938636E-08
3.430437E-07,1.122580E-09,2.745304E-10,1.938635E-08
3.477937E-07,1.138094E-09,2.783736E-10,1.938633E-08
3.525437E-07,1.153608E-09,2.822143E-10,1.938632E-08
3.572937E-07,1.169121E-09,2.860525E-10,1.938630E-08
3.620437E-07,1.184633E-09,2.898882E-10,1.938629E-08
3.667937E-07,1.200144E-09,2.937214E-10,1.938627E-08
3.715437E-07,1.215655E-09,2.975521E-10,1.938626E-08
3.762937E-07,1.231164E-09,3.013803E-10,1.938624E-08
3.810437E-07,1.246673E-09,3.052060E-10,1.938623E-08
3.857937E-07,1.262181E-09,3.090291E-10,1.938621E-08
3.905437E-07,1.277688E-09,3.128498E-10,1.938620E-08
3.952937E-07,1.293195E-09,3.166680E-10,1.938618E-08
4.000437E-07,1.308700E-09,3.204837E-10,1.938617E-08
4.047937E-07,1.324205E-09,3.242969E-10,1.938615E-08
4.095437E-07,1.339709E-09,3.281076E-10,1.938614E-08
4.142937E-07,1.355212E-09,3.319159E-10,1.938612E-08
4.190437E-07,1.370714E-09,3.357216E-10,1.938611E-08
4.237937E-07,1.386216E-09,3.395249E-10,1.938609E-08
4.285437E-07,1.401717E-09,3.433257E-10,1.938608E-08
4.332937E-07,1.417217E-09,3.471240E-10,1.938606E-08
4.380437E-07,1.432716E-09,3.509199E-10,1.938605E-08
4.427937E-07,1.448214E-09,3.547133E-10,1.938603E-08
4.475437E-07,1.463711E-09,3.585043E-10,1.938602E-08
4.522937E-07,1.479208E-09,3.622927E-10,1.938600E-08
4.570437E-07,1.494704E-09,3.660788E-10,1.938599E-08
4.617937E-07,1.510199E-09,3.698623E-10,1.938597E-08
4.665437E-07,1.525693E-09,3.736435E-10,1.938596E-08
4.712937E-07,1.541187E-09,3.774221E-10,1.938594E-08
4.760437E-07,1.556679E-09,3.811984E-10,1.938593E-08
4.807937E-07,1.572171E-09,3.849721E-10,1.938591E-08
4.855437E-07,1.587662E-09,3.887435E-10,1.938590E-08
4.902937E-07,1.603152E-09,3.925124E-10,1.938589E-08
4.950437E-07,1.618641E-09,3.962788E-10,1.938587E-08
4.997937E-07,1.634130E-09,4.000429E-10,1.938586E-08
5.045437E-07,1.649618E-09,4.038045E-10,1.938584E-08
5.092937E-07,1.665105E-09,4.075637E-10,1.938583E-08
5.140437E-07,1.680591E-09,4.113204E-10,1.938581E-08
5.187937E-07,1.696076E-09,4.150747E-10,1.938580E-08
5.235437E-07,1.711560E-09,4.188266E-10,1.938578E-08
5.282937E-07,1.727044E-09,4.225761E-10,1.938577E-08
5.330437E-07,1.742527E-09,4.263232E-10,1.938575E-08
5.377937E-07,1.758009E-09,4.300679E-10,1.938574E-08
5.425437E-07,1.773490E-09,4.338101E-10,1.938572E-08
5.472937E-07,1.788970E-09,4.375500E-10,1.938571E-08
5.520437E-07,1.804450E-09,4.412874E-10,1.938569E-08
5.567937E-07,1.819929E-09,4.450225E-10,1.938568E-08
5.615437E-07,1.835406E-09,4.487551E-10,1.938566E-08
5.662937E-07,1.850884E-09,4.524854E-10,1.938565E-08
5.710437E-07,1.866360E-09,4.562132E-10,1.938563E-08
5.757937E-07,1.881835E-09,4.599387E-10,1.938562E-08
5.805437E-07,1.897310E-09,4.636618E-10,1.938560E-08
5.852937E-07,1.912784E-09,4.673824E-10,1.938559E-08
5.900437E-07,1.928257E-09,4.711007E-10,1.938557E-08
5.947937E-07,1.943729E-09,4.748167E-10,1.938556E-08
5.995437E-07,1.959200E-09,4.785302E-10,1.938554E-08
6.042937E-07,1.974671E-09,4.822414E-10,1.938553E-08
6.090437E-07,1.990141E-09,4.859502E-10,1.938551E-08
6.137937E-07,2.005609E-09,4.896566E-10,1.938550E-08
6.185437E-07,2.021078E-09,4.933607E-10,1.938548E-08
6.232937E-07,2.036545E-09,4.970623E-10,1.938547E-08
6.280437E-07,2.052011E-09,5.007617E-10,1.938545E-08
6.327937E-07,2.067477E-09,5.044586E-10,1.938544E-08
6.375437E-07,2.082942E-09,5.081532E-10,1.938542E-08
6.422937E-07,2.098406E-09,5.118455E-10,1.938541E-08
6.470437E-07,2.113869E-09,5.155354E-10,1.938539E-08
6.517937E-07,2.129331E-09,5.192229E-10,1.938538E-08
6.565437E-07,2.144793E-09,5.229081E-10,1.938536E-08
6.612937E-07,2.160253E-09,5.265909E-10,1.938535E-08
6.660437E-07,2.175713E-09,5.302714E-10,1.938533E-08
6.707937E-07,2.191172E-09,5.339496E-10,1.938532E-08
6.755437E-07,2.206631E-09,5.376254E-10,1.938530E-08
6.802937E-07,2.222088E-09,5.412989E-10,1.938529E-08
6.850437E-07,2.237545E-09,5.449700E-10,1.938527E-08
6.897937E-07,2.253000E-09,5.486389E-10,1.938526E-08
6.945437E-07,2.268455E-09,5.523053E-10,1.938524E-08
6.992937E-07,2.283910E-09,5.559695E-10,1.938523E-08
7.040437E-07,2.299363E-09,5.596313E-10,1.938521E-08
7.087937E-07,2.314815E-09,5.632908E-10,1.938520E-08
7.135437E-07,2.330267E-09,5.669480E-10,1.938518E-08
7.182937E-07,2.345718E-09,5.706029E-10,1.938517E-08
7.230437E-07,2.361168E-09,5.742554E-10,1.938515E-08
7.277937E-07,2.376617E-09,5.779057E-10,1.938514E-08
7.325437E-07,2.392065E-09,5.815536E-10,1.938512E-08
7.372937E-07,2.407513E-09,5.851992E-10,1.938510E-08
7.420437E-07,2.422960E-09,5.888425E-10,1.938509E-08
7.467937E-07,2.438406E-09,5.924835E-10,1.938507E-08
7.515437E-07,2.453851E-09,5.961222E-10,1.938506E-08
7.562937E-07,2.469295E-09,5.997586E-10,1.938504E-08
7.610437E-07,2.484738E-09,6.033927E-10,1.938503E-08
7.657937E-07,2.500181E-09,6.070245E-10,1.938501E-08
7.705437E-07,2.515623E-09,6.106541E-10,1.938500E-08
7.752937E-07,2.531064E-09,6.142813E-10,1.938498E-08
7.800437E-07,2.546504E-09,6.179062E-10,1.938497E-08
7.847937E-07,2.561943E-09,6.215289E-10,1.938495E-08
7.895437E-07,2.577382E-09,6.251492E-10,1.938494E-08
7.942937E-07,2.592819E-09,6.287673E-10,1.938492E-08
7.990437E-07,2.608256E-09,6.323831E-10,1.938491E-08
8.037937E-07,2.623692E-09,6.359966E-10,1.938489E-08
8.085437E-07,2.639127E-09,6.396079E-10,1.938488E-08
8.132937E-07,2.654562E-09,6.432169E-10,1.938486E-08
8.180437E-07,2.669995E-09,6.468236E-10,1.938485E-08
8.227937E-07,2.685428E-09,6.504280E-10,1.938483E-08
