t (s),I [Positive ions] (A),I [Negative ions] (A),I [Electrons] (A)
0.000000E+00,1.222009E-12,2.504494E-18,6.013458E-10
1.000000E-13,2.444017E-12,6.678637E-18,1.202687E-09
2.000000E-13,3.666026E-12,1.307896E-17,1.804021E-09
3.000000E-13,4.888035E-12,2.189096E-17,2.405348E-09
4.000000E-13,6.110044E-12,3.317645E-17,3.006668E-09
1.778147E-12,2.295112E-11,4.436611E-16,1.129299E-08
1.301729E-11,1.602945E-10,2.153486E-14,7.882076E-08
7.325901E-11,8.964533E-10,6.716112E-13,4.394005E-07
3.040950E-10,3.717285E-09,1.143902E-11,1.801250E-06
9.806800E-10,1.198517E-08,1.159546E-10,5.625315E-06
2.583260E-09,3.156851E-08,7.631123E-10,1.381992E-05
5.793686E-09,7.079836E-08,3.504079E-09,2.736465E-05
1.054369E-08,1.288374E-07,1.035980E-08,4.225657E-05
1.529369E-08,1.868712E-07,1.976189E-08,5.266415E-05
2.004369E-08,2.448988E-07,3.099908E-08,5.985619E-05
2.479369E-08,3.029194E-07,4.349995E-08,6.472894E-05
2.954369E-08,3.609320E-07,5.682372E-08,6.791555E-05
3.429369E-08,4.189359E-07,7.063754E-08,6.987445E-05
3.904369E-08,4.769303E-07,8.469484E-08,7.094752E-05
4.379369E-08,5.349146E-07,9.881786E-08,7.139725E-05
4.854369E-08,5.928878E-07,1.128858E-07,7.142981E-05
5.329369E-08,6.508493E-07,1.268243E-07,7.120815E-05
5.804369E-08,7.087981E-07,1.405939E-07,7.085847E-05
6.279369E-08,7.667333E-07,1.541777E-07,7.047216E-05
6.754369E-08,8.246540E-07,1.675734E-07,7.010538E-05
7.229369E-08,8.825591E-07,1.807870E-07,6.978113E-05
7.704369E-08,9.404476E-07,1.938258E-07,6.949680E-05
8.179369E-08,9.983185E-07,2.066940E-07,6.923592E-05
8.654369E-08,1.056171E-06,2.193915E-07,6.897986E-05
9.129369E-08,1.114003E-06,2.319152E-07,6.871574E-05
9.604369E-08,1.171815E-06,2.442609E-07,6.843815E-05
1.007937E-07,1.229605E-06,2.564249E-07,6.814828E-05
1.055437E-07,1.287373E-06,2.684048E-07,6.784940E-05
1.102937E-07,1.345116E-06,2.801987E-07,6.754456E-05
1.150437E-07,1.402835E-06,2.918049E-07,6.723536E-05
1.197937E-07,1.460527E-06,3.032212E-07,6.692198E-05
1.245437E-07,1.518193E-06,3.144457E-07,6.660413E-05
1.292937E-07,1.575830E-06,3.254773E-07,6.628137E-05
1.340437E-07,1.633437E-06,3.363149E-07,6.595400E-05
1.387937E-07,1.691014E-06,3.469576E-07,6.562223E-05
1.435437E-07,1.748559E-06,3.574042E-07,6.528647E-05
1.482937E-07,1.806071E-06,3.676541E-07,6.494703E-05
1.530437E-07,1.863550E-06,3.777066E-07,6.460438E-05
1.577937E-07,1.920993E-06,3.875615E-07,6.425881E-05
1.625437E-07,1.978399E-06,3.972188E-07,6.391047E-05
1.672937E-07,2.035768E-06,4.066788E-07,6.355984E-05
1.720437E-07,2.093099E-06,4.159419E-07,6.320712E-05
1.767937E-07,2.150389E-06,4.250088E-07,6.285280E-05
1.815437E-07,2.207639E-06,4.338801E-07,6.249717E-05
1.862937E-07,2.264846E-06,4.425570E-07,6.214069E-05
1.910437E-07,2.322010E-06,4.510405E-07,6.178386E-05
1.957937E-07,2.379129E-06,4.593316E-07,6.142682E-05
2.005437E-07,2.436203E-06,4.674316E-07,6.107015E-05
2.052937E-07,2.493229E-06,4.753423E-07,6.071394E-05
2.100437E-07,2.550208E-06,4.830660E-07,6.035835E-05
2.147937E-07,2.607138E-06,4.906049E-07,6.000366E-05
2.195437E-07,2.664018E-06,4.979613E-07,5.965014E-05
2.242937E-07,2.720846E-06,5.051371E-07,5.929822E-05
2.290437E-07,2.777621E-06,5.121348E-07,5.894818E-05
2.337937E-07,2.834343E-06,5.189568E-07,5.860000E-05
2.385437E-07,2.891010E-06,5.256056E-07,5.825406E-05
2.432937E-07,2.947622E-06,5.320839E-07,5.791049E-05
2.480437E-07,3.004176E-06,5.383943E-07,5.756949E-05
2.527937E-07,3.060672E-06,5.445393E-07,5.723135E-05
2.575437E-07,3.117109E-06,5.505216E-07,5.689627E-05
2.622937E-07,3.173485E-06,5.563441E-07,5.656422E-05
2.670437E-07,3.229800E-06,5.620096E-07,5.623539E-05
2.717937E-07,3.286053E-06,5.675210E-07,5.590989E-05
2.765437E-07,3.342242E-06,5.728812E-07,5.558770E-05
2.812937E-07,3.398367E-06,5.780930E-07,5.526897E-05
2.860437E-07,3.454425E-06,5.831593E-07,5.495384E-05
2.907937E-07,3.510417E-06,5.880830E-07,5.464225E-05
2.955437E-07,3.566341E-06,5.928670E-07,5.433407E-05
3.002937E-07,3.622196E-06,5.975140E-07,5.402955E-05
3.050437E-07,3.677982E-06,6.020270E-07,5.372874E-05
3.097937E-07,3.733696E-06,6.064087E-07,5.343158E-05
3.145437E-07,3.789338E-06,6.106619E-07,5.313813E-05
3.192937E-07,3.844907E-06,6.147896E-07,5.284837E-05
3.240437E-07,3.900402E-06,6.187944E-07,5.256229E-05
3.287937E-07,3.955822E-06,6.226793E-07,5.227970E-05
3.335437E-07,4.011165E-06,6.264469E-07,5.200063E-05
3.382937E-07,4.066432E-06,6.301000E-07,5.172504E-05
3.430437E-07,4.121620E-06,6.336414E-07,5.145302E-05
3.477937E-07,4.176730E-06,6.370737E-07,5.118443E-05
3.525437E-07,4.231759E-06,6.403998E-07,5.091923E-05
3.572937E-07,4.286707E-06,6.436222E-07,5.065740E-05
3.620437E-07,4.341572E-06,6.467436E-07,5.039889E-05
3.667937E-07,4.396355E-06,6.497667E-07,5.014372E-05
3.715437E-07,4.451054E-06,6.526939E-07,4.989172E-05
3.762937E-07,4.505668E-06,6.555279E-07,4.964292E-05
3.810437E-07,4.560195E-06,6.582712E-07,4.939728E-05
3.857937E-07,4.614636E-06,6.609263E-07,4.915479E-05
3.905437E-07,4.668989E-06,6.634956E-07,4.891534E-05
3.952937E-07,4.723254E-06,6.659818E-07,4.867889E-05
4.000437E-07,4.777428E-06,6.683872E-07,4.844553E-05
4.047937E-07,4.831512E-06,6.707144E-07,4.821515E-05
4.095437E-07,4.885505E-06,6.729658E-07,4.798765E-05
4.142937E-07,4.939405E-06,6.751437E-07,4.776306E-05
4.190437E-07,4.993212E-06,6.772506E-07,4.754122E-05
4.237937E-07,5.046925E-06,6.792887E-07,4.732216E-05
4.285437E-07,5.100543E-06,6.812603E-07,4.710577E-05
4.332937E-07,5.154065E-06,6.831676E-07,4.689208E-05
4.380437E-07,5.207490E-06,6.850129E-07,4.668091E-05
4.427937E-07,5.260818E-06,6.867985E-07,4.647220E-05
4.475437E-07,5.314047E-06,6.885264E-07,4.626601E-05
4.522937E-07,5.367177E-06,6.901990E-07,4.606229E-05
4.570437E-07,5.420207E-06,6.918182E-07,4.586116E-05
4.617937E-07,5.473136E-06,6.933863E-07,4.566256E-05
4.665437E-07,5.525963E-06,6.949052E-07,4.546646E-05
4.712937E-07,5.578688E-06,6.963771E-07,4.527285E-05
4.760437E-07,5.631309E-06,6.978039E-07,4.508176E-05
4.807937E-07,5.683827E-06,6.991878E-07,4.489294E-05
4.855437E-07,5.736239E-06,7.005305E-07,4.470620E-05
4.902937E-07,5.788546E-06,7.018342E-07,4.452110E-05
4.950437E-07,5.840746E-06,7.031012E-07,4.433751E-05
4.997937E-07,5.892840E-06,7.043339E-07,4.415580E-05
5.045437E-07,5.944825E-06,7.055343E-07,4.397608E-05
5.092937E-07,5.996702E-06,7.067046E-07,4.379838E-05
5.140437E-07,6.048470E-06,7.078467E-07,4.362261E-05
5.187937E-07,6.100128E-06,7.089626E-07,4.344877E-05
5.235437E-07,6.151675E-06,7.100543E-07,4.327613E-05
5.282937E-07,6.203111E-06,7.111241E-07,4.310509E-05
5.330437E-07,6.254434E-06,7.121740E-07,4.293561E-05
5.377937E-07,6.305645E-06,7.132061E-07,4.276785E-05
