t (s),I [Positive ions] (A),I [Negative ions] (A),I [Electrons] (A)
0.000000E+00,-5.001170E-12,-1.025776E-17,-2.463179E-09
1.000000E-13,-1.000234E-11,-2.735401E-17,-4.926353E-09
2.000000E-13,-1.500351E-11,-5.356822E-17,-7.389522E-09
3.000000E-13,-2.000468E-11,-8.966021E-17,-9.852684E-09
4.000000E-13,-2.500585E-11,-1.358832E-16,-1.231584E-08
1.778325E-12,-9.393823E-11,-1.817566E-15,-4.626547E-08
1.302020E-11,-6.561629E-10,-8.828243E-14,-3.231232E-07
7.328689E-11,-3.670185E-09,-2.759947E-12,-1.806313E-06
3.043542E-10,-1.522595E-08,-4.740616E-11,-7.479857E-06
9.831523E-10,-4.917063E-08,-4.918497E-10,-2.403350E-05
2.603032E-09,-1.301609E-07,-3.405939E-09,-6.283787E-05
5.865358E-09,-2.931928E-07,-1.687840E-08,-1.378460E-04
1.061536E-08,-5.303436E-07,-5.341264E-08,-2.391637E-04
1.536536E-08,-7.671711E-07,-1.082186E-07,-3.306123E-04
2.011536E-08,-1.003627E-06,-1.792214E-07,-4.115830E-04
2.486536E-08,-1.239678E-06,-2.641954E-07,-4.815136E-04
2.961536E-08,-1.475316E-06,-3.608240E-07,-5.399694E-04
3.436536E-08,-1.710552E-06,-4.667363E-07,-5.867785E-04
3.911536E-08,-1.945421E-06,-5.795625E-07,-6.221887E-04
4.386536E-08,-2.179969E-06,-6.970194E-07,-6.469249E-04
4.861536E-08,-2.414252E-06,-8.170534E-07,-6.623489E-04
5.336536E-08,-2.648320E-06,-9.379586E-07,-6.704528E-04
5.811536E-08,-2.882212E-06,-1.058506E-06,-6.736065E-04
6.286536E-08,-3.115944E-06,-1.177937E-06,-6.741230E-04
6.761536E-08,-3.349514E-06,-1.295893E-06,-6.739087E-04
7.236536E-08,-3.582903E-06,-1.412309E-06,-6.741425E-04
7.711536E-08,-3.816089E-06,-1.527260E-06,-6.751995E-04
8.186536E-08,-4.049050E-06,-1.640816E-06,-6.768419E-04
8.661536E-08,-4.281777E-06,-1.752967E-06,-6.785410E-04
9.136536E-08,-4.514270E-06,-1.863625E-06,-6.797938E-04
9.611536E-08,-4.746529E-06,-1.972656E-06,-6.803206E-04
1.008654E-07,-4.978553E-06,-2.079928E-06,-6.800909E-04
1.056154E-07,-5.210331E-06,-2.185332E-06,-6.792308E-04
1.103654E-07,-5.441846E-06,-2.288801E-06,-6.778974E-04
1.151154E-07,-5.673076E-06,-2.390297E-06,-6.761906E-04
1.198654E-07,-5.903999E-06,-2.489794E-06,-6.741504E-04
1.246154E-07,-6.134592E-06,-2.587272E-06,-6.717767E-04
1.293654E-07,-6.364834E-06,-2.682729E-06,-6.690834E-04
1.341154E-07,-6.594702E-06,-2.776168E-06,-6.660653E-04
