t (s),I [Positive ions] (A),I [Negative ions] (A),I [Electrons] (A)
0.000000E+00,1.474711E-13,3.022405E-19,7.256997E-11
1.000000E-13,2.949422E-13,8.059731E-19,1.451393E-10
2.000000E-13,4.424133E-13,1.578360E-18,2.177079E-10
3.000000E-13,5.898845E-13,2.641785E-18,2.902757E-10
4.000000E-13,7.373556E-13,4.003710E-18,3.628425E-10
1.778147E-12,2.769724E-12,5.354070E-17,1.362830E-09
1.301729E-11,1.934422E-11,2.598811E-15,9.512031E-09
7.325901E-11,1.081833E-10,8.104954E-14,5.302653E-08
3.040950E-10,4.485992E-10,1.380453E-12,2.173735E-07
9.806800E-10,1.446361E-09,1.399331E-11,6.788590E-07
2.583260E-09,3.809670E-09,9.209189E-11,1.667781E-06
5.793684E-09,8.543947E-09,4.228779E-10,3.302435E-06
1.054368E-08,1.554831E-08,1.250475E-09,5.100532E-06
1.529368E-08,2.255234E-08,2.387490E-09,6.360702E-06
2.004368E-08,2.955602E-08,3.751202E-09,7.237428E-06
2.479368E-08,3.655933E-08,5.276314E-09,7.839147E-06
2.954368E-08,4.356224E-08,6.913083E-09,8.241700E-06
3.429368E-08,5.056474E-08,8.624102E-09,8.499382E-06
3.904368E-08,5.756681E-08,1.038150E-08,8.652262E-06
4.379368E-08,6.456845E-08,1.216487E-08,8.730897E-06
4.854368E-08,7.156963E-08,1.395973E-08,8.759334E-06
5.329368E-08,7.857034E-08,1.575647E-08,8.756899E-06
5.804368E-08,8.557057E-08,1.754945E-08,8.738963E-06
6.279368E-08,9.257031E-08,1.933612E-08,8.716965E-06
6.754368E-08,9.956954E-08,2.111609E-08,8.698172E-06
7.229368E-08,1.065683E-07,2.289021E-08,8.685743E-06
7.704368E-08,1.135664E-07,2.465971E-08,8.679488E-06
8.179368E-08,1.205641E-07,2.642562E-08,8.677263E-06
8.654368E-08,1.275611E-07,2.818850E-08,8.676521E-06
9.129368E-08,1.345576E-07,2.994846E-08,8.675443E-06
9.604368E-08,1.415535E-07,3.170540E-08,8.673323E-06
1.007937E-07,1.485489E-07,3.345914E-08,8.670311E-06
1.055437E-07,1.555436E-07,3.520955E-08,8.666891E-06
1.102937E-07,1.625377E-07,3.695660E-08,8.663461E-06
1.150437E-07,1.695312E-07,3.870030E-08,8.660181E-06
1.197937E-07,1.765240E-07,4.044066E-08,8.657025E-06
1.245437E-07,1.835162E-07,4.217771E-08,8.653911E-06
1.292937E-07,1.905077E-07,4.391144E-08,8.650777E-06
1.340437E-07,1.974986E-07,4.564184E-08,8.647606E-06
1.387937E-07,2.044887E-07,4.736891E-08,8.644410E-06
1.435437E-07,2.114782E-07,4.909264E-08,8.641199E-06
1.482937E-07,2.184670E-07,5.081303E-08,8.637980E-06
1.530437E-07,2.254550E-07,5.253007E-08,8.634752E-06
1.577937E-07,2.324424E-07,5.424376E-08,8.631515E-06
1.625437E-07,2.394289E-07,5.595408E-08,8.628266E-06
1.672937E-07,2.464148E-07,5.766104E-08,8.625007E-06
1.720437E-07,2.533999E-07,5.936464E-08,8.621735E-06
1.767937E-07,2.603841E-07,6.106486E-08,8.618452E-06
1.815437E-07,2.673677E-07,6.276170E-08,8.615158E-06
1.862937E-07,2.743504E-07,6.445516E-08,8.611853E-06
1.910437E-07,2.813323E-07,6.614524E-08,8.608536E-06
1.957937E-07,2.883133E-07,6.783196E-08,8.605208E-06
2.005437E-07,2.952936E-07,6.951531E-08,8.601869E-06
2.052937E-07,3.022730E-07,7.119530E-08,8.598516E-06
2.100437E-07,3.092515E-07,7.287193E-08,8.595151E-06
2.147937E-07,3.162292E-07,7.454521E-08,8.591774E-06
2.195437E-07,3.232060E-07,7.621514E-08,8.588384E-06
2.242937E-07,3.301819E-07,7.788172E-08,8.584982E-06
2.290437E-07,3.371569E-07,7.954495E-08,8.581565E-06
2.337937E-07,3.441310E-07,8.120485E-08,8.578137E-06
2.385437E-07,3.511041E-07,8.286140E-08,8.574694E-06
2.432937E-07,3.580763E-07,8.451461E-08,8.571239E-06
2.480437E-07,3.650476E-07,8.616448E-08,8.567769E-06
2.527937E-07,3.720179E-07,8.781102E-08,8.564286E-06
2.575437E-07,3.789872E-07,8.945422E-08,8.560789E-06
2.622937E-07,3.859555E-07,9.109408E-08,8.557279E-06
2.670437E-07,3.929228E-07,9.273060E-08,8.553755E-06
2.717937E-07,3.998891E-07,9.436378E-08,8.550216E-06
2.765437E-07,4.068543E-07,9.599362E-08,8.546665E-06
2.812937E-07,4.138186E-07,9.762012E-08,8.543100E-06
2.860437E-07,4.207817E-07,9.924327E-08,8.539520E-06
2.907937E-07,4.277438E-07,1.008631E-07,8.535928E-06
2.955437E-07,4.347048E-07,1.024795E-07,8.532322E-06
3.002937E-07,4.416648E-07,1.040925E-07,8.528704E-06
3.050437E-07,4.486236E-07,1.057022E-07,8.525074E-06
3.097937E-07,4.555813E-07,1.073085E-07,8.521431E-06
3.145437E-07,4.625379E-07,1.089114E-07,8.517775E-06
3.192937E-07,4.694933E-07,1.105108E-07,8.514107E-06
3.240437E-07,4.764476E-07,1.121069E-07,8.510427E-06
3.287937E-07,4.834007E-07,1.136996E-07,8.506736E-06
3.335437E-07,4.903527E-07,1.152888E-07,8.503031E-06
3.382937E-07,4.973034E-07,1.168746E-07,8.499317E-06
3.430437E-07,5.042529E-07,1.184570E-07,8.495591E-06
3.477937E-07,5.112013E-07,1.200359E-07,8.491853E-06
3.525437E-07,5.181483E-07,1.216114E-07,8.488106E-06
3.572937E-07,5.250942E-07,1.231834E-07,8.484346E-06
3.620437E-07,5.320388E-07,1.247519E-07,8.480577E-06
3.667937E-07,5.389821E-07,1.263169E-07,8.476796E-06
3.715437E-07,5.459241E-07,1.278785E-07,8.473006E-06
3.762937E-07,5.528648E-07,1.294366E-07,8.469205E-06
3.810437E-07,5.598042E-07,1.309912E-07,8.465394E-06
3.857937E-07,5.667423E-07,1.325423E-07,8.461572E-06
3.905437E-07,5.736791E-07,1.340900E-07,8.457739E-06
3.952937E-07,5.806145E-07,1.356341E-07,8.453897E-06
4.000437E-07,5.875485E-07,1.371748E-07,8.450043E-06
4.047937E-07,5.944812E-07,1.387120E-07,8.446179E-06
4.095437E-07,6.014125E-07,1.402457E-07,8.442303E-06
4.142937E-07,6.083423E-07,1.417759E-07,8.438417E-06
4.190437E-07,6.152708E-07,1.433026E-07,8.434521E-06
4.237937E-07,6.221978E-07,1.448258E-07,8.430614E-06
4.285437E-07,6.291234E-07,1.463455E-07,8.426697E-06
4.332937E-07,6.360475E-07,1.478617E-07,8.422770E-06
4.380437E-07,6.429701E-07,1.493744E-07,8.418832E-06
4.427937E-07,6.498913E-07,1.508835E-07,8.414883E-06
4.475437E-07,6.568110E-07,1.523892E-07,8.410924E-06
4.522937E-07,6.637291E-07,1.538914E-07,8.406955E-06
4.570437E-07,6.706458E-07,1.553901E-07,8.402976E-06
4.617937E-07,6.775609E-07,1.568852E-07,8.398987E-06
4.665437E-07,6.844744E-07,1.583768E-07,8.394987E-06
4.712937E-07,6.913864E-07,1.598649E-07,8.390977E-06
4.760437E-07,6.982968E-07,1.613495E-07,8.386958E-06
4.807937E-07,7.052056E-07,1.628305E-07,8.382929E-06
4.855437E-07,7.121128E-07,1.643080E-07,8.378889E-06
4.902937E-07,7.190184E-07,1.657820E-07,8.374839E-06
4.950437E-07,7.259223E-07,1.672525E-07,8.370779E-06
4.997937E-07,7.328246E-07,1.687194E-07,8.366708E-06
5.045437E-07,7.397253E-07,1.701828E-07,8.362628E-06
5.092937E-07,7.466243E-07,1.716427E-07,8.358537E-06
5.140437E-07,7.535215E-07,1.730990E-07,8.354437E-06
5.187937E-07,7.604171E-07,1.745518E-07,8.350328E-06
5.235437E-07,7.673110E-07,1.760011E-07,8.346207E-06
5.282937E-07,7.742031E-07,1.774468E-07,8.342077E-06
5.330437E-07,7.810935E-07,1.788890E-07,8.337938E-06
5.377937E-07,7.879821E-07,1.803276E-07,8.333789E-06
5.425437E-07,7.948690E-07,1.817627E-07,8.329631E-06
5.472937E-07,8.017540E-07,1.831943E-07,8.325463E-06
5.520437E-07,8.086373E-07,1.846222E-07,8.321286E-06
5.567937E-07,8.155188E-07,1.860466E-07,8.317101E-06
5.615437E-07,8.223984E-07,1.874675E-07,8.312906E-06
5.662937E-07,8.292762E-07,1.888848E-07,8.308701E-06
5.710437E-07,8.361521E-07,1.902986E-07,8.304487E-06
5.757937E-07,8.430262E-07,1.917088E-07,8.300267E-06
5.805437E-07,8.498984E-07,1.931154E-07,8.296040E-06
5.852937E-07,8.567687E-07,1.945185E-07,8.291804E-06
5.900437E-07,8.636370E-07,1.959180E-07,8.287562E-06
5.947937E-07,8.705035E-07,1.973140E-07,8.283311E-06
5.995437E-07,8.773680E-07,1.987064E-07,8.279051E-06
6.042937E-07,8.842306E-07,2.000953E-07,8.274783E-06
6.090437E-07,8.910911E-07,2.014806E-07,8.270505E-06
6.137937E-07,8.979498E-07,2.028623E-07,8.266219E-06
6.185437E-07,9.048064E-07,2.042405E-07,8.261927E-06
6.232937E-07,9.116610E-07,2.056151E-07,8.257626E-06
6.280437E-07,9.185136E-07,2.069862E-07,8.253315E-06
6.327937E-07,9.253641E-07,2.083537E-07,8.248997E-06
6.375437E-07,9.322126E-07,2.097176E-07,8.244669E-06
6.422937E-07,9.390590E-07,2.110780E-07,8.240333E-06
6.470437E-07,9.459034E-07,2.124348E-07,8.235986E-06
6.517937E-07,9.527456E-07,2.137881E-07,8.231628E-06
6.565437E-07,9.595858E-07,2.151377E-07,8.227259E-06
6.612937E-07,9.664238E-07,2.164838E-07,8.222880E-06
6.660437E-07,9.732597E-07,2.178264E-07,8.218492E-06
6.707937E-07,9.800934E-07,2.191654E-07,8.214095E-06
6.755437E-07,9.869250E-07,2.205008E-07,8.209688E-06
6.802937E-07,9.937543E-07,2.218327E-07,8.205273E-06
6.850437E-07,1.000582E-06,2.231610E-07,8.200849E-06
6.897937E-07,1.007407E-06,2.244858E-07,8.196415E-06
6.945437E-07,1.014229E-06,2.258070E-07,8.191973E-06
6.992937E-07,1.021050E-06,2.271246E-07,8.187522E-06
7.040437E-07,1.027868E-06,2.284388E-07,8.183063E-06
7.087937E-07,1.034684E-06,2.297493E-07,8.178595E-06
