t (s),I [Positive ions] (A),I [Negative ions] (A),I [Electrons] (A)
0.000000E+00,6.633889E-16,1.359608E-21,3.264511E-13
1.000000E-13,1.326778E-15,3.625616E-21,6.528996E-13
2.000000E-13,1.990167E-15,7.100145E-21,9.793445E-13
3.000000E-13,2.653556E-15,1.188389E-20,1.305785E-12
4.000000E-13,3.316944E-15,1.801042E-20,1.632223E-12
1.778147E-12,1.245942E-14,2.408492E-19,6.130600E-12
1.301729E-11,8.701867E-14,1.169058E-17,4.278923E-11
7.325901E-11,4.866554E-13,3.645959E-16,2.385363E-10
3.040950E-10,2.017993E-12,6.209875E-15,9.778402E-10
9.806800E-10,6.506360E-12,6.294796E-14,3.053802E-09
2.583260E-09,1.713755E-11,4.142692E-13,7.502402E-09
5.793683E-09,3.843440E-11,1.902293E-12,1.485584E-08
1.054368E-08,6.994323E-11,5.625341E-12,2.294504E-08
1.529368E-08,1.014507E-10,1.074159E-11,2.861640E-08
2.004368E-08,1.329569E-10,1.688083E-11,3.256572E-08
2.479368E-08,1.644617E-10,2.375159E-11,3.528093E-08
2.954368E-08,1.959650E-10,3.113218E-11,3.710286E-08
3.429368E-08,2.274669E-10,3.885601E-11,3.827505E-08
3.904368E-08,2.589673E-10,4.679880E-11,3.897693E-08
4.379368E-08,2.904662E-10,5.486920E-11,3.934513E-08
4.854368E-08,3.219636E-10,6.300215E-11,3.948720E-08
5.329368E-08,3.534594E-10,7.115405E-11,3.948973E-08
5.804368E-08,3.849537E-10,7.929895E-11,3.942186E-08
6.279368E-08,4.164464E-10,8.742482E-11,3.933539E-08
6.754368E-08,4.479375E-10,9.552957E-11,3.926342E-08
7.229368E-08,4.794270E-10,1.036169E-10,3.922049E-08
7.704368E-08,5.109149E-10,1.116923E-10,3.920582E-08
8.179368E-08,5.424012E-10,1.197606E-10,3.920964E-08
8.654368E-08,5.738859E-10,1.278245E-10,3.922028E-08
9.129368E-08,6.053689E-10,1.358847E-10,3.922939E-08
9.604368E-08,6.368503E-10,1.439407E-10,3.923376E-08
1.007937E-07,6.683301E-10,1.519918E-10,3.923408E-08
1.055437E-07,6.998083E-10,1.600374E-10,3.923261E-08
