## Electron longitudinal diffusion in air at
## 20 celsius degree and 1013.25 hPa obtained
## using Magbolt. The current composition used
##  is:
##
## --------------------   -----------------------
## Electric field (V/m)   Longitudinal diffusion
##                                (m^2/s)
## --------------------   -----------------------
5.000000000000000000e+01,9.904000000000001344e-03
8.900000000000000000e+01,1.034999999999999983e-02
1.280000000000000000e+02,1.030999999999999972e-02
1.670000000000000000e+02,1.009000000000000001e-02
2.060000000000000000e+02,1.027999999999999921e-02
2.450000000000000284e+02,1.014999999999999930e-02
2.840000000000000000e+02,1.013000000000000012e-02
3.230000000000000000e+02,1.038000000000000034e-02
3.620000000000000000e+02,1.038000000000000034e-02
4.010000000000000000e+02,1.021999999999999992e-02
4.400000000000000568e+02,1.035999999999999942e-02
4.790000000000000000e+02,1.032000000000000105e-02
5.180000000000000000e+02,1.044000000000000136e-02
5.570000000000000000e+02,1.020999999999999859e-02
5.960000000000000000e+02,1.030000000000000013e-02
6.350000000000000000e+02,1.026000000000000002e-02
6.740000000000000000e+02,1.020999999999999859e-02
7.130000000000000000e+02,1.032999999999999891e-02
7.520000000000000000e+02,1.027999999999999921e-02
7.910000000000000000e+02,1.038000000000000034e-02
8.300000000000001137e+02,1.022999999999999951e-02
8.690000000000000000e+02,1.030999999999999972e-02
9.080000000000000000e+02,1.020000000000000073e-02
9.470000000000001137e+02,1.022999999999999951e-02
9.860000000000000000e+02,1.024000000000000084e-02
1.025000000000000000e+03,1.032000000000000105e-02
1.064000000000000000e+03,1.037000000000000074e-02
1.103000000000000000e+03,1.007000000000000083e-02
1.142000000000000000e+03,1.045999999999999881e-02
1.181000000000000000e+03,1.038000000000000034e-02
1.220000000000000000e+03,1.032000000000000105e-02
1.259000000000000000e+03,1.019000000000000114e-02
1.298000000000000000e+03,1.038999999999999993e-02
1.337000000000000000e+03,1.013999999999999971e-02
1.376000000000000000e+03,1.029000000000000054e-02
1.415000000000000000e+03,1.037000000000000074e-02
1.454000000000000000e+03,1.025000000000000043e-02
1.493000000000000000e+03,1.024000000000000084e-02
1.532000000000000000e+03,1.034000000000000023e-02
1.571000000000000000e+03,1.034000000000000023e-02
1.610000000000000227e+03,1.034999999999999983e-02
1.648999999999999773e+03,1.042000000000000044e-02
1.688000000000000000e+03,1.013999999999999971e-02
1.727000000000000000e+03,1.030999999999999972e-02
1.766000000000000000e+03,1.032000000000000105e-02
1.805000000000000000e+03,1.021999999999999992e-02
1.844000000000000227e+03,1.040999999999999912e-02
1.882999999999999773e+03,1.043000000000000003e-02
1.922000000000000000e+03,1.051999999999999984e-02
2.000000000000000000e+03,1.029000000000000054e-02
2.122119999999999891e+03,1.022999999999999951e-02
2.251699999999999818e+03,1.025000000000000043e-02
2.389190000000000055e+03,1.021999999999999992e-02
2.535079999999999927e+03,1.034000000000000023e-02
2.689870000000000346e+03,1.039999999999999952e-02
2.854119999999999891e+03,1.024000000000000084e-02
3.028389999999999873e+03,1.049000000000000106e-02
3.213309999999999945e+03,1.044999999999999922e-02
3.409519999999999982e+03,1.045999999999999881e-02
3.617699999999999818e+03,1.038999999999999993e-02
3.838609999999999673e+03,1.032000000000000105e-02
4.072990000000000236e+03,1.037000000000000074e-02
4.321690000000000509e+03,1.030999999999999972e-02
4.585579999999999927e+03,1.044000000000000136e-02
4.865579999999999927e+03,1.044999999999999922e-02
5.162680000000000291e+03,1.052999999999999943e-02
5.477920000000000073e+03,1.042000000000000044e-02
5.812400000000000546e+03,1.054000000000000076e-02
6.167309999999999491e+03,1.042000000000000044e-02
6.543890000000000327e+03,1.037000000000000074e-02
6.943470000000000255e+03,1.082999999999999935e-02
7.367440000000000509e+03,1.054000000000000076e-02
7.817310000000000400e+03,1.068999999999999985e-02
8.294639999999999418e+03,1.057999999999999913e-02
8.801120000000000800e+03,1.075999999999999873e-02
9.338520000000000437e+03,1.068999999999999985e-02
9.908739999999999782e+03,1.085000000000000027e-02
1.051378000000000065e+04,1.086999999999999945e-02
1.115576000000000022e+04,1.085000000000000027e-02
1.183694000000000051e+04,1.119999999999999989e-02
1.255970999999999913e+04,1.109000000000000090e-02
1.332661999999999898e+04,1.115000000000000019e-02
1.414035000000000036e+04,1.139000000000000082e-02
1.500378000000000065e+04,1.142999999999999919e-02
1.591991999999999825e+04,1.139000000000000082e-02
1.689200999999999840e+04,1.147999999999999889e-02
1.792345000000000073e+04,1.178000000000000054e-02
1.901786999999999898e+04,1.195000000000000055e-02
2.017911999999999898e+04,1.194000000000000096e-02
2.141127000000000044e+04,1.234999999999999987e-02
2.271867000000000189e+04,1.220000000000000077e-02
2.410588999999999942e+04,1.274999999999999918e-02
2.557780999999999767e+04,1.284000000000000072e-02
2.713962000000000262e+04,1.301999999999999859e-02
2.879678999999999724e+04,1.311000000000000013e-02
3.055514999999999782e+04,1.360999999999999883e-02
3.242087000000000262e+04,1.353999999999999995e-02
3.440051999999999680e+04,1.375999999999999966e-02
3.650104999999999563e+04,1.353000000000000036e-02
3.872983000000000175e+04,1.419000000000000122e-02
4.109470999999999913e+04,1.383999999999999987e-02
4.360398999999999796e+04,1.391999999999999835e-02
4.626648999999999796e+04,1.434000000000000032e-02
4.909156999999999971e+04,1.420000000000000082e-02
5.208913999999999942e+04,1.434999999999999991e-02
5.526975000000000000e+04,1.488000000000000086e-02
5.864456999999999971e+04,1.485000000000000035e-02
6.222545999999999913e+04,1.519000000000000038e-02
6.602500999999999476e+04,1.554999999999999959e-02
7.005655000000000291e+04,1.596999999999999809e-02
7.433427000000000407e+04,1.625000000000000056e-02
7.887319000000000233e+04,1.651000000000000037e-02
8.368925000000000000e+04,1.669999999999999957e-02
8.879940000000000873e+04,1.756999999999999881e-02
9.422156999999999243e+04,1.796999999999999986e-02
9.997482000000000698e+04,1.831999999999999948e-02
1.060793699999999953e+05,1.930000000000000118e-02
1.125566800000000076e+05,2.066999999999999740e-02
1.194294900000000052e+05,2.088999999999999885e-02
1.267219599999999919e+05,2.136000000000000051e-02
1.344597200000000012e+05,2.255000000000000060e-02
1.426699499999999825e+05,2.332000000000000045e-02
1.513815100000000093e+05,2.414000000000000173e-02
1.606250000000000000e+05,2.484000000000000097e-02
1.704329100000000035e+05,2.589999999999999941e-02
1.808396900000000023e+05,2.626999999999999821e-02
1.918819300000000221e+05,2.663000000000000089e-02
2.035984100000000035e+05,2.768999999999999934e-02
2.160303099999999977e+05,2.853999999999999940e-02
2.292213200000000070e+05,2.866000000000000145e-02
2.432177799999999988e+05,2.861999999999999961e-02
2.580688800000000047e+05,2.935000000000000109e-02
2.738267999999999884e+05,2.876000000000000084e-02
2.905469099999999744e+05,2.963999999999999621e-02
3.082879699999999721e+05,2.949999999999999845e-02
3.271123099999999977e+05,2.963000000000000009e-02
3.470860800000000163e+05,2.901999999999999719e-02
3.682794699999999721e+05,2.933999999999999803e-02
3.907669500000000116e+05,2.999999999999999889e-02
4.146275300000000279e+05,2.893999999999999698e-02
4.399450599999999977e+05,2.918000000000000108e-02
4.668085100000000093e+05,2.876000000000000084e-02
4.953122599999999511e+05,2.956999999999999906e-02
5.255564699999999721e+05,2.896999999999999922e-02
5.576474199999999255e+05,2.896000000000000310e-02
5.916978800000000047e+05,2.878999999999999615e-02
6.278274899999999907e+05,2.848000000000000184e-02
6.661631999999999534e+05,2.806999999999999773e-02
7.068397299999999814e+05,2.803999999999999895e-02
7.500000000000000000e+05,2.794999999999999915e-02
7.643642199999999721e+05,2.696999999999999745e-02
7.790035500000000466e+05,2.711000000000000215e-02
7.939232600000000093e+05,2.773000000000000118e-02
8.091287099999999627e+05,2.721000000000000155e-02
8.246253900000000140e+05,2.767999999999999974e-02
8.404188599999999860e+05,2.711000000000000215e-02
8.565148100000000559e+05,2.731000000000000094e-02
8.729190300000000279e+05,2.721000000000000155e-02
8.896374400000000605e+05,2.733000000000000013e-02
9.066760399999999208e+05,2.776000000000000342e-02
9.240409600000000792e+05,2.683999999999999928e-02
9.417384700000000885e+05,2.721000000000000155e-02
9.597749299999999348e+05,2.738999999999999768e-02
9.781568199999999488e+05,2.719999999999999848e-02
9.968907700000000186e+05,2.738000000000000156e-02
1.015983519999999902e+06,2.736999999999999850e-02
1.035441929999999935e+06,2.811000000000000304e-02
1.055273020000000019e+06,2.790000000000000119e-02
1.075483929999999935e+06,2.817000000000000060e-02
1.096081910000000149e+06,2.831999999999999795e-02
1.117074400000000140e+06,2.878000000000000003e-02
1.138468939999999944e+06,2.893000000000000085e-02
1.160273229999999981e+06,2.937999999999999987e-02
1.182495130000000121e+06,3.038999999999999688e-02
1.205142629999999888e+06,2.999999999999999889e-02
1.228223879999999888e+06,3.006999999999999951e-02
1.251747189999999944e+06,3.130000000000000143e-02
1.275721020000000019e+06,3.111000000000000223e-02
1.300154010000000009e+06,3.173000000000000126e-02
1.325054939999999944e+06,3.191999999999999699e-02
1.350432790000000037e+06,3.259000000000000091e-02
1.376296670000000158e+06,3.345000000000000057e-02
1.402655919999999925e+06,3.482999999999999985e-02
1.429520000000000000e+06,3.475000000000000311e-02
1.456898589999999851e+06,3.606999999999999790e-02
1.484801540000000037e+06,3.731000000000000288e-02
1.513238899999999907e+06,3.738999999999999962e-02
1.542220900000000140e+06,3.963999999999999468e-02
1.571757969999999972e+06,4.051000000000000434e-02
1.601860750000000000e+06,4.075000000000000150e-02
1.632540060000000056e+06,4.276999999999999552e-02
1.663806950000000186e+06,4.299000000000000044e-02
1.695672679999999935e+06,4.469000000000000056e-02
1.728148700000000186e+06,4.598000000000000004e-02
1.761246719999999972e+06,4.794999999999999957e-02
1.794978640000000130e+06,5.002999999999999808e-02
1.829356599999999860e+06,5.104999999999999816e-02
1.864392980000000214e+06,5.176000000000000045e-02
1.900100389999999898e+06,5.402000000000000551e-02
1.936491670000000158e+06,5.617000000000000465e-02
1.973579939999999944e+06,5.757999999999999230e-02
2.011378519999999786e+06,5.976000000000000062e-02
2.049901040000000037e+06,6.067999999999999783e-02
2.089161349999999860e+06,6.364999999999999825e-02
2.129173589999999851e+06,6.375000000000000111e-02
2.169952160000000149e+06,6.556000000000000716e-02
2.211511720000000205e+06,6.826000000000000123e-02
