## Electron ionization rate in air at 20 celsius degree and,
## 1013.25 hPa obtained using Magbolt,
## The current composition used is:,
##
## --------------------   -----------------------
## Electric field (V/m)   Electron ionization rate (1/s)
## --------------------   -----------------------
0.000000000000000000E+00,0.000000000000000000E+00
5.000000000000000000E+01,0.000000000000000000E+00
8.900000000000000000E+01,0.000000000000000000E+00
1.280000000000000000E+02,0.000000000000000000E+00
1.670000000000000000E+02,0.000000000000000000E+00
2.060000000000000000E+02,0.000000000000000000E+00
2.450000000000000000E+02,0.000000000000000000E+00
2.840000000000000000E+02,0.000000000000000000E+00
3.230000000000000000E+02,0.000000000000000000E+00
3.620000000000000000E+02,0.000000000000000000E+00
4.010000000000000000E+02,0.000000000000000000E+00
4.400000000000000000E+02,0.000000000000000000E+00
4.790000000000000000E+02,0.000000000000000000E+00
5.180000000000000000E+02,0.000000000000000000E+00
5.570000000000000000E+02,0.000000000000000000E+00
5.960000000000000000E+02,0.000000000000000000E+00
6.350000000000000000E+02,0.000000000000000000E+00
6.740000000000000000E+02,0.000000000000000000E+00
7.130000000000000000E+02,0.000000000000000000E+00
7.520000000000000000E+02,0.000000000000000000E+00
7.910000000000000000E+02,0.000000000000000000E+00
8.300000000000000000E+02,0.000000000000000000E+00
8.690000000000000000E+02,0.000000000000000000E+00
9.080000000000000000E+02,0.000000000000000000E+00
9.470000000000000000E+02,0.000000000000000000E+00
9.860000000000000000E+02,0.000000000000000000E+00
1.025000000000000000E+03,0.000000000000000000E+00
1.064000000000000000E+03,0.000000000000000000E+00
1.103000000000000000E+03,0.000000000000000000E+00
1.142000000000000000E+03,0.000000000000000000E+00
1.181000000000000000E+03,0.000000000000000000E+00
1.220000000000000000E+03,0.000000000000000000E+00
1.259000000000000000E+03,0.000000000000000000E+00
1.298000000000000000E+03,0.000000000000000000E+00
1.337000000000000000E+03,0.000000000000000000E+00
1.376000000000000000E+03,0.000000000000000000E+00
1.415000000000000000E+03,0.000000000000000000E+00
1.454000000000000000E+03,0.000000000000000000E+00
1.493000000000000000E+03,0.000000000000000000E+00
1.532000000000000000E+03,0.000000000000000000E+00
1.571000000000000000E+03,0.000000000000000000E+00
1.610000000000000000E+03,0.000000000000000000E+00
1.649000000000000000E+03,0.000000000000000000E+00
1.688000000000000000E+03,0.000000000000000000E+00
1.727000000000000000E+03,0.000000000000000000E+00
1.766000000000000000E+03,0.000000000000000000E+00
1.805000000000000000E+03,0.000000000000000000E+00
1.844000000000000000E+03,0.000000000000000000E+00
1.883000000000000000E+03,0.000000000000000000E+00
1.922000000000000000E+03,0.000000000000000000E+00
2.000000000000000000E+03,0.000000000000000000E+00
2.122120000000000000E+03,0.000000000000000000E+00
2.251700000000000000E+03,0.000000000000000000E+00
